data inicial semana,umidmin,umidmed,umidmax,tempmin,tempmed,tempmax,precipitacao total,casos,month
2016-01-03,83.2857142857143,91.4226194285714,98.2857142857143,18.8571428571429,20.4192175714286,22.2857142857143,35.0,92,Jan
2015-12-27,83.0,90.3700957142857,95.7142857142857,21.1428571428571,21.9116951428571,23.2857142857143,65.4,75,Dec
2015-12-20,86.2857142857143,95.8720557142857,100.0,20.2857142857143,21.078493,22.8571428571429,63.4,38,Dec
2015-12-13,83.8571428571429,92.1964285714286,98.2857142857143,19.8571428571429,21.2256234285714,22.8571428571429,37.8,42,Dec
2015-12-06,77.0,89.3645065714286,97.4285714285714,19.8571428571429,21.6985995714286,24.5714285714286,17.2,32,Dec
2015-11-29,70.0,89.965492,100.0,18.7142857142857,21.435506,26.8571428571429,17.4,19,Nov
2015-11-22,69.0,87.3481314285714,98.2857142857143,18.4285714285714,21.7231968571429,26.4285714285714,20.200000000000003,28,Nov
2015-11-15,66.5714285714286,83.6762085714286,98.2857142857143,19.4285714285714,22.7195107142857,27.2857142857143,55.4,52,Nov
2015-11-08,58.5714285714286,85.9078071428571,100.0,19.2857142857143,22.860844,29.5714285714286,28.0,39,Nov
2015-11-01,73.625,92.452304875,100.0,19.125,21.16576625,25.125,110.0,36,Nov
2015-10-25,62.2857142857143,85.3344482857143,99.1428571428571,17.8571428571429,21.0600224285714,26.5714285714286,19.8,23,Oct
2015-10-18,53.7142857142857,81.6035767142857,96.5714285714286,17.7142857142857,21.0729975714286,26.5714285714286,34.6,22,Oct
2015-10-11,48.1428571428571,77.0307188571429,94.8571428571429,18.7142857142857,22.9925031428571,30.7142857142857,11.0,13,Oct
2015-10-04,55.7142857142857,78.5288091428571,96.5714285714286,17.4285714285714,21.500238,27.1428571428571,2.6,13,Oct
2015-09-27,53.1428571428571,83.9787137142857,99.1428571428571,18.4285714285714,21.7866457142857,27.8571428571429,46.8,10,Sep
2015-09-20,36.8571428571429,69.8020078571429,94.0,16.7142857142857,22.7433334285714,31.5714285714286,33.8,14,Sep
2015-09-13,46.5714285714286,73.9867734285714,96.7142857142857,16.1428571428571,21.9702382857143,28.8571428571429,0.2,9,Sep
2015-09-06,74.7142857142857,92.1321851428571,100.0,14.2857142857143,17.3067154285714,21.4285714285714,162.20000000000002,6,Sep
2015-08-30,53.4285714285714,81.0912385714286,97.4285714285714,13.8571428571429,18.2429078571429,24.8571428571429,3.8,11,Aug
2015-08-23,61.1428571428571,87.6832891428571,100.0,13.5714285714286,16.8041898571429,22.4285714285714,22.4,4,Aug
