Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2022/01/03,1800 UTC,0,"28,6","25,6",67.0,57.0,66.0
2022/01/03,1900 UTC,",2","25,6","22,3",89.0,66.0,89.0
2022/01/03,2000 UTC,"1,6","22,3",22,92.0,89.0,91.0
2022/01/03,2100 UTC,",4","22,5","22,2",92.0,91.0,91.0
2022/01/03,2200 UTC,0,"22,6","22,3",91.0,90.0,90.0
2022/01/03,2300 UTC,",2","22,5","22,1",91.0,90.0,90.0
2022/01/04,0000 UTC,0,"22,4","22,1",91.0,89.0,90.0
2022/01/04,0100 UTC,0,"22,4",22,90.0,88.0,89.0
2022/01/04,0200 UTC,0,"22,2","21,5",90.0,89.0,90.0
2022/01/04,0300 UTC,0,22,"21,5",92.0,90.0,91.0
2022/01/04,0400 UTC,0,"21,9","21,6",92.0,91.0,92.0
2022/01/04,0500 UTC,0,"21,6","21,1",94.0,92.0,94.0
2022/01/04,0600 UTC,0,"21,1","20,4",95.0,94.0,95.0
2022/01/04,0700 UTC,0,"20,8","20,4",95.0,95.0,95.0
2022/01/04,0800 UTC,0,"20,5",20,95.0,95.0,95.0
2022/01/04,0900 UTC,0,21,20,96.0,94.0,94.0
2022/01/04,1000 UTC,0,"22,9","20,7",94.0,84.0,85.0
2022/01/04,1100 UTC,0,"23,9","22,3",85.0,80.0,80.0
2022/01/04,1200 UTC,0,25,"23,9",80.0,72.0,72.0
2022/01/04,1300 UTC,0,"26,2","24,6",74.0,66.0,67.0
2022/01/04,1400 UTC,"1,6","27,2","23,1",85.0,64.0,84.0
2022/01/04,1500 UTC,3,"26,3",20,89.0,69.0,89.0
2022/01/04,1600 UTC,",8","23,5","20,2",91.0,84.0,84.0
2022/01/04,1700 UTC,"12,8","22,6","19,4",93.0,84.0,93.0
2022/01/04,1800 UTC,"5,6","20,3","19,4",96.0,93.0,96.0
2022/01/04,1900 UTC,",4",21,"20,3",96.0,96.0,96.0
2022/01/04,2000 UTC,0,"21,9",21,96.0,94.0,94.0
2022/01/04,2100 UTC,0,"21,6","21,1",94.0,94.0,94.0
2022/01/04,2200 UTC,0,"21,4","21,3",94.0,94.0,94.0
2022/01/04,2300 UTC,",4","21,4","21,1",94.0,94.0,94.0
2022/01/05,0000 UTC,",2","21,7","21,2",95.0,93.0,94.0
2022/01/05,0100 UTC,0,"21,5","21,3",94.0,93.0,94.0
2022/01/05,0200 UTC,",2","21,5","21,2",94.0,92.0,92.0
2022/01/05,0300 UTC,",2","21,2","20,8",93.0,92.0,93.0
2022/01/05,0400 UTC,0,"20,9","20,6",94.0,93.0,93.0
2022/01/05,0500 UTC,0,"20,7",20,94.0,93.0,94.0
2022/01/05,0600 UTC,0,"20,4","19,8",95.0,94.0,95.0
2022/01/05,0700 UTC,0,"20,5","20,1",95.0,94.0,94.0
2022/01/05,0800 UTC,0,21,"20,1",94.0,93.0,93.0
2022/01/05,0900 UTC,0,"21,2",21,93.0,91.0,91.0
2022/01/05,1000 UTC,"1,6","21,4",21,93.0,90.0,93.0
2022/01/05,1100 UTC,0,"21,4",21,93.0,93.0,93.0
2022/01/05,1200 UTC,0,"22,7","21,3",93.0,86.0,86.0
2022/01/05,1300 UTC,0,"23,6","22,7",86.0,81.0,83.0
2022/01/05,1400 UTC,0,"24,3","23,1",83.0,78.0,79.0
2022/01/05,1500 UTC,0,"25,9","22,8",84.0,70.0,70.0
2022/01/05,1600 UTC,0,"27,4","25,4",73.0,65.0,67.0
2022/01/05,1700 UTC,0,"27,1",25,78.0,65.0,78.0
2022/01/05,1800 UTC,0,"27,5","25,2",78.0,68.0,69.0
2022/01/05,1900 UTC,0,"27,8","26,3",70.0,63.0,68.0
2022/01/05,2000 UTC,0,"26,9","25,9",71.0,67.0,70.0
2022/01/05,2100 UTC,0,"26,2","25,2",75.0,70.0,73.0
2022/01/05,2200 UTC,0,"25,4","24,3",80.0,73.0,80.0
2022/01/05,2300 UTC,5,"24,8","19,9",94.0,78.0,94.0
2022/01/06,0000 UTC,",2","20,8","19,8",95.0,93.0,94.0
2022/01/06,0100 UTC,0,"20,9","20,3",94.0,93.0,93.0
2022/01/06,0200 UTC,0,"20,8","20,4",94.0,93.0,93.0
2022/01/06,0300 UTC,",4",21,"20,3",94.0,93.0,94.0
2022/01/06,0400 UTC,0,21,"20,3",94.0,93.0,93.0
2022/01/06,0500 UTC,0,"20,7","20,4",94.0,93.0,93.0
2022/01/06,0600 UTC,0,"20,7","20,2",94.0,93.0,94.0
2022/01/06,0700 UTC,0,"20,9","20,3",94.0,94.0,94.0
2022/01/06,0800 UTC,0,"20,6","20,1",95.0,94.0,95.0
2022/01/06,0900 UTC,0,"20,1","19,8",96.0,95.0,96.0
2022/01/06,1000 UTC,0,"20,1","19,8",96.0,96.0,96.0
2022/01/06,1100 UTC,0,"20,9",20,96.0,96.0,96.0
2022/01/06,1200 UTC,0,22,"20,8",96.0,93.0,93.0
2022/01/06,1300 UTC,0,"24,6","21,7",93.0,76.0,77.0
2022/01/06,1400 UTC,0,"25,6","23,5",79.0,69.0,71.0
2022/01/06,1500 UTC,0,"25,7","23,6",78.0,71.0,75.0
2022/01/06,1600 UTC,0,"25,8","23,5",77.0,69.0,69.0
2022/01/06,1700 UTC,0,"27,9","25,8",69.0,58.0,63.0
2022/01/06,1800 UTC,",2","26,2","22,3",84.0,63.0,84.0
2022/01/06,1900 UTC,1,"22,5","21,2",93.0,84.0,93.0
2022/01/06,2000 UTC,0,"21,7","20,7",93.0,90.0,90.0
2022/01/06,2100 UTC,0,"20,9","20,3",91.0,89.0,91.0
2022/01/06,2200 UTC,0,"20,4","19,8",93.0,91.0,93.0
2022/01/06,2300 UTC,0,"19,9","19,5",93.0,92.0,92.0
2022/01/07,0000 UTC,",2","19,5","19,1",94.0,92.0,94.0
2022/01/07,0100 UTC,",2","19,4","19,1",94.0,93.0,94.0
2022/01/07,0200 UTC,0,"19,4","19,1",94.0,93.0,94.0
2022/01/07,0300 UTC,0,"19,2","18,9",94.0,93.0,93.0
2022/01/07,0400 UTC,0,"19,1","18,8",93.0,93.0,93.0
2022/01/07,0500 UTC,0,"19,2","18,8",93.0,92.0,92.0
2022/01/07,0600 UTC,0,19,"18,7",93.0,92.0,93.0
2022/01/07,0700 UTC,0,"18,8","18,6",93.0,92.0,92.0
2022/01/07,0800 UTC,0,"18,8","18,5",93.0,92.0,93.0
2022/01/07,0900 UTC,",2","18,7","18,4",94.0,93.0,93.0
2022/01/07,1000 UTC,0,"18,9","18,5",93.0,92.0,92.0
2022/01/07,1100 UTC,0,"19,9","18,7",93.0,86.0,87.0
2022/01/07,1200 UTC,0,"20,8","19,6",88.0,86.0,87.0
2022/01/07,1300 UTC,",2",21,"19,7",90.0,83.0,90.0
2022/01/07,1400 UTC,0,22,"20,1",91.0,79.0,80.0
2022/01/07,1500 UTC,1,"21,3","19,9",91.0,80.0,90.0
2022/01/07,1600 UTC,",4","20,9","19,7",92.0,88.0,91.0
2022/01/07,1700 UTC,0,"20,1","19,6",92.0,90.0,92.0
2022/01/07,1800 UTC,0,"20,2","19,4",92.0,89.0,89.0
2022/01/07,1900 UTC,",2","20,4","19,2",90.0,86.0,90.0
2022/01/07,2000 UTC,",2","19,4","18,9",92.0,90.0,92.0
2022/01/07,2100 UTC,0,"19,1","18,7",93.0,91.0,93.0
2022/01/07,2200 UTC,0,19,"18,6",93.0,91.0,91.0
2022/01/07,2300 UTC,0,"18,5",18,93.0,91.0,93.0
2022/01/08,0000 UTC,0,"18,5",18,94.0,93.0,93.0
2022/01/08,0100 UTC,0,"18,5","18,3",93.0,91.0,91.0
2022/01/08,0200 UTC,0,"18,5",18,94.0,91.0,94.0
2022/01/08,0300 UTC,",2","18,1",18,96.0,94.0,96.0
2022/01/08,0400 UTC,",6","18,3","18,1",96.0,96.0,96.0
2022/01/08,0500 UTC,",6","18,6","18,3",96.0,96.0,96.0
2022/01/08,0600 UTC,"1,8","18,6","18,5",96.0,96.0,96.0
2022/01/08,0700 UTC,3,"18,6","18,1",96.0,96.0,96.0
2022/01/08,0800 UTC,3,"18,1","17,8",97.0,96.0,97.0
2022/01/08,0900 UTC,"2,2","18,1","17,8",97.0,97.0,97.0
2022/01/08,1000 UTC,"2,4","18,4","17,8",97.0,97.0,97.0
2022/01/08,1100 UTC,1,"18,8","18,3",97.0,97.0,97.0
2022/01/08,1200 UTC,",2","19,4","18,5",97.0,96.0,96.0
2022/01/08,1300 UTC,0,"19,5","18,5",96.0,95.0,95.0
2022/01/08,1400 UTC,0,"20,2","18,9",95.0,88.0,88.0
2022/01/08,1500 UTC,0,"21,4","19,3",91.0,80.0,83.0
2022/01/08,1600 UTC,0,"20,7","19,1",89.0,80.0,89.0
2022/01/08,1700 UTC,0,"20,8","19,3",89.0,78.0,78.0
2022/01/08,1800 UTC,0,"20,8","18,6",89.0,77.0,89.0
2022/01/08,1900 UTC,0,"19,3",18,90.0,79.0,79.0
2022/01/08,2000 UTC,0,"19,4","18,7",83.0,77.0,82.0
2022/01/08,2100 UTC,0,"18,8","18,3",87.0,82.0,87.0
2022/01/08,2200 UTC,",2","18,3","16,4",94.0,87.0,94.0
2022/01/08,2300 UTC,0,"16,5","16,3",94.0,92.0,92.0
2022/01/09,0000 UTC,0,"16,8","16,4",93.0,92.0,93.0
2022/01/09,0100 UTC,",2","17,3","16,6",95.0,93.0,95.0
2022/01/09,0200 UTC,0,"17,5","17,2",95.0,94.0,94.0
2022/01/09,0300 UTC,",4","17,5","17,1",95.0,94.0,95.0
2022/01/09,0400 UTC,",2","17,1","16,8",95.0,95.0,95.0
2022/01/09,0500 UTC,0,"16,8","16,6",96.0,95.0,96.0
2022/01/09,0600 UTC,",2","16,9","16,7",96.0,96.0,96.0
2022/01/09,0700 UTC,0,"16,8","16,6",96.0,96.0,96.0
2022/01/09,0800 UTC,",2","16,9","16,5",97.0,96.0,96.0
2022/01/09,0900 UTC,0,"17,1","16,9",96.0,96.0,96.0
2022/01/09,1000 UTC,0,"17,6",17,96.0,95.0,95.0
2022/01/09,1100 UTC,0,"18,1","17,6",95.0,92.0,92.0
2022/01/09,1200 UTC,0,"18,9","17,9",91.0,86.0,86.0
2022/01/09,1300 UTC,0,"20,2","18,7",86.0,80.0,82.0
2022/01/09,1400 UTC,0,"20,3","19,5",84.0,79.0,83.0
2022/01/09,1500 UTC,,,,,,
2022/01/09,1600 UTC,,,,,,
2022/01/09,1700 UTC,,,,,,
2022/01/09,1800 UTC,5,"16,4","15,8",96.0,95.0,96.0
2022/01/09,1900 UTC,"3,8","16,4","15,7",96.0,96.0,96.0
2022/01/09,2000 UTC,",2","16,6",16,96.0,92.0,93.0
2022/01/09,2100 UTC,0,"16,5","16,2",94.0,93.0,94.0
2022/01/09,2200 UTC,0,"16,5","16,3",94.0,94.0,94.0
2022/01/09,2300 UTC,0,"16,9","16,4",94.0,93.0,93.0
2022/01/10,0000 UTC,0,"16,9","16,6",94.0,93.0,94.0
2022/01/10,0100 UTC,0,"17,1","16,7",94.0,93.0,93.0
2022/01/10,0200 UTC,0,17,"16,8",95.0,93.0,95.0
2022/01/10,0300 UTC,",2","16,8","16,7",96.0,95.0,96.0
2022/01/10,0400 UTC,0,"16,8","16,7",96.0,96.0,96.0
2022/01/10,0500 UTC,0,17,"16,7",97.0,96.0,97.0
2022/01/10,0600 UTC,0,"17,1",17,97.0,97.0,97.0
2022/01/10,0700 UTC,0,"17,1","16,9",97.0,97.0,97.0
2022/01/10,0800 UTC,",2","17,2",17,97.0,97.0,97.0
2022/01/10,0900 UTC,0,"17,6","17,1",97.0,97.0,97.0
2022/01/10,1000 UTC,0,"18,2","17,5",97.0,97.0,97.0
2022/01/10,1100 UTC,0,"19,4","18,1",97.0,96.0,96.0
2022/01/10,1200 UTC,0,"20,2","19,2",96.0,88.0,88.0
2022/01/10,1300 UTC,0,"21,3","20,2",89.0,80.0,82.0
2022/01/10,1400 UTC,0,22,"21,1",83.0,73.0,75.0
2022/01/10,1500 UTC,0,"22,8","21,6",77.0,72.0,77.0
2022/01/10,1600 UTC,",2","23,7","22,3",78.0,67.0,69.0
2022/01/10,1700 UTC,0,"24,6","23,1",73.0,64.0,65.0
2022/01/10,1800 UTC,0,"24,7","23,2",71.0,64.0,71.0
2022/01/10,1900 UTC,0,"23,6","22,3",80.0,69.0,80.0
2022/01/10,2000 UTC,0,"22,2","21,8",82.0,80.0,81.0
2022/01/10,2100 UTC,0,"22,1","21,3",82.0,80.0,81.0
2022/01/10,2200 UTC,0,"21,3","20,5",87.0,81.0,87.0
2022/01/10,2300 UTC,0,"20,9","19,1",89.0,86.0,89.0
2022/01/11,0000 UTC,0,"19,1","18,6",91.0,89.0,90.0
2022/01/11,0100 UTC,0,"18,8","18,5",92.0,90.0,92.0
2022/01/11,0200 UTC,0,"18,7","18,4",93.0,92.0,93.0
2022/01/11,0300 UTC,0,"18,4","18,2",94.0,93.0,94.0
2022/01/11,0400 UTC,0,"18,5","18,2",94.0,94.0,94.0
2022/01/11,0500 UTC,0,"18,5","18,4",94.0,94.0,94.0
2022/01/11,0600 UTC,0,"18,4","18,3",95.0,94.0,95.0
2022/01/11,0700 UTC,0,"18,4","18,3",95.0,95.0,95.0
2022/01/11,0800 UTC,0,"18,3","18,2",95.0,95.0,95.0
2022/01/11,0900 UTC,0,"18,6","18,3",95.0,95.0,95.0
2022/01/11,1000 UTC,0,"19,3","18,6",95.0,93.0,93.0
2022/01/11,1100 UTC,0,"19,8","19,2",93.0,91.0,91.0
2022/01/11,1200 UTC,0,22,"19,8",92.0,80.0,80.0
2022/01/11,1300 UTC,0,"24,2","21,6",82.0,71.0,73.0
2022/01/11,1400 UTC,0,"24,2","22,9",76.0,70.0,76.0
2022/01/11,1500 UTC,16,"22,9","20,7",93.0,76.0,89.0
2022/01/11,1600 UTC,"3,2","23,2","19,7",92.0,83.0,92.0
2022/01/11,1700 UTC,"14,2",20,"19,7",95.0,92.0,95.0
2022/01/11,1800 UTC,"2,4","20,5","19,7",96.0,95.0,95.0
2022/01/11,1900 UTC,0,"20,5","20,1",95.0,94.0,95.0
2022/01/11,2000 UTC,0,"21,2","20,2",95.0,87.0,87.0
2022/01/11,2100 UTC,0,"20,9","20,3",90.0,87.0,89.0
2022/01/11,2200 UTC,0,"20,7",20,91.0,89.0,91.0
2022/01/11,2300 UTC,0,"20,2",20,92.0,91.0,92.0
2022/01/12,0000 UTC,0,20,"19,5",94.0,92.0,94.0
2022/01/12,0100 UTC,0,"19,8","19,5",95.0,94.0,95.0
2022/01/12,0200 UTC,0,"19,6",19,95.0,95.0,95.0
2022/01/12,0300 UTC,0,"19,2","18,5",96.0,95.0,96.0
2022/01/12,0400 UTC,0,"18,6","18,2",96.0,96.0,96.0
2022/01/12,0500 UTC,0,"18,7","18,2",96.0,96.0,96.0
2022/01/12,0600 UTC,0,"18,6","18,4",97.0,96.0,97.0
2022/01/12,0700 UTC,0,"18,6","18,5",97.0,97.0,97.0
2022/01/12,0800 UTC,0,"18,5","18,4",97.0,97.0,97.0
2022/01/12,0900 UTC,0,"18,7","18,4",97.0,97.0,97.0
2022/01/12,1000 UTC,0,"20,8","18,7",97.0,97.0,97.0
2022/01/12,1100 UTC,0,"22,8","20,6",97.0,80.0,80.0
2022/01/12,1200 UTC,0,"25,3","22,7",81.0,70.0,73.0
2022/01/12,1300 UTC,0,"25,3",24,76.0,66.0,70.0
2022/01/12,1400 UTC,0,"25,5","23,8",76.0,68.0,73.0
2022/01/12,1500 UTC,0,"27,2","24,7",73.0,59.0,59.0
2022/01/12,1600 UTC,0,28,"25,4",69.0,52.0,56.0
2022/01/12,1700 UTC,0,"27,9",27,61.0,52.0,55.0
2022/01/12,1800 UTC,0,"27,5","23,7",77.0,53.0,77.0
2022/01/12,1900 UTC,"8,2","23,7","21,2",93.0,77.0,93.0
2022/01/12,2000 UTC,",2","21,6","21,2",94.0,93.0,93.0
2022/01/12,2100 UTC,0,"21,4","20,8",94.0,93.0,94.0
2022/01/12,2200 UTC,0,"21,3","20,7",94.0,92.0,93.0
2022/01/12,2300 UTC,0,"20,9","20,2",94.0,92.0,94.0
2022/01/13,0000 UTC,0,"20,5","20,1",94.0,93.0,93.0
2022/01/13,0100 UTC,0,"20,7","20,3",94.0,93.0,93.0
2022/01/13,0200 UTC,0,"20,6","20,4",93.0,93.0,93.0
2022/01/13,0300 UTC,0,"20,5","20,2",94.0,93.0,94.0
2022/01/13,0400 UTC,0,"20,3",20,95.0,94.0,95.0
2022/01/13,0500 UTC,0,"20,1","19,8",96.0,95.0,96.0
2022/01/13,0600 UTC,0,"19,9","19,7",96.0,96.0,96.0
2022/01/13,0700 UTC,0,"19,8","19,6",96.0,96.0,96.0
2022/01/13,0800 UTC,0,"19,8","19,7",96.0,96.0,96.0
2022/01/13,0900 UTC,0,"20,6","19,7",96.0,96.0,96.0
2022/01/13,1000 UTC,0,"22,2","20,6",96.0,85.0,85.0
2022/01/13,1100 UTC,0,"24,1","21,9",86.0,75.0,75.0
2022/01/13,1200 UTC,0,"27,5","23,1",81.0,62.0,70.0
2022/01/13,1300 UTC,0,"28,3","25,9",70.0,56.0,57.0
2022/01/13,1400 UTC,0,"29,7","27,8",64.0,50.0,56.0
2022/01/13,1500 UTC,0,30,"28,1",60.0,49.0,49.0
2022/01/13,1600 UTC,0,"30,5","28,4",59.0,45.0,53.0
2022/01/13,1700 UTC,0,"29,4","24,4",79.0,52.0,79.0
2022/01/13,1800 UTC,0,26,"23,2",82.0,73.0,82.0
2022/01/13,1900 UTC,"11,8","23,4","21,1",93.0,81.0,93.0
2022/01/13,2000 UTC,",2","21,6","21,1",94.0,93.0,94.0
2022/01/13,2100 UTC,"1,8","21,4",21,94.0,93.0,94.0
2022/01/13,2200 UTC,0,"21,1","20,8",94.0,94.0,94.0
2022/01/13,2300 UTC,0,"21,1","20,8",94.0,94.0,94.0
2022/01/14,0000 UTC,0,"21,2","20,8",94.0,93.0,93.0
2022/01/14,0100 UTC,0,"21,2","20,8",94.0,93.0,93.0
2022/01/14,0200 UTC,0,"21,5","21,1",93.0,91.0,91.0
2022/01/14,0300 UTC,0,"21,6","20,2",93.0,88.0,93.0
2022/01/14,0400 UTC,0,"20,9","20,2",94.0,93.0,93.0
2022/01/14,0500 UTC,0,21,"20,4",93.0,91.0,92.0
2022/01/14,0600 UTC,0,"20,6","19,7",94.0,91.0,94.0
2022/01/14,0700 UTC,0,"20,2","19,7",94.0,93.0,94.0
2022/01/14,0800 UTC,0,"20,1","19,7",94.0,94.0,94.0
2022/01/14,0900 UTC,0,"20,7","19,5",95.0,93.0,93.0
2022/01/14,1000 UTC,0,"22,2","20,7",93.0,85.0,85.0
2022/01/14,1100 UTC,0,"24,1","22,1",86.0,75.0,76.0
2022/01/14,1200 UTC,0,"25,9","23,6",78.0,70.0,72.0
2022/01/14,1300 UTC,0,28,"25,6",74.0,60.0,63.0
2022/01/14,1400 UTC,0,"28,9","27,6",65.0,59.0,61.0
2022/01/14,1500 UTC,0,"30,1","28,6",62.0,54.0,54.0
2022/01/14,1600 UTC,0,"30,3","29,2",60.0,51.0,56.0
2022/01/14,1700 UTC,0,"29,4","25,2",68.0,53.0,55.0
2022/01/14,1800 UTC,"7,8","25,1","19,1",92.0,55.0,92.0
2022/01/14,1900 UTC,0,"21,1","19,9",93.0,91.0,92.0
2022/01/14,2000 UTC,0,"22,8","20,9",93.0,92.0,92.0
2022/01/14,2100 UTC,0,23,"22,6",94.0,92.0,94.0
2022/01/14,2200 UTC,0,"22,7","22,5",95.0,94.0,95.0
2022/01/14,2300 UTC,0,"22,6","21,9",95.0,93.0,93.0
2022/01/15,0000 UTC,0,"21,9","21,4",95.0,93.0,95.0
2022/01/15,0100 UTC,0,"21,5","21,4",96.0,95.0,96.0
2022/01/15,0200 UTC,0,"21,6","21,5",96.0,96.0,96.0
2022/01/15,0300 UTC,0,"21,8","21,5",96.0,96.0,96.0
2022/01/15,0400 UTC,0,"21,5","21,4",96.0,96.0,96.0
2022/01/15,0500 UTC,0,"21,4","21,3",96.0,96.0,96.0
2022/01/15,0600 UTC,0,"21,3","21,2",96.0,96.0,96.0
2022/01/15,0700 UTC,0,"21,2","21,1",96.0,96.0,96.0
2022/01/15,0800 UTC,0,"21,2","21,1",96.0,96.0,96.0
2022/01/15,0900 UTC,0,"21,3","21,1",97.0,96.0,97.0
2022/01/15,1000 UTC,0,"22,9","21,3",97.0,96.0,96.0
2022/01/15,1100 UTC,0,"24,4","22,9",96.0,79.0,79.0
2022/01/15,1200 UTC,0,"25,9","24,2",80.0,72.0,72.0
2022/01/15,1300 UTC,0,"26,8","25,9",72.0,66.0,67.0
2022/01/15,1400 UTC,0,"27,4","26,5",70.0,65.0,70.0
2022/01/15,1500 UTC,0,"27,3","26,7",73.0,68.0,72.0
2022/01/15,1600 UTC,0,"28,3","26,5",73.0,66.0,67.0
2022/01/15,1700 UTC,0,"29,3","27,6",67.0,54.0,63.0
2022/01/15,1800 UTC,",2","27,6","24,1",80.0,63.0,77.0
2022/01/15,1900 UTC,0,"26,2","24,6",76.0,60.0,61.0
2022/01/15,2000 UTC,0,"26,4",26,63.0,58.0,58.0
2022/01/15,2100 UTC,0,"26,2","25,3",63.0,57.0,63.0
2022/01/15,2200 UTC,",2","25,4",23,78.0,63.0,78.0
2022/01/15,2300 UTC,0,"23,6","22,4",82.0,75.0,81.0
2022/01/16,0000 UTC,0,23,"22,4",83.0,80.0,83.0
2022/01/16,0100 UTC,0,"22,4","20,5",88.0,83.0,88.0
2022/01/16,0200 UTC,0,"20,5","20,1",89.0,88.0,89.0
2022/01/16,0300 UTC,0,"20,1","19,6",91.0,89.0,91.0
2022/01/16,0400 UTC,0,"19,8","19,5",91.0,89.0,89.0
2022/01/16,0500 UTC,0,20,"19,1",91.0,89.0,91.0
2022/01/16,0600 UTC,0,"19,6",19,92.0,90.0,92.0
2022/01/16,0700 UTC,0,"19,2","18,7",93.0,92.0,92.0
2022/01/16,0800 UTC,0,"19,3","18,6",93.0,91.0,92.0
2022/01/16,0900 UTC,0,21,"19,2",92.0,85.0,85.0
2022/01/16,1000 UTC,0,"23,4",21,85.0,72.0,76.0
2022/01/16,1100 UTC,0,"24,4","22,9",77.0,68.0,69.0
