Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2020/01/04,1300 UTC,",2","22,6","21,4",86,74,76
2020/01/04,1400 UTC,",2","23,3","22,2",79,73,79
2020/01/04,1500 UTC,0,"23,3","22,1",85,74,75
2020/01/04,1600 UTC,0,"25,8","23,3",78,64,65
2020/01/04,1700 UTC,0,"26,8","24,2",71,57,57
2020/01/04,1800 UTC,3,"26,7","19,5",88,57,88
2020/01/04,1900 UTC,3,"21,4","19,5",91,88,89
2020/01/04,2000 UTC,"1,8","21,1","20,4",91,89,90
2020/01/04,2100 UTC,0,"20,8","20,1",90,87,88
2020/01/04,2200 UTC,0,"20,4","19,5",88,87,88
2020/01/04,2300 UTC,0,"19,5",19,89,87,89
2020/01/05,0000 UTC,0,"19,2","18,7",91,89,91
2020/01/05,0100 UTC,0,"18,8","18,6",92,91,92
2020/01/05,0200 UTC,0,"19,1","18,7",92,90,90
2020/01/05,0300 UTC,0,"19,2","18,6",91,88,89
2020/01/05,0400 UTC,0,"18,7","18,4",91,89,91
2020/01/05,0500 UTC,0,"18,8","18,3",91,91,91
2020/01/05,0600 UTC,0,"18,4","18,1",92,91,92
2020/01/05,0700 UTC,0,"18,2","17,8",92,92,92
2020/01/05,0800 UTC,0,"18,1","17,8",93,92,92
2020/01/05,0900 UTC,0,"17,9","17,2",93,92,93
2020/01/05,1000 UTC,0,18,"17,4",94,93,93
2020/01/05,1100 UTC,0,"19,5",18,93,92,92
2020/01/05,1200 UTC,0,"22,4","19,5",92,75,76
2020/01/05,1300 UTC,0,"23,2","21,4",79,73,73
2020/01/05,1400 UTC,0,"23,7","22,7",76,69,73
2020/01/05,1500 UTC,0,"23,5","22,9",77,72,77
2020/01/05,1600 UTC,0,"24,7","23,3",77,71,71
2020/01/05,1700 UTC,0,"26,6","23,9",74,62,67
2020/01/05,1800 UTC,0,27,"24,7",70,62,67
2020/01/05,1900 UTC,0,"26,8","23,1",78,62,78
2020/01/05,2000 UTC,",4","23,1","20,9",89,78,89
2020/01/05,2100 UTC,"9,8",21,20,92,89,92
2020/01/05,2200 UTC,0,"20,4",20,92,92,92
2020/01/05,2300 UTC,0,20,"19,9",92,92,92
2020/01/06,0000 UTC,"2,8","20,1","19,8",92,92,92
2020/01/06,0100 UTC,"1,2","20,1","19,8",93,92,93
2020/01/06,0200 UTC,"1,6",20,"19,1",93,93,93
2020/01/06,0300 UTC,",2","19,1","18,6",93,93,93
2020/01/06,0400 UTC,0,"18,8","17,9",93,92,93
2020/01/06,0500 UTC,0,"18,3","17,7",93,92,92
2020/01/06,0600 UTC,0,"17,8","17,4",93,92,93
2020/01/06,0700 UTC,0,"18,1","17,3",93,92,93
2020/01/06,0800 UTC,0,"17,9",17,93,92,93
2020/01/06,0900 UTC,0,"17,6","16,9",93,93,93
2020/01/06,1000 UTC,0,"20,1",17,94,90,90
2020/01/06,1100 UTC,0,"23,5","20,1",90,73,73
2020/01/06,1200 UTC,0,"25,4","22,8",78,67,69
2020/01/06,1300 UTC,0,"25,8","24,5",70,63,70
2020/01/06,1400 UTC,0,"27,3","24,5",72,60,61
2020/01/06,1500 UTC,0,"28,1","26,2",67,56,57
2020/01/06,1600 UTC,0,"28,2","26,2",66,55,57
2020/01/06,1700 UTC,0,"28,8","27,2",62,53,53
2020/01/06,1800 UTC,",2","29,2","27,6",58,48,49
2020/01/06,1900 UTC,0,"29,2","27,4",57,47,52
2020/01/06,2000 UTC,0,"28,8","26,9",59,51,55
2020/01/06,2100 UTC,0,"28,5","26,5",59,52,59
2020/01/06,2200 UTC,0,"26,8","25,3",63,58,63
2020/01/06,2300 UTC,0,"25,4","24,3",65,61,65
2020/01/07,0000 UTC,0,"24,9","23,1",72,65,70
2020/01/07,0100 UTC,0,"23,7","23,1",72,68,71
2020/01/07,0200 UTC,0,"23,3","21,5",81,71,80
2020/01/07,0300 UTC,0,"21,9","21,5",83,80,83
2020/01/07,0400 UTC,0,"21,8","20,5",87,83,87
2020/01/07,0500 UTC,0,"20,8","20,3",87,86,86
2020/01/07,0600 UTC,0,"20,7","20,3",87,84,85
2020/01/07,0700 UTC,0,"20,5","20,3",85,84,84
2020/01/07,0800 UTC,0,"20,4","19,8",86,84,86
2020/01/07,0900 UTC,0,"19,9","19,2",89,86,89
2020/01/07,1000 UTC,0,"22,6","19,6",89,77,77
2020/01/07,1100 UTC,0,"25,6","22,6",77,68,68
2020/01/07,1200 UTC,0,"27,3",25,71,63,64
2020/01/07,1300 UTC,0,"28,8","26,8",64,54,57
2020/01/07,1400 UTC,0,"29,9","27,9",60,51,55
2020/01/07,1500 UTC,0,"30,6","28,7",56,49,49
2020/01/07,1600 UTC,0,"31,4","28,9",55,46,47
2020/01/07,1700 UTC,0,"31,9","30,1",50,42,47
2020/01/07,1800 UTC,0,"32,1","29,8",49,40,47
2020/01/07,1900 UTC,0,"31,9","29,5",51,41,47
2020/01/07,2000 UTC,0,"30,8","28,6",56,45,56
2020/01/07,2100 UTC,0,"28,6","27,2",62,57,61
2020/01/07,2200 UTC,0,"27,2","26,1",67,61,65
2020/01/07,2300 UTC,0,"26,2","25,7",66,64,66
2020/01/08,0000 UTC,"12,8","26,9","19,9",93,62,93
2020/01/08,0100 UTC,"3,6","20,6","20,1",94,93,94
2020/01/08,0200 UTC,"2,2","20,8","20,4",94,94,94
2020/01/08,0300 UTC,2,"21,1","20,6",94,94,94
2020/01/08,0400 UTC,0,21,"20,7",94,94,94
2020/01/08,0500 UTC,0,21,"20,5",94,94,94
2020/01/08,0600 UTC,0,"21,1","20,8",94,94,94
2020/01/08,0700 UTC,0,21,"20,5",94,94,94
2020/01/08,0800 UTC,",2","20,9","20,5",94,93,93
2020/01/08,0900 UTC,0,"20,8","20,5",93,93,93
2020/01/08,1000 UTC,0,"21,4","20,5",93,93,93
2020/01/08,1100 UTC,0,"24,7","21,4",93,78,81
2020/01/08,1200 UTC,0,"25,1","24,6",80,72,74
2020/01/08,1300 UTC,0,"27,4","24,7",76,66,71
2020/01/08,1400 UTC,0,"28,3","25,8",74,63,67
2020/01/08,1500 UTC,0,"28,3",26,72,62,70
2020/01/08,1600 UTC,0,"29,4","27,2",70,57,61
2020/01/08,1700 UTC,0,"30,5","28,2",65,53,53
2020/01/08,1800 UTC,0,"31,1","28,4",64,49,54
2020/01/08,1900 UTC,0,"30,2","26,8",70,54,69
2020/01/08,2000 UTC,0,"27,2","26,4",72,64,66
2020/01/08,2100 UTC,"2,8","27,2","21,2",80,61,80
2020/01/08,2200 UTC,"5,6","21,2","20,3",91,80,91
2020/01/08,2300 UTC,0,22,21,91,90,90
2020/01/09,0000 UTC,0,22,"21,6",91,90,90
2020/01/09,0100 UTC,0,"22,1","21,5",90,89,90
2020/01/09,0200 UTC,10,"22,2","21,4",91,89,91
2020/01/09,0300 UTC,1,"21,7","21,3",92,91,92
2020/01/09,0400 UTC,"1,6",22,"21,4",92,92,92
2020/01/09,0500 UTC,"2,6","21,7","21,1",92,92,92
2020/01/09,0600 UTC,"1,2","21,1","20,9",93,92,93
2020/01/09,0700 UTC,2,"21,1","20,8",93,92,92
2020/01/09,0800 UTC,0,21,"20,9",93,92,92
2020/01/09,0900 UTC,0,"20,9","20,7",93,92,93
2020/01/09,1000 UTC,",2","21,4","20,7",93,93,93
2020/01/09,1100 UTC,0,"22,6","21,4",93,90,90
2020/01/09,1200 UTC,0,"24,3","22,5",90,81,82
2020/01/09,1300 UTC,0,"24,4","23,6",86,81,85
2020/01/09,1400 UTC,0,"24,7","23,9",86,82,84
2020/01/09,1500 UTC,0,25,"23,4",86,83,83
2020/01/09,1600 UTC,0,"25,3","24,2",83,79,79
2020/01/09,1700 UTC,0,"26,7","25,3",79,73,73
2020/01/09,1800 UTC,0,"28,6","26,7",73,62,64
2020/01/09,1900 UTC,0,"30,7","27,9",66,52,52
2020/01/09,2000 UTC,0,"30,4","27,5",68,52,65
2020/01/09,2100 UTC,0,"27,5","25,1",76,65,76
2020/01/09,2200 UTC,0,"25,1","24,3",77,74,75
2020/01/09,2300 UTC,0,"24,6","23,5",78,73,78
2020/01/10,0000 UTC,0,24,"22,6",83,76,82
2020/01/10,0100 UTC,0,"23,3","22,3",85,81,84
2020/01/10,0200 UTC,0,"23,1","22,1",86,82,86
2020/01/10,0300 UTC,0,"22,4","21,6",89,86,89
2020/01/10,0400 UTC,0,"22,1","21,6",90,89,90
2020/01/10,0500 UTC,0,"22,4","21,9",90,89,89
2020/01/10,0600 UTC,0,"22,1","21,7",90,89,90
2020/01/10,0700 UTC,0,"22,5","21,7",91,89,89
2020/01/10,0800 UTC,0,"22,5","21,9",89,88,88
2020/01/10,0900 UTC,0,"21,9","21,4",91,88,90
2020/01/10,1000 UTC,0,"23,3","21,7",90,82,82
2020/01/10,1100 UTC,0,"24,7","23,2",84,77,78
2020/01/10,1200 UTC,0,"25,5","24,2",79,73,75
2020/01/10,1300 UTC,0,"25,9","24,8",77,73,75
2020/01/10,1400 UTC,0,"26,7",25,76,68,70
2020/01/10,1500 UTC,0,"26,5","25,5",73,68,71
2020/01/10,1600 UTC,0,28,"25,2",73,60,62
2020/01/10,1700 UTC,0,"29,7","27,8",64,56,61
2020/01/10,1800 UTC,0,"30,3","28,7",61,51,53
2020/01/10,1900 UTC,0,"29,8","28,8",60,53,58
2020/01/10,2000 UTC,0,"29,5","28,4",61,54,61
2020/01/10,2100 UTC,0,"28,9","27,1",64,57,63
2020/01/10,2200 UTC,0,"27,6","25,9",67,62,67
2020/01/10,2300 UTC,0,"25,9","24,8",74,67,70
2020/01/11,0000 UTC,0,"25,5","24,6",74,70,74
2020/01/11,0100 UTC,0,25,24,78,73,78
2020/01/11,0200 UTC,0,24,"23,1",85,78,84
2020/01/11,0300 UTC,0,"23,4","22,8",86,84,86
2020/01/11,0400 UTC,0,"22,9","22,3",87,86,87
2020/01/11,0500 UTC,0,"22,8","21,7",89,87,87
2020/01/11,0600 UTC,0,"22,6","21,9",89,87,88
2020/01/11,0700 UTC,0,"22,3","21,4",90,87,90
2020/01/11,0800 UTC,0,"21,8","21,1",91,89,91
2020/01/11,0900 UTC,0,"22,4","21,3",91,89,89
2020/01/11,1000 UTC,0,"23,7","22,3",89,83,83
2020/01/11,1100 UTC,0,"25,2","23,6",84,77,77
2020/01/11,1200 UTC,0,"28,4","25,2",77,64,65
2020/01/11,1300 UTC,0,"28,9","26,4",71,62,65
2020/01/11,1400 UTC,0,"30,6","27,4",69,56,65
2020/01/11,1500 UTC,0,"30,6","27,5",67,58,63
2020/01/11,1600 UTC,0,"31,2","29,4",62,51,53
2020/01/11,1700 UTC,0,"32,5","30,8",54,45,49
2020/01/11,1800 UTC,0,"31,1","29,2",58,49,50
2020/01/11,1900 UTC,0,"31,3","27,8",68,50,62
2020/01/11,2000 UTC,0,"28,6",26,69,61,69
2020/01/11,2100 UTC,0,26,"25,1",75,69,75
2020/01/11,2200 UTC,0,"25,1","24,7",78,75,78
2020/01/11,2300 UTC,0,"24,9","24,1",80,78,79
2020/01/12,0000 UTC,0,"24,2","23,5",84,79,83
2020/01/12,0100 UTC,0,"23,7","23,4",86,83,86
2020/01/12,0200 UTC,0,"23,6","23,1",86,85,86
2020/01/12,0300 UTC,0,"23,8",23,88,84,84
2020/01/12,0400 UTC,0,"23,7","22,6",89,84,89
2020/01/12,0500 UTC,0,23,"22,6",89,88,88
2020/01/12,0600 UTC,0,23,"22,7",89,88,89
2020/01/12,0700 UTC,0,"22,8","22,5",90,89,90
2020/01/12,0800 UTC,0,"22,5","22,3",91,90,91
2020/01/12,0900 UTC,0,"22,8","22,4",91,90,91
2020/01/12,1000 UTC,0,"22,9","22,4",91,90,90
2020/01/12,1100 UTC,0,"24,1","22,8",90,86,86
2020/01/12,1200 UTC,0,"25,8","24,1",86,75,77
2020/01/12,1300 UTC,0,"25,8",25,78,72,72
2020/01/12,1400 UTC,0,27,"25,6",75,69,71
2020/01/12,1500 UTC,"2,8","26,3","23,6",89,71,88
2020/01/12,1600 UTC,",8","24,4","22,6",90,88,90
2020/01/12,1700 UTC,"34,4","22,6","19,6",93,89,93
2020/01/12,1800 UTC,0,"23,3","20,9",94,92,92
2020/01/12,1900 UTC,0,"25,8","23,1",92,77,80
2020/01/12,2000 UTC,0,"25,2",24,84,80,82
2020/01/12,2100 UTC,0,"24,2",23,85,81,83
2020/01/12,2200 UTC,0,"23,2","22,2",87,83,87
2020/01/12,2300 UTC,0,"22,2","21,1",90,87,90
2020/01/13,0000 UTC,",2","21,1","20,9",92,90,92
2020/01/13,0100 UTC,0,"21,1","20,9",92,92,92
2020/01/13,0200 UTC,0,"21,1","20,7",92,91,91
2020/01/13,0300 UTC,0,"20,8","20,5",91,91,91
2020/01/13,0400 UTC,0,"20,7","20,3",91,90,90
2020/01/13,0500 UTC,0,"20,7",20,90,88,90
2020/01/13,0600 UTC,0,20,"19,3",91,90,91
2020/01/13,0700 UTC,0,"19,5","19,2",92,91,91
2020/01/13,0800 UTC,0,"19,4","19,1",91,91,91
2020/01/13,0900 UTC,0,"19,5","19,3",91,91,91
2020/01/13,1000 UTC,0,"20,3","19,4",91,90,90
2020/01/13,1100 UTC,0,22,"20,2",90,83,83
2020/01/13,1200 UTC,0,"22,6","21,3",85,79,85
2020/01/13,1300 UTC,0,24,"21,2",87,73,74
2020/01/13,1400 UTC,0,"25,1","23,3",77,70,72
2020/01/13,1500 UTC,0,"26,2","24,4",73,65,71
2020/01/13,1600 UTC,0,"25,2","24,3",73,68,69
2020/01/13,1700 UTC,0,"25,4","23,7",76,67,76
2020/01/13,1800 UTC,0,"25,2","23,7",76,69,74
2020/01/13,1900 UTC,0,"24,3","23,4",77,72,77
2020/01/13,2000 UTC,"1,2","23,7","21,2",88,76,88
2020/01/13,2100 UTC,0,"21,4","20,7",91,88,90
2020/01/13,2200 UTC,",2","20,7","19,8",92,90,90
2020/01/13,2300 UTC,0,"19,9","19,3",90,89,89
2020/01/14,0000 UTC,0,"19,7","19,2",90,87,87
2020/01/14,0100 UTC,0,"19,8","19,5",87,85,87
2020/01/14,0200 UTC,0,"19,5","19,2",88,87,88
2020/01/14,0300 UTC,0,"19,5","19,3",88,86,87
2020/01/14,0400 UTC,0,"19,6","19,2",87,82,82
2020/01/14,0500 UTC,0,"19,3","19,1",83,79,79
2020/01/14,0600 UTC,0,"19,4","18,9",82,78,82
2020/01/14,0700 UTC,0,"19,2","18,8",83,81,83
2020/01/14,0800 UTC,0,"18,9","18,6",86,83,86
2020/01/14,0900 UTC,0,19,"18,5",87,86,87
2020/01/14,1000 UTC,0,"19,3","18,6",87,78,78
2020/01/14,1100 UTC,0,"19,9","19,2",79,76,76
2020/01/14,1200 UTC,0,"21,7","19,9",76,69,70
2020/01/14,1300 UTC,0,"23,7","21,5",71,64,66
2020/01/14,1400 UTC,0,"25,5","23,4",68,60,61
2020/01/14,1500 UTC,0,27,"25,1",64,54,59
2020/01/14,1600 UTC,0,"27,2","25,9",61,55,61
2020/01/14,1700 UTC,0,"26,3","25,3",64,59,63
2020/01/14,1800 UTC,0,"26,4","25,5",66,61,64
2020/01/14,1900 UTC,0,27,"25,4",65,59,63
2020/01/14,2000 UTC,0,"25,9","24,6",70,63,69
2020/01/14,2100 UTC,0,"24,8","22,7",77,68,77
2020/01/14,2200 UTC,0,"22,7","21,4",83,77,83
2020/01/14,2300 UTC,0,"21,4","21,1",84,83,84
2020/01/15,0000 UTC,0,"21,4","21,1",84,83,84
2020/01/15,0100 UTC,0,"21,1","20,9",85,84,85
2020/01/15,0200 UTC,0,"21,1","20,8",87,85,87
2020/01/15,0300 UTC,0,"20,9","20,5",89,87,89
2020/01/15,0400 UTC,0,"20,7","20,5",89,88,88
2020/01/15,0500 UTC,0,"20,8","20,5",88,87,88
2020/01/15,0600 UTC,0,21,"20,5",88,81,81
2020/01/15,0700 UTC,0,21,"20,6",82,80,82
2020/01/15,0800 UTC,0,"20,7","20,1",83,81,83
2020/01/15,0900 UTC,0,"20,3","19,9",83,82,82
2020/01/15,1000 UTC,0,"20,8","20,1",83,80,80
2020/01/15,1100 UTC,0,23,"20,8",80,70,71
2020/01/15,1200 UTC,0,"25,2","22,7",72,64,67
2020/01/15,1300 UTC,0,"28,3","24,7",69,58,61
2020/01/15,1400 UTC,0,"29,2","26,3",66,57,57
2020/01/15,1500 UTC,0,"29,8","28,1",60,53,57
2020/01/15,1600 UTC,0,"30,4","28,5",59,49,53
2020/01/15,1700 UTC,0,"31,7",29,56,46,47
2020/01/15,1800 UTC,0,"31,4","29,2",53,43,47
2020/01/15,1900 UTC,0,"32,2","29,8",48,42,47
2020/01/15,2000 UTC,0,"31,3","29,3",56,45,56
2020/01/15,2100 UTC,0,"29,6","27,5",67,56,67
2020/01/15,2200 UTC,0,"27,6","26,6",69,67,69
2020/01/15,2300 UTC,0,"26,7","24,9",78,69,78
2020/01/16,0000 UTC,0,"25,2","24,1",81,77,81
2020/01/16,0100 UTC,0,"24,1","23,4",84,81,84
2020/01/16,0200 UTC,0,"23,5",23,85,84,85
2020/01/16,0300 UTC,0,"23,6","22,7",87,83,87
2020/01/16,0400 UTC,0,"23,1","22,4",89,87,89
2020/01/16,0500 UTC,0,"22,6","22,1",91,89,91
2020/01/16,0600 UTC,0,"22,6","22,1",91,90,91
2020/01/16,0700 UTC,0,"22,2","21,7",92,90,91
2020/01/16,0800 UTC,0,"21,9","21,5",92,91,91
2020/01/16,0900 UTC,0,"22,7","21,5",92,89,89
2020/01/16,1000 UTC,0,"24,6","22,6",89,80,80
2020/01/16,1100 UTC,0,"26,8","24,6",80,68,69
2020/01/16,1200 UTC,0,"29,7","26,6",70,60,61
2020/01/16,1300 UTC,0,"30,2","28,4",63,58,58
2020/01/16,1400 UTC,0,"32,1","29,4",59,49,52
2020/01/16,1500 UTC,0,"32,8","30,1",54,47,50
2020/01/16,1600 UTC,0,"31,9","29,8",51,39,39
2020/01/16,1700 UTC,0,"33,5","31,8",46,34,38
2020/01/16,1800 UTC,0,"34,2","29,9",52,35,51
2020/01/16,1900 UTC,0,30,"27,4",60,48,60
2020/01/16,2000 UTC,0,"27,4","25,9",69,59,68
2020/01/16,2100 UTC,0,26,"24,2",70,64,67
2020/01/16,2200 UTC,0,"24,2","23,3",77,67,77
2020/01/16,2300 UTC,0,"23,3","22,9",81,77,81
2020/01/17,0000 UTC,0,23,22,89,81,89
2020/01/17,0100 UTC,"3,6",22,"21,4",90,89,90
2020/01/17,0200 UTC,"6,8","21,5","21,1",92,90,92
2020/01/17,0300 UTC,",4","21,4","21,2",93,92,93
2020/01/17,0400 UTC,"1,2","21,3","21,1",93,93,93
2020/01/17,0500 UTC,0,"21,2","20,8",93,92,92
2020/01/17,0600 UTC,",2","20,8","20,3",92,92,92
2020/01/17,0700 UTC,0,"20,4","19,5",92,91,91
2020/01/17,0800 UTC,0,"19,5","18,8",92,91,92
2020/01/17,0900 UTC,0,"18,8","18,4",92,91,91
2020/01/17,1000 UTC,0,"18,9","18,4",91,86,87
2020/01/17,1100 UTC,0,"19,2","18,6",88,85,86
2020/01/17,1200 UTC,0,"19,2","18,3",91,85,91
2020/01/17,1300 UTC,",2","19,4","18,3",92,86,87
2020/01/17,1400 UTC,0,"21,3","19,3",87,76,76
2020/01/17,1500 UTC,0,"21,2","19,9",83,76,79
2020/01/17,1600 UTC,0,"22,5","20,5",79,69,70
2020/01/17,1700 UTC,0,"22,1",21,75,69,75
2020/01/17,1800 UTC,0,"21,8","19,4",83,71,83
2020/01/17,1900 UTC,0,"20,3","19,2",88,81,81
2020/01/17,2000 UTC,0,"19,7","19,2",82,79,81
2020/01/17,2100 UTC,0,"19,4","18,7",84,79,81
2020/01/17,2200 UTC,0,"18,7","17,5",87,81,87
2020/01/17,2300 UTC,0,"17,9","17,5",88,86,86
2020/01/18,0000 UTC,0,18,"17,7",86,83,85
2020/01/18,0100 UTC,0,"17,9","17,5",88,85,85
2020/01/18,0200 UTC,0,"18,1","17,8",85,84,84
2020/01/18,0300 UTC,0,18,"17,7",88,84,88
2020/01/18,0400 UTC,0,"18,4","17,8",88,86,86
2020/01/18,0500 UTC,0,"18,4","17,9",88,85,88
2020/01/18,0600 UTC,0,"17,9","17,5",91,88,91
2020/01/18,0700 UTC,",2","17,6","17,3",92,91,92
2020/01/18,0800 UTC,0,"17,8","17,4",92,91,91
2020/01/18,0900 UTC,0,"18,1","17,8",91,88,88
2020/01/18,1000 UTC,0,"18,8","17,6",89,83,83
2020/01/18,1100 UTC,0,"19,2","18,6",83,79,80
2020/01/18,1200 UTC,0,"19,8","18,9",81,77,77
2020/01/18,1300 UTC,0,"20,9","19,7",78,73,73
2020/01/18,1400 UTC,0,"22,3","20,9",74,67,68
2020/01/18,1500 UTC,0,"23,2","21,4",72,66,68
2020/01/18,1600 UTC,0,"23,8","22,4",70,64,66
2020/01/18,1700 UTC,0,"24,3","22,6",70,63,69
2020/01/18,1800 UTC,0,"23,4","22,4",72,68,68
2020/01/18,1900 UTC,0,24,"22,1",73,65,73
2020/01/18,2000 UTC,0,"22,2","21,1",76,72,76
2020/01/18,2100 UTC,0,"21,1","20,2",81,76,81
2020/01/18,2200 UTC,0,"20,3","19,7",83,80,82
2020/01/18,2300 UTC,0,"19,9","19,6",83,81,82
2020/01/19,0000 UTC,0,"19,8","19,6",83,82,82
2020/01/19,0100 UTC,0,"19,8","19,1",87,82,87
2020/01/19,0200 UTC,0,"19,4",19,90,87,89
2020/01/19,0300 UTC,0,"19,8","19,4",89,84,84
2020/01/19,0400 UTC,0,"19,8","19,5",84,83,84
2020/01/19,0500 UTC,0,"19,7","19,1",86,84,86
2020/01/19,0600 UTC,0,"19,3","18,9",88,86,87
2020/01/19,0700 UTC,0,"19,5","19,2",87,84,84
2020/01/19,0800 UTC,0,"19,5","19,2",85,84,84
2020/01/19,0900 UTC,0,"19,4",19,87,84,87
2020/01/19,1000 UTC,0,"19,9","19,1",87,83,83
