Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2012-01-04,16:00,0,30,28,39,27,35
2012-01-04,17:00,0,"30,2","27,3",42,31,34
2012-01-04,18:00,0,"30,4","28,1",44,33,35
2012-01-04,19:00,0,"30,7","27,2",44,32,43
2012-01-04,20:00,0,"28,5","25,9",59,44,54
2012-01-04,21:00,0,"26,1",24,59,54,55
2012-01-04,22:00,0,"24,2","21,7",68,50,68
2012-01-04,23:00,0,"21,8","20,2",76,68,76
2012-01-05,00:00,0,"20,2","19,4",81,76,81
2012-01-05,01:00,0,"19,7","19,1",83,81,81
2012-01-05,02:00,0,"20,1","18,5",86,76,81
2012-01-05,03:00,0,20,"18,2",83,74,83
2012-01-05,04:00,0,"20,1","16,9",90,57,90
2012-01-05,05:00,0,"17,1","16,4",93,90,93
2012-01-05,06:00,0,"16,5",16,94,93,94
2012-01-05,07:00,0,16,"15,3",94,93,93
2012-01-05,08:00,0,"15,4","15,2",93,92,92
2012-01-05,09:00,0,"15,7","15,2",93,92,93
2012-01-05,10:00,0,"17,6","15,7",93,87,87
2012-01-05,11:00,0,"20,1","17,6",87,80,80
2012-01-05,12:00,0,"22,7","19,1",83,61,64
2012-01-05,13:00,0,"25,4","22,5",66,50,54
2012-01-05,14:00,0,"27,1","24,9",56,41,41
2012-01-05,15:00,0,"28,5","26,5",47,38,43
2012-01-05,16:00,0,"29,9","27,6",46,34,39
2012-01-05,17:00,0,"30,4","27,9",45,32,41
2012-01-05,18:00,0,"29,5","25,8",54,41,53
2012-01-05,19:00,",2","25,9","21,1",84,51,84
2012-01-05,20:00,0,"21,2","20,4",85,81,81
2012-01-05,21:00,"12,8","20,6","16,9",95,80,94
2012-01-05,22:00,",4","17,7","17,3",94,94,94
2012-01-05,23:00,",2","17,8","17,3",95,94,94
2012-01-06,00:00,0,18,"17,4",94,93,94
2012-01-06,01:00,0,"18,1","17,1",95,93,94
2012-01-06,02:00,0,"18,1","17,7",95,94,95
2012-01-06,03:00,0,"18,8",18,95,95,95
2012-01-06,04:00,",2","18,9","18,1",95,94,95
2012-01-06,05:00,0,"18,4","17,7",95,94,95
2012-01-06,06:00,0,"18,8",18,95,89,89
2012-01-06,07:00,0,"18,7","17,6",93,89,93
2012-01-06,08:00,0,"18,6","17,4",93,90,92
2012-01-06,09:00,0,"18,3","17,1",95,91,95
2012-01-06,10:00,0,"18,9","17,8",95,93,93
2012-01-06,11:00,0,"21,7","18,8",93,75,77
2012-01-06,12:00,0,"24,3","21,7",78,67,68
2012-01-06,13:00,0,"26,8",24,69,56,58
2012-01-06,14:00,0,"27,4","25,9",62,56,60
2012-01-06,15:00,0,"28,6","26,1",65,53,56
2012-01-06,16:00,0,"28,8","25,9",66,52,66
2012-01-06,17:00,0,26,23,71,60,65
2012-01-06,18:00,0,"25,5","23,8",77,65,74
2012-01-06,19:00,0,"24,7","23,2",75,61,61
2012-01-06,20:00,0,"23,6","22,3",68,55,68
2012-01-06,21:00,0,"22,7","22,1",68,61,62
2012-01-06,22:00,",2","22,2","19,5",80,62,79
2012-01-06,23:00,0,"20,5","19,2",85,77,80
2012-01-07,00:00,",2","20,9","20,1",80,68,73
2012-01-07,01:00,0,"20,6","20,2",76,73,76
2012-01-07,02:00,0,"20,3","19,9",79,76,77
2012-01-07,03:00,0,"20,1",19,84,77,80
2012-01-07,04:00,0,"19,4","18,5",88,80,88
2012-01-07,05:00,0,"18,6","18,4",91,88,91
2012-01-07,06:00,",2",19,"18,4",92,90,91
2012-01-07,07:00,0,"18,8","18,3",91,90,90
2012-01-07,08:00,0,19,"18,2",90,86,89
2012-01-07,09:00,0,"18,3","17,4",94,88,94
2012-01-07,10:00,0,"20,3","17,7",94,82,82
2012-01-07,11:00,0,"22,9","19,9",82,69,72
2012-01-07,12:00,0,"24,5","22,3",72,62,63
2012-01-07,13:00,0,"26,5","23,7",66,54,58
2012-01-07,14:00,0,"27,4","23,9",69,50,56
2012-01-07,15:00,0,"28,1","26,5",58,48,48
2012-01-07,16:00,0,"28,7","26,4",55,43,44
2012-01-07,17:00,0,"30,3","23,4",58,40,58
2012-01-07,18:00,0,"25,3","21,7",61,47,51
2012-01-07,19:00,0,"25,4","23,1",68,44,66
2012-01-07,20:00,0,"24,5","21,7",78,65,73
2012-01-07,21:00,0,"22,7","20,9",79,73,74
2012-01-07,22:00,0,21,"20,2",80,74,78
2012-01-07,23:00,0,"20,3","19,6",84,78,84
2012-01-08,00:00,0,"20,1","19,6",86,83,85
2012-01-08,01:00,0,"20,5","19,7",86,80,81
2012-01-08,02:00,0,"20,5","19,6",85,80,85
2012-01-08,03:00,0,"19,6","19,1",88,85,88
2012-01-08,04:00,0,"19,1","18,4",92,88,92
2012-01-08,05:00,0,"18,4","18,1",93,92,93
2012-01-08,06:00,0,"18,2","17,8",94,93,94
2012-01-08,07:00,0,"18,5","18,1",94,92,92
2012-01-08,08:00,0,"18,6","18,4",92,92,92
2012-01-08,09:00,0,"18,5","18,2",93,92,93
2012-01-08,10:00,0,"20,3","18,5",93,84,84
2012-01-08,11:00,0,"21,2","20,2",86,81,82
2012-01-08,12:00,0,"23,9","20,8",82,65,67
2012-01-08,13:00,0,"24,4",23,70,60,62
2012-01-08,14:00,0,"25,3","23,9",64,57,61
2012-01-08,15:00,0,"27,3","24,6",64,52,59
2012-01-08,16:00,0,"27,7","25,2",63,52,56
2012-01-08,17:00,0,"27,2","24,9",61,53,55
2012-01-08,18:00,0,"28,2","25,6",61,53,59
2012-01-08,19:00,0,"27,3","24,1",65,54,64
2012-01-08,20:00,0,"24,5",23,67,62,67
2012-01-08,21:00,0,"23,5","22,9",69,66,67
2012-01-08,22:00,0,"23,1","21,5",72,66,72
2012-01-08,23:00,0,"21,5","20,5",78,72,77
2012-01-09,00:00,0,"20,8","20,4",79,76,78
2012-01-09,01:00,0,"20,4","19,6",83,78,83
2012-01-09,02:00,0,20,"19,4",84,81,81
2012-01-09,03:00,0,20,"19,7",83,81,83
2012-01-09,04:00,0,"19,7","19,2",86,83,85
2012-01-09,05:00,0,"19,9","19,1",87,82,87
2012-01-09,06:00,0,"19,1","18,5",90,87,90
2012-01-09,07:00,0,"18,7","18,2",92,90,90
2012-01-09,08:00,0,"19,1","18,3",91,87,91
2012-01-09,09:00,0,"18,3","17,7",94,91,94
2012-01-09,10:00,0,"19,3","17,7",94,92,92
2012-01-09,11:00,0,"20,3","19,3",92,84,84
2012-01-09,12:00,0,"21,9","20,1",84,75,75
2012-01-09,13:00,0,"22,2",21,78,73,77
2012-01-09,14:00,0,"23,1","21,1",78,68,70
2012-01-09,15:00,0,"23,8","22,3",73,64,69
2012-01-09,16:00,0,26,"23,7",69,54,63
2012-01-09,17:00,0,"27,1","23,8",66,51,63
2012-01-09,18:00,0,26,24,68,59,60
2012-01-09,19:00,0,"26,4","23,8",66,57,66
2012-01-09,20:00,0,"24,1","21,7",74,64,73
2012-01-09,21:00,0,"22,8","21,5",75,70,73
2012-01-09,22:00,0,"22,4","20,2",81,71,81
2012-01-09,23:00,0,"20,2","19,6",84,81,83
2012-01-10,00:00,0,"19,9","19,3",86,83,86
2012-01-10,01:00,0,"19,8",19,88,85,85
2012-01-10,02:00,",2","20,2","18,5",92,82,92
2012-01-10,03:00,0,"19,4","18,4",92,88,91
2012-01-10,04:00,0,"19,4","18,1",93,89,93
2012-01-10,05:00,0,"18,5","17,8",93,92,93
2012-01-10,06:00,0,"18,9","18,2",93,87,87
2012-01-10,07:00,0,"19,1","18,7",88,86,87
2012-01-10,08:00,0,"19,3","18,9",87,83,83
2012-01-10,09:00,0,"19,7","19,3",83,79,79
2012-01-10,10:00,0,"20,1","19,5",81,77,78
2012-01-10,11:00,0,"20,2","19,8",84,77,84
2012-01-10,12:00,"3,4","19,9","18,2",92,81,92
2012-01-10,13:00,"2,2","19,1","18,4",92,91,91
2012-01-10,14:00,",8","19,8",19,92,86,87
2012-01-10,15:00,",2","20,1","19,6",88,84,87
2012-01-10,16:00,"2,4","19,9","19,1",91,86,91
2012-01-10,17:00,2,"19,5",19,91,89,90
2012-01-10,18:00,2,"19,4","18,9",91,88,91
2012-01-10,19:00,9,"19,9","18,5",94,89,94
2012-01-10,20:00,0,"20,3","19,8",94,84,85
2012-01-10,21:00,0,"20,5","20,1",86,83,84
2012-01-10,22:00,0,"20,4",20,85,82,85
2012-01-10,23:00,",4",20,19,89,85,89
2012-01-11,00:00,",4","19,1","18,2",91,86,91
2012-01-11,01:00,0,"18,8","18,2",93,91,93
2012-01-11,02:00,",2","19,1","18,7",93,93,93
2012-01-11,03:00,",2",19,"18,6",93,91,91
2012-01-11,04:00,0,"18,8","18,5",91,87,88
2012-01-11,05:00,",2","18,7","18,1",90,88,89
2012-01-11,06:00,0,"18,4","17,9",90,87,88
2012-01-11,07:00,0,"18,5","17,9",90,86,90
2012-01-11,08:00,"1,6","18,9",18,90,85,89
2012-01-11,09:00,",2","18,2","17,8",92,89,92
2012-01-11,10:00,2,"18,2","17,8",93,92,92
2012-01-11,11:00,",2",19,18,92,84,84
2012-01-11,12:00,",2","19,1","18,7",87,84,86
2012-01-11,13:00,"1,6","18,9","18,5",90,85,90
2012-01-11,14:00,"1,4","19,6","18,6",92,88,89
2012-01-11,15:00,0,"20,6","19,5",89,82,84
2012-01-11,16:00,0,"21,9","20,6",85,77,78
2012-01-11,17:00,0,"23,1","21,4",80,71,72
2012-01-11,18:00,0,"23,9","22,1",76,65,67
2012-01-11,19:00,0,"23,4","22,7",71,63,65
2012-01-11,20:00,0,"23,4",23,66,63,65
2012-01-11,21:00,0,23,"22,4",66,63,65
2012-01-11,22:00,0,"22,5","21,6",70,65,70
2012-01-11,23:00,0,"21,6","20,4",77,70,76
2012-01-12,00:00,0,"20,8",20,76,70,70
2012-01-12,01:00,0,"20,3","20,1",71,70,70
2012-01-12,02:00,0,"20,2","19,8",71,69,69
2012-01-12,03:00,0,"19,9","18,8",73,67,73
2012-01-12,04:00,0,"18,8",18,76,73,76
2012-01-12,05:00,0,19,18,76,70,72
2012-01-12,06:00,0,"18,6","16,2",86,72,84
2012-01-12,07:00,0,"17,6","15,8",89,81,84
2012-01-12,08:00,0,"17,5","16,2",88,83,84
2012-01-12,09:00,0,"17,5","16,3",89,83,87
2012-01-12,10:00,0,"18,3","16,8",91,83,87
2012-01-12,11:00,0,21,"18,3",87,66,68
2012-01-12,12:00,0,"23,5","20,7",68,58,61
2012-01-12,13:00,0,25,"23,2",63,56,56
2012-01-12,14:00,0,"26,9","24,6",60,49,51
2012-01-12,15:00,0,"27,3","25,6",54,47,50
2012-01-12,16:00,0,"28,2","25,9",54,42,50
2012-01-12,17:00,0,"26,7","25,2",58,49,58
2012-01-12,18:00,0,28,"22,2",67,49,67
2012-01-12,19:00,0,"22,2","19,5",83,67,81
2012-01-12,20:00,0,"20,9","20,1",83,79,79
2012-01-12,21:00,",6","21,3",19,82,71,82
2012-01-12,22:00,"2,8",19,"18,1",92,82,91
2012-01-12,23:00,1,"18,8","18,1",94,91,93
2012-01-13,00:00,0,19,"18,3",93,88,89
2012-01-13,01:00,0,19,"18,7",90,87,90
2012-01-13,02:00,0,"19,1","18,3",90,87,90
2012-01-13,03:00,0,"18,7","17,4",91,88,91
2012-01-13,04:00,0,"18,2","17,3",93,91,91
2012-01-13,05:00,0,"17,6","17,2",93,91,93
2012-01-13,06:00,0,"17,9","17,4",93,91,91
2012-01-13,07:00,0,"17,8","17,3",92,91,92
2012-01-13,08:00,0,"17,6","17,3",92,91,91
2012-01-13,09:00,0,"17,6","17,3",91,91,91
2012-01-13,10:00,0,19,"17,4",92,87,87
2012-01-13,11:00,0,"21,7",19,88,70,71
2012-01-13,12:00,0,"23,4",21,75,69,70
2012-01-13,13:00,0,"25,9","23,2",70,60,61
2012-01-13,14:00,0,"26,9","25,1",62,53,59
2012-01-13,15:00,0,"27,7",26,60,46,48
2012-01-13,16:00,0,28,"26,1",56,45,48
2012-01-13,17:00,0,"28,3","23,7",65,45,61
2012-01-13,18:00,0,"26,8","25,2",62,52,59
2012-01-13,19:00,0,"27,7","25,5",62,50,52
2012-01-13,20:00,0,"26,4","24,7",60,52,53
2012-01-13,21:00,0,"26,7","25,3",55,49,54
2012-01-13,22:00,0,"25,4","24,6",58,54,58
2012-01-13,23:00,0,"24,6","23,4",66,58,65
2012-01-14,00:00,0,"23,4","22,4",72,65,71
2012-01-14,01:00,0,"22,5","21,4",76,71,74
2012-01-14,02:00,0,"21,7","21,3",74,72,74
2012-01-14,03:00,0,"21,4","20,7",76,74,76
2012-01-14,04:00,0,"20,8","19,5",83,76,76
2012-01-14,05:00,0,21,"20,8",76,73,73
2012-01-14,06:00,0,"21,4",21,73,70,71
2012-01-14,07:00,0,"21,3",21,73,71,72
2012-01-14,08:00,0,"22,6","21,1",72,63,67
2012-01-14,09:00,0,"22,2",21,78,67,78
2012-01-14,10:00,",4","21,1","19,7",90,78,90
2012-01-14,11:00,0,"20,8","19,7",91,83,83
2012-01-14,12:00,",2","22,2","20,8",83,76,76
2012-01-14,13:00,0,"23,2","21,9",78,72,73
2012-01-14,14:00,0,24,"22,7",74,67,69
2012-01-14,15:00,0,"24,8","23,2",73,65,73
2012-01-14,16:00,0,"24,4","23,2",75,67,67
2012-01-14,17:00,0,"25,5","24,2",68,64,68
2012-01-14,18:00,0,"25,8","24,1",72,64,65
2012-01-14,19:00,0,26,25,66,62,64
2012-01-14,20:00,0,"25,8","24,4",68,62,68
2012-01-14,21:00,0,"24,4","23,4",77,68,73
2012-01-14,22:00,0,"23,5","23,2",75,73,75
2012-01-14,23:00,0,"23,2","22,8",80,75,79
2012-01-15,00:00,0,"22,8","21,9",82,78,82
2012-01-15,01:00,"2,6","21,9","20,2",91,82,89
2012-01-15,02:00,",8","20,6","20,3",90,88,90
2012-01-15,03:00,0,"20,9","20,2",91,86,86
2012-01-15,04:00,0,"21,2","20,9",86,83,84
2012-01-15,05:00,0,"21,1","20,8",87,84,87
2012-01-15,06:00,0,"21,1","20,8",88,84,84
2012-01-15,07:00,0,"21,1","20,9",86,84,85
2012-01-15,08:00,0,21,"20,8",85,84,85
2012-01-15,09:00,0,"21,1","20,5",86,81,86
2012-01-15,10:00,0,"20,6","20,4",87,85,86
2012-01-15,11:00,0,"21,4","20,4",87,81,82
2012-01-15,12:00,0,"23,4","20,9",84,76,76
2012-01-15,13:00,",4","23,5","20,7",87,74,87
2012-01-15,14:00,"1,2",21,20,92,86,92
2012-01-15,15:00,",4","23,5","19,9",93,81,81
2012-01-15,16:00,",2","24,7","22,1",85,76,85
2012-01-15,17:00,",8","24,2","22,3",85,76,85
2012-01-15,18:00,"3,2","22,6",21,91,85,90
2012-01-15,19:00,0,"22,4",21,91,88,91
2012-01-15,20:00,0,"22,7","21,1",92,86,91
2012-01-15,21:00,"1,6","21,3","20,6",94,91,94
2012-01-15,22:00,"5,2",21,"20,4",94,93,94
2012-01-15,23:00,"3,2","20,5","19,8",94,94,94
2012-01-16,00:00,"2,2",20,"19,7",95,94,95
2012-01-16,01:00,"1,6","19,9","19,5",95,95,95
2012-01-16,02:00,0,"19,7","19,5",95,95,95
2012-01-16,03:00,0,"19,6","19,4",95,92,92
2012-01-16,04:00,0,"19,5",19,92,90,92
2012-01-16,05:00,0,19,"18,8",93,92,92
2012-01-16,06:00,0,"19,2","18,9",92,90,91
2012-01-16,07:00,0,"19,2","19,1",91,91,91
2012-01-16,08:00,0,"19,1","18,9",91,90,90
2012-01-16,09:00,0,19,"18,6",92,90,92
2012-01-16,10:00,0,"19,7","18,8",92,88,88
2012-01-16,11:00,0,"21,1","19,7",88,82,83
2012-01-16,12:00,0,22,21,84,78,79
2012-01-16,13:00,0,"23,8","21,7",83,69,71
2012-01-16,14:00,0,"24,4","22,7",75,67,69
2012-01-16,15:00,0,"25,1","23,9",72,65,68
2012-01-16,16:00,0,"26,2","24,4",70,64,66
2012-01-16,17:00,0,"26,5","24,1",73,65,72
2012-01-16,18:00,0,"25,3","23,9",74,65,73
2012-01-16,19:00,0,"24,7","23,3",79,72,79
2012-01-16,20:00,",4","23,3","21,8",88,79,88
2012-01-16,21:00,",2","22,2","21,7",90,88,88
2012-01-16,22:00,0,22,"20,7",91,88,89
2012-01-16,23:00,0,"20,7","20,1",89,81,82
2012-01-17,00:00,",4","20,2","19,6",87,82,87
2012-01-17,01:00,",8","20,1","19,1",93,87,93
2012-01-17,02:00,",2","19,4","19,1",94,93,94
2012-01-17,03:00,0,"19,5","19,2",95,93,93
2012-01-17,04:00,",8","19,6","19,4",93,93,93
2012-01-17,05:00,",6","19,5","19,2",94,93,94
2012-01-17,06:00,",2","19,2","18,9",95,94,95
2012-01-17,07:00,0,19,"18,8",95,95,95
2012-01-17,08:00,",2",19,"18,8",96,95,96
2012-01-17,09:00,0,19,"18,7",96,96,96
2012-01-17,10:00,0,"19,4","18,9",96,96,96
2012-01-17,11:00,0,20,"19,2",96,95,95
2012-01-17,12:00,",6","20,6","19,9",95,90,90
2012-01-17,13:00,0,"23,2","20,6",90,80,80
2012-01-17,14:00,0,"24,9","22,5",82,71,71
2012-01-17,15:00,0,"24,9","23,7",77,70,70
2012-01-17,16:00,"8,4","25,5",19,92,68,92
2012-01-17,17:00,"40,4","19,1","17,8",96,92,96
2012-01-17,18:00,"5,2","19,3","18,4",96,95,95
2012-01-17,19:00,"9,6","19,3","18,7",95,95,95
2012-01-17,20:00,"2,2","18,9","18,7",95,95,95
2012-01-17,21:00,"2,4","18,8","18,6",95,95,95
2012-01-17,22:00,",2","19,3","18,7",95,94,94
2012-01-17,23:00,0,"19,5","19,2",94,93,93
2012-01-18,00:00,0,"19,7","19,4",93,93,93
2012-01-18,01:00,",6","19,6","19,3",94,92,93
2012-01-18,02:00,"1,2","19,3","18,9",93,93,93
2012-01-18,03:00,",6","18,9","18,7",93,92,93
2012-01-18,04:00,0,"18,7","18,1",94,93,94
2012-01-18,05:00,",2","18,2","17,9",95,94,95
2012-01-18,06:00,0,"17,9","17,5",95,95,95
2012-01-18,07:00,0,"17,7","17,5",95,95,95
2012-01-18,08:00,0,"17,8","17,6",95,95,95
2012-01-18,09:00,",2","17,8","17,5",95,95,95
2012-01-18,10:00,0,"18,5","17,7",95,94,94
2012-01-18,11:00,0,"19,9","18,5",94,87,87
2012-01-18,12:00,0,"21,5","19,9",87,80,81
2012-01-18,13:00,0,"23,5","21,5",81,70,70
2012-01-18,14:00,0,24,"22,5",77,67,68
2012-01-18,15:00,0,"25,8","23,8",74,61,68
2012-01-18,16:00,",4","24,7","21,6",85,62,65
2012-01-18,17:00,0,"25,3","23,6",68,57,59
2012-01-18,18:00,0,"25,9","23,1",73,56,69
2012-01-18,19:00,0,"24,9","22,9",75,65,66
2012-01-18,20:00,0,"23,9","23,1",71,65,70
2012-01-18,21:00,"1,4","23,1","19,1",91,70,90
2012-01-18,22:00,"2,8","19,1","18,4",93,91,93
2012-01-18,23:00,1,"18,5","18,2",94,93,94
2012-01-19,00:00,"2,4","18,4","18,1",95,94,95
2012-01-19,01:00,",2","18,6","18,2",95,95,95
2012-01-19,02:00,",6","18,9","18,4",95,94,94
2012-01-19,03:00,"1,6","18,7","18,3",95,94,95
2012-01-19,04:00,0,"18,5","18,1",95,93,93
2012-01-19,05:00,0,"18,3","18,1",93,91,92
2012-01-19,06:00,0,"18,1","17,8",92,91,91
2012-01-19,07:00,0,"17,9","17,5",92,91,92
2012-01-19,08:00,0,"17,7","17,1",94,92,94
2012-01-19,09:00,0,"17,5","16,9",94,93,94
2012-01-19,10:00,0,"18,6","16,9",95,88,88
2012-01-19,11:00,0,"21,5","18,6",88,74,76
2012-01-19,12:00,0,21,"20,3",81,75,79
2012-01-19,13:00,0,"21,8","20,7",80,73,76
2012-01-19,14:00,0,"22,7","21,3",77,67,70
2012-01-19,15:00,0,"25,1","22,8",72,61,62
2012-01-19,16:00,0,"25,3",24,69,58,60
2012-01-19,17:00,0,"26,1","24,8",64,56,58
2012-01-19,18:00,0,27,"25,2",64,56,58
2012-01-19,19:00,0,"27,5","25,7",62,51,52
2012-01-19,20:00,0,"27,4","25,1",63,51,60
2012-01-19,21:00,0,"26,2","22,1",80,55,79
2012-01-19,22:00,"8,6","22,1","19,1",93,79,93
2012-01-19,23:00,"10,2","19,2","18,8",95,93,95
2012-01-20,00:00,0,"19,5","18,8",95,93,93
2012-01-20,01:00,0,"19,8","19,4",93,91,91
2012-01-20,02:00,0,"19,7","19,4",91,90,91
2012-01-20,03:00,0,"19,5","19,3",92,89,89
2012-01-20,04:00,0,"19,5","18,8",91,89,89
2012-01-20,05:00,0,"19,4","18,7",89,85,87
2012-01-20,06:00,0,"18,9","18,2",90,87,88
2012-01-20,07:00,0,"18,8","18,2",90,87,89
2012-01-20,08:00,0,"18,7",18,91,88,88
2012-01-20,09:00,0,"18,1","17,5",92,88,91
2012-01-20,10:00,0,"18,7","17,8",93,91,92
2012-01-20,11:00,0,"21,5","18,7",93,77,78
2012-01-20,12:00,0,"23,2","21,2",79,74,74
2012-01-20,13:00,0,"25,3","23,1",74,63,66
2012-01-20,14:00,",2","25,7",24,71,63,67
2012-01-20,15:00,0,"26,1","23,8",71,62,65
2012-01-20,16:00,0,"25,5","23,7",73,63,68
2012-01-20,17:00,0,"26,9","24,5",69,58,65
2012-01-20,18:00,0,"24,9",22,81,66,71
2012-01-20,19:00,0,"26,3","21,8",75,63,66
2012-01-20,20:00,0,25,22,82,66,82
2012-01-20,21:00,0,"22,4",22,82,78,79
2012-01-20,22:00,0,"22,7","22,2",80,76,79
2012-01-20,23:00,0,"22,7","21,8",84,77,82
2012-01-21,00:00,0,"22,2","20,7",89,82,88
2012-01-21,01:00,0,"21,7",21,88,85,87
2012-01-21,02:00,0,"21,4","21,1",87,83,84
2012-01-21,03:00,0,"21,2","20,2",89,84,85
2012-01-21,04:00,0,"21,1","20,6",87,84,87
2012-01-21,05:00,0,"20,7","19,7",91,85,85
2012-01-21,06:00,0,"20,3","19,4",92,86,91
2012-01-21,07:00,0,20,"19,1",91,88,91
2012-01-21,08:00,0,20,"19,1",92,89,90
2012-01-21,09:00,0,20,"19,2",90,86,90
2012-01-21,10:00,0,"20,6","19,2",92,86,89
2012-01-21,11:00,0,"21,7","20,6",89,80,80
