SE,data_iniSE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
201737,2017-09-10,4.0,4,4,4,0.86098444,0.5714743,0,1,353440120173719589,2023-08-20,1,2.4172647,699944,12.6,,0,0,0,,,,,,,,,,21197
201736,2017-09-03,1.0,1,1,1,0.58235186,0.14286858,0,1,353440120173619589,2023-08-20,0,1.2819905,699944,12.0,97.6,0,0,0,89.81,78.4,14.0933332,16.8,,,,,,21197
201735,2017-08-27,3.0,3,3,3,0.98681766,0.4286057,0,1,353440120173519589,2023-08-20,1,18.02833,699944,12.7142857142857,98.2857142857143,0,0,0,93.2622442857143,87.1428571428571,14.0451247142857,15.5714285714286,,,,,,21197
201734,2017-08-20,0.0,0,0,0,0.0,0.0,0,1,353440120173419589,2023-08-20,0,0.0,699944,12.5714285714286,100.0,0,0,0,98.0408157142857,95.7142857142857,13.47551,14.1428571428571,,,,,,21197
201733,2017-08-13,0.0,0,0,0,0.0,0.0,0,1,353440120173319589,2023-08-20,0,0.0,699944,14.8571428571429,97.4285714285714,0,0,0,95.1471094285714,91.1428571428571,15.4940478571429,16.1428571428571,,,,,,21197
201732,2017-08-06,0.0,0,0,0,0.0,0.0,0,1,353440120173219589,2023-08-20,1,0.0,699944,11.4285714285714,96.5714285714286,0,0,0,91.3358851428572,84.1428571428571,12.7800455714286,14.0,,,,,,21197
201731,2017-07-30,0.0,0,0,0,0.0,0.0,0,1,353440120173119589,2023-08-20,0,0.0,699944,12.1428571428571,95.0,0,0,0,89.8469395714286,83.8571428571429,13.459184,14.8571428571429,,,,,,21197
201730,2017-07-23,1.0,1,1,1,0.63322306,0.14286858,0,1,353440120173019589,2023-08-20,0,1.5169573,699944,10.7142857142857,99.1428571428571,0,0,0,94.4030614285714,88.1428571428571,12.3418368571429,14.1428571428571,,,,,,21197
201729,2017-07-16,0.0,0,0,0,0.0,0.0,0,1,353440120172919589,2023-08-20,1,0.0,699944,11.4285714285714,95.7142857142857,0,0,0,91.6428571428571,87.1428571428571,12.4846167142857,13.5714285714286,,,,,,21197
201728,2017-07-09,0.0,0,0,0,0.0,0.0,0,1,353440120172819589,2023-08-20,0,0.0,699944,11.5714285714286,100.0,0,0,0,98.5459185714286,94.0,12.7755102857143,14.0,,,,,,21197
201727,2017-07-02,2.0,2,2,2,0.50988305,0.28573716,0,1,353440120172719589,2023-08-20,3,1.0226561,699944,9.85714285714286,99.1428571428571,0,0,0,97.0761908571429,94.5714285714286,10.8132085714286,11.7142857142857,,,,,,21197
201726,2017-06-25,2.0,2,2,2,0.58599824,0.28573716,0,1,353440120172619589,2023-08-20,1,1.2257445,699944,12.0,100.0,0,0,0,98.4846928571429,95.7142857142857,13.2193877142857,14.4285714285714,,,,,,21197
201725,2017-06-18,3.0,3,3,3,0.72237223,0.4286057,0,1,353440120172519589,2023-08-20,1,1.6470513,699944,13.1428571428571,100.0,0,0,0,97.5153057142857,94.1428571428571,14.1403061428571,15.2857142857143,,,,,,21197
201724,2017-06-11,0.0,0,0,0,0.0,0.0,0,1,353440120172419589,2023-08-20,0,0.0,699944,11.1428571428571,100.0,0,0,0,97.1964285714286,92.1428571428571,12.5155024285714,14.1428571428571,,,,,,21197
201723,2017-06-04,3.0,3,3,3,0.6179504,0.4286057,0,1,353440120172319589,2023-08-20,2,1.2718301,699944,15.7142857142857,98.2857142857143,0,0,0,94.4489785714286,87.7142857142857,16.8435372857143,18.4285714285714,,,,,,21197
201722,2017-05-28,1.0,1,1,1,0.24614628,0.14286858,0,1,353440120172219589,2023-08-20,0,0.49445903,699944,14.5714285714286,99.1428571428571,0,0,0,95.7414965714286,89.2857142857143,15.6852607142857,17.2857142857143,,,,,,21197
201721,2017-05-21,4.0,4,4,4,0.8305773,0.5714743,0,1,353440120172119589,2023-08-20,6,2.1334689,699944,15.8571428571429,100.0,0,0,0,98.0867342857143,96.5714285714286,16.5829727142857,17.1428571428571,,,,,,21197
201720,2017-05-14,1.0,1,1,1,0.22336666,0.14286858,0,1,353440120172019589,2023-08-20,0,0.4624247,699944,15.8571428571429,93.5714285714286,0,0,0,90.7982991428571,86.7142857142857,16.8415062857143,17.8571428571429,,,,,,21197
201719,2017-05-07,2.0,2,2,2,0.29827258,0.28573716,0,1,353440120171919589,2023-08-20,1,0.6463845,699944,14.5714285714286,100.0,0,0,0,96.0068022857143,87.8571428571429,15.951814,17.8571428571429,,,,,,21197
201718,2017-04-30,2.0,2,2,2,0.14979558,0.28573716,0,1,353440120171819589,2023-08-20,0,0.45228988,699944,14.8571428571429,98.2857142857143,0,0,0,96.7171214285714,94.0,15.8379628571429,16.7142857142857,,,,,,21197
201717,2017-04-23,2.0,2,2,2,0.08006094,0.28573716,0,1,353440120171719589,2023-08-20,0,0.35962078,699944,16.2857142857143,98.2857142857143,0,0,0,92.41043,86.7142857142857,17.0261717142857,17.8571428571429,,,,,,21197
201716,2017-04-16,6.0,6,6,6,0.3934608,0.8572114,0,1,353440120171619589,2023-08-20,0,0.8644395,699944,16.2857142857143,99.1428571428571,0,0,1,94.5918357142857,88.1428571428571,17.4096754285714,18.8571428571429,,,,,,21197
201715,2017-04-09,4.0,4,4,4,0.09526651,0.5714743,0,1,353440120171519589,2023-08-20,0,0.47620037,699944,18.7142857142857,98.2857142857143,1,0,0,93.3210042857143,84.4285714285714,20.1189638571429,22.0,,,,,,21197
201714,2017-04-02,8.0,8,8,8,0.24568112,1.1429486,0,1,353440120171419589,2023-08-20,2,0.732508,699944,17.8571428571429,99.1428571428571,0,0,1,95.1620057142857,89.5714285714286,18.851921,19.8571428571429,,,,,,21197
201713,2017-03-26,8.0,8,8,8,0.13147452,1.1429486,0,1,353440120171319589,2023-08-20,1,0.6152574,699944,15.8571428571429,98.2857142857143,0,0,1,93.2823122857143,87.0,17.073696,18.2857142857143,,,,,,21197
201712,2017-03-19,8.0,8,8,8,0.21380532,1.1429486,0,1,353440120171219589,2023-08-20,0,0.701096,699944,16.0,100.0,0,0,1,94.8195914285714,85.2857142857143,17.6669727142857,19.7142857142857,,,,,,21197
201711,2017-03-12,20.0,20,20,20,0.97214055,2.8573713,0,2,353440120171119589,2023-08-20,0,2.0387301,699944,20.0,100.0,1,1,1,95.6559642857143,87.5714285714286,20.8847331428571,22.5714285714286,,,,,,21197
201710,2017-03-05,9.0,9,9,9,0.30324557,1.2858171,0,2,353440120171019589,2023-08-20,1,0.7986524,699944,20.5714285714286,99.1428571428571,1,0,1,95.0765314285714,87.5714285714286,21.5435635714286,23.0,,,,,,21197
201709,2017-02-26,8.0,8,8,8,0.08762837,1.1429486,0,2,353440120170919589,2023-08-20,1,0.562365,699944,19.8571428571429,97.5714285714286,1,0,1,94.8153071428571,88.0,20.9913264285714,22.2857142857143,,,,,,21197
201708,2017-02-19,10.0,10,10,10,0.1266405,1.4286857,0,2,353440120170819589,2023-08-20,3,0.63819134,699944,19.1428571428571,97.4285714285714,1,0,1,88.7574764285714,80.4285714285714,20.7283311428571,22.5714285714286,,,,,,21197
201707,2017-02-12,16.0,16,16,16,0.56827796,2.2858973,0,2,353440120170719589,2023-08-20,0,1.0628092,699944,19.4285714285714,97.4285714285714,1,0,1,88.2448971428571,77.4285714285714,21.6462585714286,24.4285714285714,,,,,,21197
201706,2017-02-05,17.0,17,17,17,0.7791267,2.4287658,0,2,353440120170619589,2023-08-20,1,1.3217336,699944,19.4285714285714,96.5714285714286,1,0,1,92.3920065714286,85.5714285714286,20.7783445714286,22.4285714285714,,,,,,21197
201705,2017-01-29,15.0,15,15,15,0.8670705,2.1430285,0,2,353440120170519589,2023-08-20,2,1.5627489,699944,20.0,100.0,1,0,1,93.8669385714286,86.0,21.043265,22.7142857142857,,,,,,21197
201704,2017-01-22,15.0,15,15,15,0.9440765,2.1430285,0,2,353440120170419589,2023-08-20,3,1.9619424,699944,19.5714285714286,100.0,1,0,1,94.6077092857143,84.4285714285714,20.7271354285714,22.8571428571429,,,,,,21197
201703,2017-01-15,8.0,8,8,8,0.33360112,1.1429486,0,2,353440120170319589,2023-08-20,5,0.81894267,699944,19.1428571428571,100.0,1,0,1,96.7709151428571,88.8571428571429,20.5186395714286,22.1428571428571,,,,,,21197
201702,2017-01-08,7.0,7,7,7,0.08269879,1.00008,0,2,353440120170219589,2023-08-20,4,0.53731567,699944,20.4285714285714,100.0,1,0,1,96.4928185714286,89.7142857142857,21.3278535714286,22.7142857142857,,,,,,21197
201701,2017-01-01,3.0,3,3,3,0.014898276,0.4286057,0,1,353440120170119589,2023-08-20,4,0.2862576,699944,20.7142857142857,96.7142857142857,1,0,0,87.3134442857143,77.7142857142857,22.6011041428571,24.7142857142857,,,,,,21197
201652,2016-12-25,25.0,25,25,25,0.9995201,3.5717144,0,1,353440120165219589,2023-08-20,0,3.5228965,699944,19.8571428571429,96.5714285714286,1,1,1,86.1026077142857,72.8571428571429,22.4015494285714,25.4285714285714,,,,,,21197
201651,2016-12-18,7.0,7,7,7,0.5816936,1.00008,0,1,353440120165119589,2023-08-20,3,1.1160244,699944,18.0,100.0,0,0,1,90.5214557142857,72.4285714285714,19.9414482857143,23.2857142857143,,,,,,21197
201650,2016-12-11,4.0,4,4,4,0.35087085,0.5714743,0,1,353440120165019589,2023-08-20,0,0.78406465,699944,18.5714285714286,97.4285714285714,1,0,0,91.191611,84.8571428571429,19.9438775714286,21.4285714285714,,,,,,21197
201649,2016-12-04,9.0,9,9,9,0.94449043,1.2858171,0,1,353440120164919589,2023-08-20,1,2.483315,699944,17.8571428571429,97.4285714285714,0,0,1,89.8277071428571,80.7142857142857,19.1195057142857,21.0,,,,,,21197
201648,2016-11-27,5.0,5,5,5,0.7605202,0.71434283,0,1,353440120164819589,2023-08-20,0,1.6137965,699944,17.8571428571429,98.2857142857143,0,0,1,92.1480714285714,84.2857142857143,19.4146222857143,21.4285714285714,,,,,,21197
201647,2016-11-20,2.0,2,2,2,0.38636765,0.28573716,0,1,353440120164719589,2023-08-20,0,0.7808094,699944,16.2857142857143,93.1428571428571,0,0,0,88.5352428571429,78.7142857142857,17.4161001428571,19.5714285714286,,,,,,21197
201646,2016-11-13,4.0,4,4,4,0.75130373,0.5714743,0,1,353440120164619589,2023-08-20,0,1.6644821,699944,16.4285714285714,99.1428571428571,0,0,0,93.5129087142857,83.2857142857143,17.4909442857143,19.1428571428571,,,,,,21197
201645,2016-11-06,3.0,3,3,3,0.40828115,0.4286057,0,1,353440120164519589,2023-08-20,1,0.8434951,699944,16.7142857142857,100.0,0,0,0,93.4992522857143,83.8571428571429,18.4372222857143,20.5714285714286,,,,,,21197
201644,2016-10-30,0.0,0,0,0,0.0,0.0,0,1,353440120164419589,2023-08-20,2,0.0,699944,17.4285714285714,90.5714285714286,0,0,0,86.5110671428571,80.5714285714286,18.0467032857143,18.8571428571429,,,,,,21197
201643,2016-10-23,5.0,5,5,5,0.5690129,0.71434283,0,1,353440120164319589,2023-08-20,0,1.1141298,699944,17.4285714285714,96.5714285714286,0,0,1,90.8959622857143,85.0,18.3383367142857,19.4285714285714,,,,,,21197
201642,2016-10-16,4.0,4,4,4,0.7442064,0.5714743,0,1,353440120164219589,2023-08-20,2,1.6336521,699944,19.2857142857143,98.2857142857143,1,0,0,93.70153,87.5714285714286,20.107993,21.4285714285714,,,,,,21197
201641,2016-10-09,8.0,8,8,8,0.99520195,1.1429486,0,1,353440120164119589,2023-08-20,1,7.271971,699944,16.1428571428571,98.2857142857143,0,1,1,92.7623362857143,81.1428571428571,17.6177365714286,20.2857142857143,,,,,,21197
201640,2016-10-02,0.0,0,0,0,0.0,0.0,0,1,353440120164019589,2023-08-20,1,0.0,699944,14.7142857142857,96.5714285714286,0,0,0,91.54945,84.0,15.793956,17.0,,,,,,21197
201639,2016-09-25,1.0,1,1,1,0.24012162,0.14286858,0,1,353440120163919589,2023-08-20,0,0.4858702,699944,13.1428571428571,95.7142857142857,0,0,0,91.6181962857143,85.4285714285714,14.1301018571429,15.5714285714286,,,,,,21197
201638,2016-09-18,1.0,1,1,1,0.0558946,0.14286858,0,1,353440120163819589,2023-08-20,1,0.24031833,699944,14.0,97.4285714285714,0,0,0,92.918498,83.7142857142857,15.2180357142857,17.5714285714286,,,,,,21197
201637,2016-09-11,0.0,0,0,0,0.0,0.0,0,1,353440120163719589,2023-08-20,1,0.0,699944,16.4285714285714,86.5714285714286,0,0,0,79.0233677142857,71.1428571428571,18.190306,19.8571428571429,,,,,,21197
201636,2016-09-04,6.0,6,6,6,0.48795936,0.8572114,0,1,353440120163619589,2023-08-20,1,0.9833761,699944,15.2857142857143,97.4285714285714,0,0,1,92.2622485714286,86.0,16.7397445714286,18.1428571428571,,,,,,21197
201635,2016-08-28,5.0,5,5,5,0.6137253,0.71434283,0,1,353440120163519589,2023-08-20,4,1.2005163,699944,14.7142857142857,94.0,0,0,1,86.0049542857143,73.8571428571429,16.7850625714286,19.5714285714286,,,,,,21197
201634,2016-08-21,9.0,9,9,9,0.9876874,1.2858171,0,1,353440120163419589,2023-08-20,3,4.276719,699944,11.7142857142857,97.4285714285714,0,1,1,87.1054437142857,70.0,14.5178572857143,17.7142857142857,,,,,,21197
201633,2016-08-14,4.0,4,4,4,0.8407501,0.5714743,0,1,353440120163319589,2023-08-20,1,2.2188299,699944,13.1428571428571,98.2857142857143,0,0,0,92.0544894285714,84.4285714285714,14.690084,17.0,,,,,,21197
201632,2016-08-07,0.0,0,0,0,0.0,0.0,0,1,353440120163219589,2023-08-20,3,0.0,699944,11.8571428571429,95.7142857142857,0,0,0,89.3074671428571,81.7142857142857,13.5936178571429,15.7142857142857,,,,,,21197
201631,2016-07-31,2.0,2,2,2,0.5504212,0.28573716,0,1,353440120163119589,2023-08-20,3,1.1238219,699944,13.1428571428571,98.2857142857143,0,0,0,90.9302042857143,79.5714285714286,15.2656122857143,17.7142857142857,,,,,,21197
201630,2016-07-24,3.0,3,3,3,0.77441204,0.4286057,0,1,353440120163019589,2023-08-20,1,1.9322554,699944,12.7142857142857,93.1428571428571,0,0,0,86.255952,77.8571428571429,14.2011904285714,16.0,,,,,,21197
201629,2016-07-17,1.0,1,1,1,0.36654225,0.14286858,0,1,353440120162919589,2023-08-20,1,0.6906323,699944,10.2857142857143,94.7142857142857,0,0,0,90.3577542857143,85.2857142857143,11.3187754285714,12.4285714285714,,,,,,21197
201628,2016-07-10,2.0,2,2,2,0.6212258,0.28573716,0,1,353440120162819589,2023-08-20,0,1.3422245,699944,13.1428571428571,93.2857142857143,0,0,0,83.411564,72.5714285714286,15.89966,18.8571428571429,,,,,,21197
201627,2016-07-03,1.0,1,1,1,0.213885,0.14286858,0,1,353440120162719589,2023-08-20,0,0.44941944,699944,10.7142857142857,98.1428571428571,0,0,0,88.511904,76.2857142857143,13.2678572142857,16.0,,,,,,21197
201626,2016-06-26,2.0,2,2,2,0.21455285,0.28573716,0,1,353440120162619589,2023-08-20,4,0.5344452,699944,11.7142857142857,100.0,0,0,0,97.6805342857143,93.2857142857143,13.2399128571429,15.2857142857143,,,,,,21197
201625,2016-06-19,0.0,0,0,0,0.0,0.0,0,1,353440120162519589,2023-08-20,1,0.0,699944,12.0,99.1428571428571,0,0,0,95.6639685714286,89.7142857142857,13.182002,14.5714285714286,,,,,,21197
201624,2016-06-12,6.0,6,6,6,0.34973642,0.8572114,0,1,353440120162419589,2023-08-20,1,0.8145113,699944,6.71428571428571,100.0,0,0,1,96.4432657142857,89.2857142857143,8.79188201428572,11.2857142857143,,,,,,21197
201623,2016-06-05,4.0,4,4,4,0.004633293,0.5714743,0,1,353440120162319589,2023-08-20,3,0.273825,699944,10.4285714285714,100.0,0,0,0,97.4682541428571,88.2857142857143,12.1092594285714,14.2857142857143,,,,,,21197
201622,2016-05-29,4.0,4,4,4,3.2306366e-06,0.5714743,0,1,353440120162219589,2023-08-20,0,0.14573209,699944,15.5714285714286,99.1428571428571,0,0,0,95.2579371428571,87.7142857142857,16.628061,18.0,,,,,,21197
201621,2016-05-22,12.0,12,12,12,3.1692437e-07,1.7144228,0,1,353440120162119589,2023-08-20,0,0.24314143,699944,13.7142857142857,99.1428571428571,0,0,1,95.0486575714286,82.1428571428571,14.7403628571429,16.0,,,,,,21197
201620,2016-05-15,26.0,26,26,26,2.7688605e-08,3.714583,0,4,353440120162019589,2023-08-20,1,0.32295457,699944,15.4285714285714,99.1428571428571,0,0,1,94.7311908571429,87.8571428571429,16.740873,18.7142857142857,,,,,,21197
201619,2016-05-08,36.0,36,36,36,1.6239599e-09,5.1432686,0,4,353440120161919589,2023-08-20,1,0.34476504,699944,16.1428571428571,98.2857142857143,0,0,2,93.8110342857143,87.7142857142857,17.131425,18.4285714285714,,,,,,21197
201618,2016-05-01,87.0,87,87,87,0.04771098,12.429565,0,4,353440120161819589,2023-08-20,2,0.78841794,699944,12.2857142857143,99.1428571428571,0,0,2,94.16969,85.0,13.9977324285714,16.0,,,,,,21197
201617,2016-04-24,120.0,120,120,120,0.6668549,17.144228,0,4,353440120161719589,2023-08-20,1,1.0579814,699944,16.0,95.0,0,0,2,88.1177557142857,81.2857142857143,17.664796,19.2857142857143,,,,,,21197
201616,2016-04-17,115.0,115,115,115,0.14489332,16.429886,0,4,353440120161619589,2023-08-20,4,0.87393457,699944,17.8571428571429,97.4285714285714,0,0,2,83.0954971428571,62.5714285714286,21.7047102857143,26.4285714285714,,,,,,21197
201615,2016-04-10,95.0,95,95,95,8.51743e-05,13.572515,0,4,353440120161519589,2023-08-20,6,0.61715883,699944,19.4285714285714,98.2857142857143,1,0,2,81.6624151428571,58.0,23.6011905714286,29.2857142857143,,,,,,21197
201614,2016-04-03,129.0,129,129,129,0.014229103,18.430046,0,4,353440120161419589,2023-08-20,5,0.7744878,699944,18.7142857142857,99.1428571428571,1,0,2,94.7942177142857,88.8571428571429,20.014172,21.7142857142857,,,,,,21197
201613,2016-03-27,172.0,172,172,172,0.5594263,24.573395,0,4,353440120161319589,2023-08-20,1,1.0162996,699944,19.7142857142857,99.1428571428571,1,0,2,93.4047611428571,84.2857142857143,21.020597,23.0,,,,,,21197
201612,2016-03-20,156.0,156,156,156,0.32648632,22.287497,0,4,353440120161219589,2023-08-20,11,0.95102894,699944,19.0,99.1428571428571,1,0,2,96.3941771428571,90.0,19.886193,21.7142857142857,,,,,,21197
201611,2016-03-13,196.0,196,196,196,0.9638585,28.00224,0,4,353440120161119589,2023-08-20,12,1.2094624,699944,18.5714285714286,98.2857142857143,1,1,2,93.7653057142857,84.8571428571429,19.859694,21.7142857142857,,,,,,21197
201610,2016-03-06,139.0,139,139,139,0.33303007,19.858732,0,4,353440120161019589,2023-08-20,6,0.9502447,699944,20.1428571428571,100.0,1,0,2,95.6124334285714,88.5714285714286,21.2403628571429,22.7142857142857,,,,,,21197
201609,2016-02-28,178.0,178,178,178,0.99995303,25.430605,0,4,353440120160919589,2023-08-20,18,1.59086,699944,19.1428571428571,100.0,1,1,2,96.4255807142857,91.7142857142857,20.11072,21.2857142857143,,,,,,21197
201608,2016-02-21,171.0,171,171,171,1.0,24.430527,0,4,353440120160819589,2023-08-20,17,2.0764182,699944,20.4285714285714,100.0,1,1,2,93.8148608571429,84.2857142857143,21.4724277142857,23.1428571428571,,,,,,21197
201607,2016-02-14,94.0,94,94,94,0.98753095,13.429646,0,4,353440120160719589,2023-08-20,7,1.4285198,699944,20.2857142857143,100.0,1,1,2,94.1256462857143,79.0,21.6732765714286,23.7142857142857,,,,,,21197
201606,2016-02-07,83.0,83,83,83,0.9871408,11.858091,0,4,353440120160619589,2023-08-20,10,1.4616115,699944,19.8571428571429,98.2857142857143,1,1,2,83.4100565714286,59.5714285714286,23.4698452857143,29.0,,,,,,21197
201605,2016-01-31,56.0,56,56,56,0.7998727,8.00064,0,4,353440120160519589,2023-08-20,23,1.1793832,699944,19.5714285714286,98.2857142857143,1,0,2,76.2134271428571,44.4285714285714,24.9450725714286,31.1428571428571,,,,,,21197
201604,2016-01-24,65.0,65,65,65,0.9849552,9.286457,0,4,353440120160419589,2023-08-20,14,1.5235026,699944,20.1428571428571,98.2857142857143,1,1,2,91.6630037142857,83.2857142857143,21.6923075714286,23.5714285714286,,,,,,21197
201603,2016-01-17,45.0,45,45,45,0.602321,6.4290857,0,4,353440120160319589,2023-08-20,8,1.0567242,699944,16.7142857142857,96.5714285714286,0,0,2,89.2281748571429,82.4285714285714,18.2261905714286,19.4285714285714,,,,,,21197
201602,2016-01-10,31.0,31,31,31,0.2103858,4.4289255,0,4,353440120160219589,2023-08-20,4,0.8239526,699944,20.7142857142857,98.2857142857143,1,0,2,95.0252785714286,90.7142857142857,21.4060761428571,22.2857142857143,,,,,,21197
201601,2016-01-03,58.0,58,58,58,0.9974687,8.286377,0,4,353440120160119589,2023-08-20,3,1.8260103,699944,18.8571428571429,98.2857142857143,1,1,2,91.4226194285714,83.2857142857143,20.4192175714286,22.2857142857143,,,,,,21197
201552,2015-12-27,32.0,32,32,32,0.7850438,4.5717945,0,4,353440120155219589,2023-08-20,5,1.2291024,699944,21.1428571428571,95.7142857142857,1,0,2,90.3700957142857,83.0,21.9116951428571,23.2857142857143,,,,,,21197
201551,2015-12-20,30.0,30,30,30,0.966291,4.286057,0,4,353440120155119589,2023-08-20,2,1.7073102,699944,20.2857142857143,100.0,1,1,2,95.8720557142857,86.2857142857143,21.078493,22.8571428571429,,,,,,21197
201550,2015-12-13,34.0,34,34,34,0.9997528,4.8575315,0,2,353440120155019589,2023-08-20,4,3.0057735,699944,19.8571428571429,98.2857142857143,1,1,2,92.1964285714286,83.8571428571429,21.2256234285714,22.8571428571429,,,,,,21197
201549,2015-12-06,12.0,12,12,12,0.7713921,1.7144228,0,2,353440120154919589,2023-08-20,11,1.3803332,699944,19.8571428571429,97.4285714285714,1,0,1,89.3645065714286,77.0,21.6985995714286,24.5714285714286,,,,,,21197
201548,2015-11-29,10.0,10,10,10,0.75781596,1.4286857,0,2,353440120154819589,2023-08-20,6,1.3930354,699944,18.7142857142857,100.0,1,0,1,89.965492,70.0,21.435506,26.8571428571429,,,,,,21197
201547,2015-11-22,9.0,9,9,9,0.8246112,1.2858171,0,2,353440120154719589,2023-08-20,2,1.6189218,699944,18.4285714285714,98.2857142857143,1,0,1,87.3481314285714,69.0,21.7231968571429,26.4285714285714,,,,,,21197
201546,2015-11-15,7.0,7,7,7,0.8595169,1.00008,0,2,353440120154619589,2023-08-20,0,1.9171251,699944,19.4285714285714,98.2857142857143,1,0,1,83.6762085714286,66.5714285714286,22.7195107142857,27.2857142857143,,,,,,21197
201545,2015-11-08,6.0,6,6,6,0.9087378,0.8572114,0,1,353440120154519589,2023-08-20,0,2.5007765,699944,19.2857142857143,100.0,1,0,1,85.9078071428571,58.5714285714286,22.860844,29.5714285714286,,,,,,21197
201544,2015-11-01,4.0,4,4,4,0.70569813,0.5714743,0,1,353440120154419589,2023-08-20,7,1.4860982,699944,19.125,100.0,1,0,0,92.452304875,73.625,21.16576625,25.125,,,,,,21197
201543,2015-10-25,0.0,0,0,0,0.0,0.0,0,1,353440120154319589,2023-08-20,3,0.0,699944,17.8571428571429,99.1428571428571,0,0,0,85.3344482857143,62.2857142857143,21.0600224285714,26.5714285714286,,,,,,21197
201542,2015-10-18,4.0,4,4,4,0.41677484,0.5714743,0,1,353440120154219589,2023-08-20,1,0.87220204,699944,17.7142857142857,96.5714285714286,0,0,0,81.6035767142857,53.7142857142857,21.0729975714286,26.5714285714286,,,,,,21197
201541,2015-10-11,2.0,2,2,2,0.17809902,0.28573716,0,1,353440120154119589,2023-08-20,3,0.48810774,699944,18.7142857142857,94.8571428571429,1,0,0,77.0307188571429,48.1428571428571,22.9925031428571,30.7142857142857,,,,,,21197
201540,2015-10-04,7.0,7,7,7,0.902252,1.00008,0,1,353440120154019589,2023-08-20,1,2.2493634,699944,17.4285714285714,96.5714285714286,0,0,1,78.5288091428571,55.7142857142857,21.500238,27.1428571428571,,,,,,21197
201539,2015-09-27,4.0,4,4,4,0.7658866,0.5714743,0,1,353440120153919589,2023-08-20,0,1.7321733,699944,18.4285714285714,99.1428571428571,1,0,0,83.9787137142857,53.1428571428571,21.7866457142857,27.8571428571429,,,,,,21197
201538,2015-09-20,2.0,2,2,2,0.6840945,0.28573716,0,1,353440120153819589,2023-08-20,1,1.6042199,699944,16.7142857142857,94.0,0,0,0,69.8020078571429,36.8571428571429,22.7433334285714,31.5714285714286,,,,,,21197
201537,2015-09-13,4.0,4,4,4,0.9324519,0.5714743,0,1,353440120153719589,2023-08-20,2,3.806637,699944,16.1428571428571,96.7142857142857,0,0,0,73.9867734285714,46.5714285714286,21.9702382857143,28.8571428571429,,,,,,21197
201536,2015-09-06,0.0,0,0,0,0.0,0.0,0,1,353440120153619589,2023-08-20,1,0.0,699944,14.2857142857143,100.0,0,0,0,92.1321851428571,74.7142857142857,17.3067154285714,21.4285714285714,,,,,,21197
201535,2015-08-30,0.0,0,0,0,0.0,0.0,0,1,353440120153519589,2023-08-20,1,0.0,699944,13.8571428571429,97.4285714285714,0,0,0,81.0912385714286,53.4285714285714,18.2429078571429,24.8571428571429,,,,,,21197
201534,2015-08-23,3.0,3,3,3,0.6112775,0.4286057,0,1,353440120153419589,2023-08-20,3,1.253288,699944,13.5714285714286,100.0,0,0,0,87.6832891428571,61.1428571428571,16.8041898571429,22.4285714285714,,,,,,21197
201533,2015-08-16,2.0,2,2,2,0.2911271,0.28573716,0,1,353440120153319589,2023-08-20,4,0.6363659,699944,13.5714285714286,97.4285714285714,0,0,0,74.4909564285714,46.5714285714286,18.6755995714286,25.0,,,,,,21197
201532,2015-08-09,0.0,0,0,0,0.0,0.0,0,1,353440120153219589,2023-08-20,2,0.0,699944,12.5714285714286,100.0,0,0,0,75.0761634285714,40.5714285714286,18.8903172857143,26.8571428571429,,,,,,21197
201531,2015-08-02,7.0,7,7,7,0.99474466,1.00008,0,1,353440120153119589,2023-08-20,1,8.568515,699944,12.0,95.7142857142857,0,1,1,68.738096,37.1428571428571,18.994048,27.1428571428571,,,,,,21197
201530,2015-07-26,1.0,1,1,1,0.32251915,0.14286858,0,1,353440120153019589,2023-08-20,1,0.6125412,699944,10.7142857142857,100.0,0,0,0,83.342158,39.5714285714286,16.0936962857143,24.7142857142857,,,,,,21197
201529,2015-07-19,0.0,0,0,0,0.0,0.0,0,1,353440120152919589,2023-08-20,1,0.0,699944,14.0,96.5714285714286,0,0,0,82.6915908571429,62.2857142857143,17.3503497142857,21.8571428571429,,,,,,21197
201528,2015-07-12,0.0,0,0,0,0.0,0.0,0,1,353440120152819589,2023-08-20,2,0.0,699944,14.2857142857143,97.5714285714286,0,0,0,77.3621168571429,48.7142857142857,19.8496297142857,26.7142857142857,,,,,,21197
201527,2015-07-05,2.0,2,2,2,0.006825108,0.28573716,0,1,353440120152719589,2023-08-20,1,0.20513968,699944,13.0,100.0,0,0,0,88.3649265714286,71.7142857142857,16.244702,19.8571428571429,,,,,,21197
201526,2015-06-28,20.0,20,20,20,0.94767994,2.8573713,0,1,353440120152619589,2023-08-20,3,1.7966204,699944,13.5714285714286,99.1428571428571,0,0,1,86.2104234285714,65.4285714285714,16.8737037142857,21.7142857142857,,,,,,21197
201525,2015-06-21,3.0,3,3,3,0.0009987769,0.4286057,0,1,353440120152519589,2023-08-20,3,0.1963369,699944,12.1428571428571,98.2857142857143,0,0,0,86.6857948571429,60.2857142857143,15.574788,21.0,,,,,,21197
