Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2015-01-08,07:00,",8","18,6","18,1",93,93,93
2015-01-08,08:00,",8","18,5","18,1",94,93,93
2015-01-08,09:00,",6","18,9","18,4",94,93,93
2015-01-08,10:00,",8","21,1","18,9",93,85,86
2015-01-08,11:00,",6","23,5",21,86,72,72
2015-01-08,12:00,",8","25,2","22,8",75,63,63
2015-01-08,13:00,",8","27,2",25,66,55,56
2015-01-08,14:00,",8","28,5","26,5",58,50,52
2015-01-08,15:00,",8","29,9","28,3",58,50,54
2015-01-08,16:00,",8","31,5","29,4",56,43,47
2015-01-08,17:00,1,"31,6","29,8",50,40,41
2015-01-08,18:00,",8","31,9","30,8",49,38,42
2015-01-08,19:00,",8","32,6","31,4",44,34,40
2015-01-08,20:00,1,"32,5","29,4",48,34,41
2015-01-08,21:00,",8","32,4","30,3",49,39,45
2015-01-08,22:00,",6","30,3","23,6",83,46,79
2015-01-08,23:00,",4","23,7","21,8",82,78,78
2015-01-09,00:00,",6","22,2","20,5",86,77,82
2015-01-09,01:00,",4","22,1","20,9",84,80,81
2015-01-09,02:00,",4","21,5","20,4",87,81,86
2015-01-09,03:00,",4","21,3","20,3",87,84,84
2015-01-09,04:00,",2","21,1","20,2",87,82,87
2015-01-09,05:00,",4","21,2","20,4",89,86,89
2015-01-09,06:00,",4","20,7",20,91,89,91
2015-01-09,07:00,",2","20,1","19,6",92,91,92
2015-01-09,08:00,",4","20,1","19,5",92,91,92
2015-01-09,09:00,",2","20,7","19,1",93,90,92
2015-01-09,10:00,",4","22,3","19,9",92,85,86
2015-01-09,11:00,",4","25,6","22,3",86,68,70
2015-01-09,12:00,",2","27,9","25,4",70,60,60
2015-01-09,13:00,",4","29,8","27,5",60,52,54
2015-01-09,14:00,",4","31,3","29,4",56,46,50
2015-01-09,15:00,",2",32,"30,8",50,42,47
2015-01-09,16:00,",4","32,5",31,48,38,38
2015-01-09,17:00,",2","33,1","31,9",44,32,37
2015-01-09,18:00,",4","33,4","31,7",45,33,40
2015-01-09,19:00,",2","33,5","32,5",42,34,37
2015-01-09,20:00,",2","33,5",32,44,34,39
2015-01-09,21:00,",2","32,5","29,8",47,38,47
2015-01-09,22:00,0,"30,1","28,1",52,47,52
2015-01-09,23:00,",2","28,1",26,63,52,63
2015-01-10,00:00,",2","26,1","25,6",66,63,65
2015-01-10,01:00,",2","25,8","24,6",71,65,69
2015-01-10,02:00,0,"25,9","24,4",74,68,74
2015-01-10,03:00,",2","24,7","23,4",79,73,76
2015-01-10,04:00,",2","24,6","23,8",77,71,71
2015-01-10,05:00,0,"24,5","23,2",77,71,77
2015-01-10,06:00,",2",24,"21,8",83,74,79
2015-01-10,07:00,0,"22,7","21,8",85,79,85
2015-01-10,08:00,",2","22,1","21,5",86,85,85
2015-01-10,09:00,",2","21,9","21,3",87,84,87
2015-01-10,10:00,0,"24,5","21,4",87,75,75
2015-01-10,11:00,",2","27,2","24,4",76,62,62
2015-01-10,12:00,0,"29,5","27,1",64,53,56
2015-01-10,13:00,",2","30,6","28,4",56,45,49
2015-01-10,14:00,",2","31,6","30,5",52,40,41
2015-01-10,15:00,0,"32,6","31,2",49,35,35
2015-01-10,16:00,",2",33,"31,8",45,35,40
2015-01-10,17:00,0,"33,7","31,6",44,34,38
2015-01-10,18:00,",2","34,4","31,8",42,30,33
2015-01-10,19:00,0,"34,6","31,2",44,31,42
2015-01-10,20:00,",2","34,1","31,1",46,33,43
2015-01-10,21:00,0,"32,6",29,56,43,50
2015-01-10,22:00,0,"29,6","25,1",73,49,66
2015-01-10,23:00,",2","25,6",24,78,64,78
2015-01-11,00:00,0,"25,6",24,79,69,71
2015-01-11,01:00,0,"25,2","24,1",75,70,73
2015-01-11,02:00,",2","24,5","23,2",82,73,82
2015-01-11,03:00,0,"23,6","23,2",83,82,83
2015-01-11,04:00,0,"23,4","22,9",83,79,80
2015-01-11,05:00,",2","22,9",22,88,80,88
2015-01-11,06:00,0,"22,2","21,4",90,87,90
2015-01-11,07:00,0,"21,6",21,90,90,90
2015-01-11,08:00,",2","21,2","20,7",91,90,90
2015-01-11,09:00,0,"20,9","20,4",91,90,91
2015-01-11,10:00,0,"23,8","20,6",91,78,79
2015-01-11,11:00,",2","27,2","23,7",79,60,60
2015-01-11,12:00,0,"29,6","27,2",60,49,50
2015-01-11,13:00,0,31,"29,4",50,44,44
2015-01-11,14:00,",2",32,"30,7",47,40,42
2015-01-11,15:00,0,"33,6","31,8",43,36,36
2015-01-11,16:00,",2","34,6",33,43,32,41
2015-01-11,17:00,0,"34,9","32,6",43,32,32
2015-01-11,18:00,0,"35,6",34,40,30,36
2015-01-11,19:00,",2","35,3","28,9",58,31,58
2015-01-11,20:00,0,"28,9","25,3",76,57,76
2015-01-11,21:00,0,"26,3","25,4",78,69,78
2015-01-11,22:00,0,"25,9","25,4",82,78,81
2015-01-11,23:00,",2","25,9","25,4",82,79,80
2015-01-12,00:00,0,"25,6",25,82,80,82
2015-01-12,01:00,0,"25,3","24,9",82,80,81
2015-01-12,02:00,0,25,"23,6",87,81,87
2015-01-12,03:00,",2","24,6","23,3",89,83,83
2015-01-12,04:00,0,"24,4","23,1",85,81,85
2015-01-12,05:00,0,24,"22,2",89,82,88
2015-01-12,06:00,0,"23,1","22,2",89,86,86
2015-01-12,07:00,",2","22,7","21,6",90,86,90
2015-01-12,08:00,0,"22,2","21,8",90,89,90
2015-01-12,09:00,0,"22,6","21,7",90,85,86
2015-01-12,10:00,0,"23,8","22,4",87,85,85
2015-01-12,11:00,",2","24,7","23,6",85,75,76
2015-01-12,12:00,0,"26,8","24,5",76,66,67
2015-01-12,13:00,0,29,"26,8",70,57,59
2015-01-12,14:00,0,"31,4","28,9",60,48,51
2015-01-12,15:00,0,33,"31,4",56,33,37
2015-01-12,16:00,0,34,"32,7",46,34,41
2015-01-12,17:00,0,"34,6","31,2",45,33,44
2015-01-12,18:00,0,"34,9","30,5",46,30,38
2015-01-12,19:00,",2","30,5","22,8",72,38,69
2015-01-12,20:00,0,"23,5","22,2",70,64,68
2015-01-12,21:00,0,"24,4","22,6",72,59,59
2015-01-12,22:00,0,"24,7","22,5",72,58,71
2015-01-12,23:00,0,"24,1","22,3",75,65,75
2015-01-13,00:00,0,"22,3","21,6",81,75,81
2015-01-13,01:00,0,23,"21,5",81,72,80
2015-01-13,02:00,0,"22,5","21,2",83,77,80
2015-01-13,03:00,0,"22,1","20,8",84,79,83
2015-01-13,04:00,0,"22,9","20,8",84,70,70
2015-01-13,05:00,0,"22,8","20,6",86,69,86
2015-01-13,06:00,0,21,"20,1",88,85,88
2015-01-13,07:00,0,"20,9","19,6",89,85,88
2015-01-13,08:00,0,"19,9","19,4",89,87,88
2015-01-13,09:00,0,"20,1","19,2",88,85,87
2015-01-13,10:00,0,"22,8","19,6",87,73,73
2015-01-13,11:00,0,"26,7","22,5",76,60,61
2015-01-13,12:00,0,27,"21,3",62,55,55
2015-01-13,13:00,0,"27,4","22,1",55,46,48
2015-01-13,14:00,0,29,"27,2",49,38,38
2015-01-13,15:00,0,"28,9","26,6",42,32,33
2015-01-13,16:00,0,"31,5","27,3",37,29,33
2015-01-13,17:00,-9999,34,"31,5",36,28,30
2015-01-13,18:00,0,"34,8","28,1",40,27,31
2015-01-13,19:00,0,"35,1","29,6",35,25,33
2015-01-13,20:00,0,"33,1","25,9",44,32,41
2015-01-13,21:00,0,"31,1","22,6",70,41,62
2015-01-13,22:00,",4","24,2","21,2",82,59,82
2015-01-13,23:00,0,"23,2","21,2",85,67,69
2015-01-14,00:00,0,"24,6",22,74,46,51
2015-01-14,01:00,0,"24,1","20,8",72,49,69
2015-01-14,02:00,0,22,"20,9",74,67,74
2015-01-14,03:00,0,"21,4","20,5",86,74,86
2015-01-14,04:00,0,"20,9","20,4",90,86,90
2015-01-14,05:00,0,"21,8","20,9",92,90,92
2015-01-14,06:00,",2","22,5","21,5",92,92,92
2015-01-14,07:00,20,"22,6","17,8",92,83,84
2015-01-14,08:00,0,"19,7","18,7",91,84,91
2015-01-14,09:00,0,"19,8","18,9",91,89,91
2015-01-14,10:00,0,"19,9","19,6",92,90,90
2015-01-14,11:00,0,"20,5","19,4",91,85,85
2015-01-14,12:00,0,21,"20,3",88,81,87
2015-01-14,13:00,0,"23,5","20,6",87,79,82
2015-01-14,14:00,0,"26,9","23,4",82,60,61
2015-01-14,15:00,0,"29,1","26,1",62,53,54
2015-01-14,16:00,0,"30,4","27,9",61,48,50
2015-01-14,17:00,0,"30,8","29,4",52,44,45
2015-01-14,18:00,0,"31,1","29,6",50,33,34
2015-01-14,19:00,0,"31,8","28,9",52,33,40
2015-01-14,20:00,0,"32,7","30,9",49,38,47
2015-01-14,21:00,0,"32,8",29,58,39,58
2015-01-14,22:00,"4,4","29,1","20,6",88,40,88
2015-01-14,23:00,",8","22,7","20,4",89,72,73
2015-01-15,00:00,0,"23,7","21,6",83,69,73
2015-01-15,01:00,0,"24,2","21,6",83,67,81
2015-01-15,02:00,0,"23,5","21,6",82,73,73
2015-01-15,03:00,0,"23,7","22,7",75,70,75
2015-01-15,04:00,0,"23,8","22,1",80,70,79
2015-01-15,05:00,0,"22,4","20,8",88,78,87
2015-01-15,06:00,0,"21,7","20,8",88,84,87
2015-01-15,07:00,0,"21,3","20,1",90,86,90
2015-01-15,08:00,0,"20,8","19,8",92,88,88
2015-01-15,09:00,0,"21,4","20,9",89,85,89
2015-01-15,10:00,0,"23,3","21,1",90,80,80
2015-01-15,11:00,0,"25,1","22,9",81,71,72
2015-01-15,12:00,0,27,"25,1",72,59,60
2015-01-15,13:00,0,"28,3","26,6",65,54,57
2015-01-15,14:00,0,"30,1","28,3",59,48,52
2015-01-15,15:00,0,"31,1","29,4",58,44,45
2015-01-15,16:00,0,"31,7","30,3",54,42,45
2015-01-15,17:00,0,32,"30,7",52,40,45
2015-01-15,18:00,0,"32,1","30,7",50,43,47
2015-01-15,19:00,0,"31,2","29,1",61,46,60
2015-01-15,20:00,",8","29,1","25,5",81,60,77
2015-01-15,21:00,3,"25,8",24,87,77,83
2015-01-15,22:00,0,"24,7","23,9",83,76,77
2015-01-15,23:00,0,"24,1","23,6",80,77,79
2015-01-16,00:00,0,"24,2","23,5",79,77,78
2015-01-16,01:00,0,"23,8","23,3",80,77,78
2015-01-16,02:00,0,"23,8","22,9",80,77,80
2015-01-16,03:00,0,23,"22,3",85,79,85
2015-01-16,04:00,0,"22,3","22,1",87,85,86
2015-01-16,05:00,0,"22,2","21,8",88,86,88
2015-01-16,06:00,0,"21,9","21,6",88,87,87
2015-01-16,07:00,0,"21,6","21,4",87,87,87
2015-01-16,08:00,0,"21,4","20,7",90,87,90
2015-01-16,09:00,0,"20,8","20,4",92,90,92
2015-01-16,10:00,0,"22,3","20,4",92,89,89
2015-01-16,11:00,0,"25,1","22,2",89,72,72
2015-01-16,12:00,0,"27,3","25,1",72,61,62
2015-01-16,13:00,0,"29,7","27,3",64,51,52
2015-01-16,14:00,0,"31,2",29,58,45,51
2015-01-16,15:00,0,"31,5","28,6",60,44,49
2015-01-16,16:00,0,"32,3","29,5",58,38,42
2015-01-16,17:00,0,"33,1","30,2",54,37,43
2015-01-16,18:00,0,"33,6","31,3",48,33,40
2015-01-16,19:00,0,"31,3",29,64,38,62
2015-01-16,20:00,0,"30,1","29,4",62,55,57
2015-01-16,21:00,0,"29,8","26,5",74,57,74
2015-01-16,22:00,0,"26,4",25,79,74,79
2015-01-16,23:00,0,25,"23,9",83,79,83
2015-01-17,00:00,0,"23,9","23,3",84,82,84
2015-01-17,01:00,0,"23,4","22,7",87,84,87
2015-01-17,02:00,0,"22,7","22,1",88,87,88
2015-01-17,03:00,0,"22,1","21,4",91,88,91
2015-01-17,04:00,0,"21,6","21,1",92,91,92
2015-01-17,05:00,0,"21,1","20,8",92,92,92
2015-01-17,06:00,0,"20,9","20,6",93,92,93
2015-01-17,07:00,0,"20,8","20,4",93,92,93
2015-01-17,08:00,0,"20,5","20,2",93,92,92
2015-01-17,09:00,0,"20,3","19,7",93,92,93
2015-01-17,10:00,0,22,"20,2",93,86,86
2015-01-17,11:00,0,"25,7",22,86,71,72
2015-01-17,12:00,0,"28,6","25,2",73,50,50
2015-01-17,13:00,0,"30,7","28,3",53,42,45
2015-01-17,14:00,0,32,"30,2",47,38,42
2015-01-17,15:00,0,"33,4","31,5",46,32,33
2015-01-17,16:00,0,"34,2","32,3",41,29,33
2015-01-17,17:00,0,"34,3","32,8",37,25,36
2015-01-17,18:00,0,"34,7","32,3",39,27,31
2015-01-17,19:00,0,"35,6","32,3",35,25,28
2015-01-17,20:00,0,"35,2","34,1",33,25,30
2015-01-17,21:00,0,"34,1","32,3",34,27,33
2015-01-17,22:00,0,"32,3","28,9",49,32,49
2015-01-17,23:00,0,"28,9","27,8",59,47,59
2015-01-18,00:00,0,"27,8","26,3",65,59,64
2015-01-18,01:00,0,"26,5","25,4",70,64,69
2015-01-18,02:00,0,"25,8","24,7",75,68,75
2015-01-18,03:00,0,"24,8","24,1",78,75,77
2015-01-18,04:00,0,"24,3","23,5",81,77,80
2015-01-18,05:00,0,"23,6","22,9",84,78,79
2015-01-18,06:00,0,"23,6",23,85,79,85
2015-01-18,07:00,0,"23,1","22,5",86,85,86
2015-01-18,08:00,0,"22,6","22,1",88,86,88
2015-01-18,09:00,0,"22,2","21,4",91,88,91
2015-01-18,10:00,0,"23,3","21,5",91,84,84
2015-01-18,11:00,0,"26,7","23,3",84,70,71
2015-01-18,12:00,0,"28,7","26,5",70,51,51
2015-01-18,13:00,0,30,"28,4",55,44,48
2015-01-18,14:00,0,"31,1","29,7",50,41,45
2015-01-18,15:00,0,"32,9",31,51,35,36
2015-01-18,16:00,0,"34,6","32,3",40,26,36
2015-01-18,17:00,0,35,"32,6",39,26,34
2015-01-18,18:00,0,"35,3","33,8",36,27,31
2015-01-18,19:00,0,"35,2","34,3",36,28,29
2015-01-18,20:00,0,"35,2","29,3",64,26,64
2015-01-18,21:00,0,"29,4","27,2",75,65,74
2015-01-18,22:00,0,28,"27,2",75,66,67
2015-01-18,23:00,0,"27,8","25,9",75,66,75
2015-01-19,00:00,0,"25,9","25,4",77,75,77
2015-01-19,01:00,0,"25,4","24,7",78,76,78
2015-01-19,02:00,0,"24,9","24,2",79,76,78
2015-01-19,03:00,0,"24,3","23,7",80,78,80
2015-01-19,04:00,0,"23,7","22,8",88,80,88
2015-01-19,05:00,0,"22,9","22,1",91,88,91
2015-01-19,06:00,0,"22,3","21,9",91,89,90
2015-01-19,07:00,0,"21,9","21,6",90,88,88
2015-01-19,08:00,0,"21,6","21,4",90,88,88
2015-01-19,09:00,0,"21,5",21,90,88,90
2015-01-19,10:00,0,"23,1",21,90,82,82
2015-01-19,11:00,0,"26,2","22,9",82,66,67
2015-01-19,12:00,0,"28,6","25,8",66,54,56
2015-01-19,13:00,0,"31,2","28,6",56,39,39
2015-01-19,14:00,0,33,"30,8",45,28,30
2015-01-19,15:00,0,"33,9","32,6",33,25,28
2015-01-19,16:00,0,"34,7","33,6",34,22,30
2015-01-19,17:00,0,"35,7","34,4",31,21,21
2015-01-19,18:00,0,"35,5","34,2",26,20,25
2015-01-19,19:00,0,"35,3","32,1",37,22,37
2015-01-19,20:00,",2","33,7",29,57,27,57
2015-01-19,21:00,",4",29,"25,6",71,54,60
2015-01-19,22:00,0,"28,6",25,63,44,44
2015-01-19,23:00,"4,6","27,6","22,7",81,44,61
2015-01-20,00:00,",2","24,2","22,3",79,60,75
2015-01-20,01:00,0,"23,1",22,80,73,74
2015-01-20,02:00,0,"23,8","21,6",74,55,67
2015-01-20,03:00,0,"23,5",21,79,65,77
2015-01-20,04:00,0,"22,7","21,5",79,71,79
2015-01-20,05:00,0,"21,8","21,3",83,78,83
2015-01-20,06:00,0,"21,4","20,7",87,83,86
2015-01-20,07:00,0,"20,8","20,3",87,82,83
2015-01-20,08:00,0,"20,6",20,86,82,82
2015-01-20,09:00,0,"20,8","20,4",82,79,79
2015-01-20,10:00,0,"21,6","20,6",79,72,73
2015-01-20,11:00,0,"23,2","21,6",80,73,73
2015-01-20,12:00,0,"27,2","23,2",74,58,63
2015-01-20,13:00,0,"29,3","26,9",64,43,47
2015-01-20,14:00,0,"32,1","29,2",49,37,40
2015-01-20,15:00,0,"32,5","31,1",45,32,34
2015-01-20,16:00,0,"33,9","32,1",40,27,32
2015-01-20,17:00,0,"34,3",33,40,28,29
2015-01-20,18:00,0,"34,8","32,8",39,27,34
2015-01-20,19:00,0,"35,3","32,6",37,25,29
2015-01-20,20:00,"1,6","32,6","22,8",77,29,72
2015-01-20,21:00,0,"25,9","23,7",81,68,71
2015-01-20,22:00,0,"24,9","23,1",77,64,69
2015-01-20,23:00,0,"24,6","23,3",85,69,84
2015-01-21,00:00,0,"24,7","23,5",87,82,87
2015-01-21,01:00,0,"23,6","22,9",90,87,87
2015-01-21,02:00,"6,8","23,4","21,6",91,87,90
2015-01-21,03:00,0,"21,8","21,6",90,88,89
2015-01-21,04:00,0,"21,8","21,2",90,87,87
2015-01-21,05:00,0,"21,4","20,8",91,86,91
2015-01-21,06:00,0,21,"20,3",91,86,86
2015-01-21,07:00,0,"21,3","20,8",87,84,87
2015-01-21,08:00,0,"21,2","20,8",88,84,87
2015-01-21,09:00,0,"21,4","20,4",90,85,90
2015-01-21,10:00,0,"21,7","20,4",91,86,86
