SE,data_iniSE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
201304,2013-01-20,9.0,9,9,9,0.8194377,3.2493086,0,2,350570820130419589,2023-08-20,2,1.6003562,276982,18.4285714285714,94.8571428571429,1,0.0,1,79.598382,60.4285714285714,21.415206,26.0,,,,,,26660
201303,2013-01-13,8.0,8,8,8,0.74602026,2.8882744,0,2,350570820130319589,2023-08-20,4,1.4193939,276982,18.1428571428571,94.8571428571429,1,0.0,1,82.1908808571429,53.4285714285714,20.9645497142857,26.0,,,,,,26660
201302,2013-01-06,2.0,2,2,2,0.10694965,0.7220686,0,2,350570820130219589,2023-08-20,1,0.39676878,276982,18.4285714285714,98.2857142857143,1,0.0,0,81.3423885714286,60.0,21.6797781428571,26.0,,,,,,26660
201301,2012-12-30,9.0,9,9,9,0.8288119,3.2493086,0,2,350570820130119589,2023-08-20,1,1.6344975,276982,19.1428571428571,99.1428571428571,1,0.0,1,81.7292062857143,57.1428571428571,22.6256405714286,28.2857142857143,,,,,,26660
201252,2012-12-23,4.0,4,4,4,0.15352097,1.4441372,0,2,350570820125219589,2023-08-20,1,0.5496901,276982,20.2857142857143,98.2857142857143,1,0.0,0,80.1872054285714,54.0,24.0655802857143,29.5714285714286,,,,,,26660
201251,2012-12-16,2.0,2,2,2,0.034386467,0.7220686,0,2,350570820125119589,2023-08-20,0,0.28417075,276982,20.0,98.2857142857143,1,0.0,0,83.1930281428571,54.2857142857143,23.0796585714286,28.4285714285714,,,,,,26660
201250,2012-12-09,12.0,12,12,12,0.94741565,4.3324113,0,1,350570820125019589,2023-08-20,0,2.191401,276982,20.5714285714286,97.5714285714286,1,0.0,1,79.5063314285714,54.7142857142857,24.0020661428571,29.1428571428571,,,,,,26660
201249,2012-12-02,6.0,6,6,6,0.69102645,2.1662056,0,1,350570820124919589,2023-08-20,0,1.3470428,276982,18.8571428571429,100.0,1,0.0,1,78.2679768571429,42.4285714285714,24.033833,31.2857142857143,,,,,,26660
201248,2012-11-25,6.0,6,6,6,0.59956205,2.1662056,0,1,350570820124819589,2023-08-20,0,1.1565444,276982,17.5714285714286,99.1428571428571,0,0.0,1,82.4324422857143,50.8571428571429,20.6497385714286,27.0,,,,,,26660
201247,2012-11-18,3.0,3,3,3,0.10484166,1.0831028,0,1,350570820124719589,2023-08-20,0,0.44906718,276982,15.8571428571429,99.1428571428571,0,0.0,0,72.4428657142857,39.7142857142857,21.0522487142857,28.4285714285714,,,,,,26660
201246,2012-11-11,4.0,4,4,4,0.1555612,1.4441372,0,1,350570820124619589,2023-08-20,1,0.5521267,276982,15.5714285714286,100.0,0,0.0,0,84.7792037142857,64.5714285714286,18.7083924285714,22.7142857142857,,,,,,26660
201245,2012-11-04,9.0,9,9,9,0.70854443,3.2493086,0,1,350570820124519589,2023-08-20,0,1.3095121,276982,18.0,96.7142857142857,0,0.0,1,81.72811,59.2857142857143,20.9479618571429,25.8571428571429,,,,,,26660
201244,2012-10-28,6.0,6,6,6,0.58444864,2.1662056,0,1,350570820124419589,2023-08-20,0,1.1301317,276982,18.7142857142857,100.0,1,0.0,1,76.829813,40.0,22.80229,29.4285714285714,,,,,,26660
201243,2012-10-21,9.0,9,9,9,0.92635006,3.2493086,0,1,350570820124319589,2023-08-20,0,2.2427638,276982,18.0,99.1428571428571,0,0.0,1,78.7883197142857,42.8571428571429,22.424241,29.1428571428571,,,,,,26660
201242,2012-10-14,5.0,5,5,5,0.6984377,1.8051715,0,1,350570820124219589,2023-08-20,1,1.4059421,276982,15.0,97.4285714285714,0,0.0,1,77.0252814285714,50.5714285714286,18.9456102857143,25.0,,,,,,26660
201241,2012-10-07,2.0,2,2,2,0.35259926,0.7220686,0,1,350570820124119589,2023-08-20,3,0.72657984,276982,15.8571428571429,96.8571428571429,0,0.0,0,76.5101025714286,45.5714285714286,20.0941111428571,26.2857142857143,,,,,,26660
201240,2012-09-30,6.0,6,6,6,0.9245579,2.1662056,0,1,350570820124019589,2023-08-20,0,2.7404869,276982,15.4285714285714,98.2857142857143,0,0.0,1,72.3744317142857,33.8571428571429,20.9809502857143,30.2857142857143,,,,,,26660
201239,2012-09-23,1.0,1,1,1,0.2186373,0.3610343,0,1,350570820123919589,2023-08-20,1,0.45591557,276982,11.4285714285714,96.5714285714286,0,0.0,0,74.7208505714286,48.4285714285714,15.2770068571429,20.5714285714286,,,,,,26660
201238,2012-09-16,3.0,3,3,3,0.4898046,1.0831028,0,1,350570820123819589,2023-08-20,0,0.9808119,276982,16.8571428571429,92.8571428571429,0,0.0,0,64.6499355714286,39.7142857142857,22.3423635714286,28.4285714285714,,,,,,26660
201237,2012-09-09,1.0,1,1,1,0.056067307,0.3610343,0,1,350570820123719589,2023-08-20,0,0.24057566,276982,16.5714285714286,99.1428571428571,0,0.0,0,71.8166668571429,38.2857142857143,21.1245237142857,28.7142857142857,,,,,,26660
201236,2012-09-02,3.0,3,3,3,0.21497169,1.0831028,0,1,350570820123619589,2023-08-20,0,0.5859009,276982,13.1428571428571,100.0,0,0.0,0,70.5911902857143,33.4285714285714,19.0747617142857,27.5714285714286,,,,,,26660
201235,2012-08-26,5.0,5,5,5,0.34343156,1.8051715,0,1,350570820123519589,2023-08-20,1,0.7931158,276982,13.0,98.2857142857143,0,0.0,1,76.2589465714286,41.2857142857143,17.0237258571429,24.2857142857143,,,,,,26660
201234,2012-08-19,4.0,4,4,4,0.19058408,1.4441372,0,1,350570820123419589,2023-08-20,0,0.5932758,276982,12.7142857142857,100.0,0,0.0,0,68.4776182857143,31.4285714285714,18.4959522857143,26.1428571428571,,,,,,26660
201233,2012-08-12,7.0,7,7,7,0.63845706,2.52724,0,1,350570820123319589,2023-08-20,0,1.2120196,276982,13.1428571428571,99.1428571428571,0,0.0,1,74.9789382857143,41.8571428571429,18.0984434285714,24.7142857142857,,,,,,26660
201232,2012-08-05,8.0,8,8,8,0.8266517,2.8882744,0,1,350570820123219589,2023-08-20,0,1.6782833,276982,11.7142857142857,100.0,0,0.0,1,79.8988035714286,42.0,15.9623118571429,23.0,,,,,,26660
201231,2012-07-29,6.0,6,6,6,0.66668874,2.1662056,0,1,350570820123119589,2023-08-20,0,1.2901577,276982,13.2857142857143,100.0,0,0.0,1,79.6660442857143,51.0,17.591012,23.2857142857143,,,,,,26660
201230,2012-07-22,3.0,3,3,3,0.2823034,1.0831028,0,1,350570820123019589,2023-08-20,0,0.66913414,276982,13.8571428571429,98.2857142857143,0,0.0,0,74.0990558571429,41.7142857142857,18.8819577142857,25.8571428571429,,,,,,26660
201229,2012-07-15,6.0,6,6,6,0.6794061,2.1662056,0,1,350570820122919589,2023-08-20,0,1.3192059,276982,8.71428571428571,100.0,0,0.0,1,84.1859431428571,59.2857142857143,13.348927,18.8571428571429,,,,,,26660
201228,2012-07-08,4.0,4,4,4,0.31984404,1.4441372,0,1,350570820122819589,2023-08-20,0,0.7453002,276982,10.5714285714286,99.1428571428571,0,0.0,0,81.4715385714286,51.8571428571429,14.751392,20.2857142857143,,,,,,26660
201227,2012-07-01,4.0,4,4,4,0.24836431,1.4441372,0,1,350570820122719589,2023-08-20,0,0.66021067,276982,12.2857142857143,97.4285714285714,0,0.0,0,75.3993694285714,44.4285714285714,17.7851515714286,24.8571428571429,,,,,,26660
201226,2012-06-24,5.0,5,5,5,0.34629065,1.8051715,0,1,350570820122619589,2023-08-20,0,0.7964858,276982,11.5714285714286,100.0,0,0.0,1,85.4585705714286,56.2857142857143,15.8765811428571,21.8571428571429,,,,,,26660
201225,2012-06-17,8.0,8,8,8,0.5563024,2.8882744,0,1,350570820122519589,2023-08-20,0,1.072642,276982,13.7142857142857,100.0,0,0.0,1,85.5080914285714,63.5714285714286,17.0992268571429,20.7142857142857,,,,,,26660
201224,2012-06-10,4.0,4,4,4,0.06737217,1.4441372,0,1,350570820122419589,2023-08-20,0,0.4358376,276982,15.1428571428571,100.0,0,0.0,0,90.4050408571429,63.4285714285714,17.4617274285714,22.4285714285714,,,,,,26660
201223,2012-06-03,8.0,8,8,8,0.3009337,2.8882744,0,1,350570820122319589,2023-08-20,0,0.78659827,276982,14.5714285714286,100.0,0,0.0,1,87.2509987142857,67.0,17.3415245714286,20.4285714285714,,,,,,26660
201222,2012-05-27,9.0,9,9,9,0.3954058,3.2493086,0,1,350570820122219589,2023-08-20,0,0.8880254,276982,15.0,100.0,0,0.0,1,85.1127648571428,59.8571428571429,18.7182234285714,23.7142857142857,,,,,,26660
201221,2012-05-20,12.0,12,12,12,0.5971007,4.3324113,0,1,350570820122119589,2023-08-20,0,1.10635,276982,13.7142857142857,100.0,0,0.0,1,85.0657651428571,53.5714285714286,17.1019295714286,22.7142857142857,,,,,,26660
201220,2012-05-13,9.0,9,9,9,0.15992835,3.2493086,0,1,350570820122019589,2023-08-20,0,0.6604338,276982,13.5714285714286,100.0,0,0.0,1,87.7747548571429,64.2857142857143,15.9056872142857,18.8571428571429,,,,,,26660
201219,2012-05-06,10.0,10,10,10,0.056573767,3.610343,0,1,350570820121919589,2023-08-20,0,0.5485766,276982,14.4285714285714,100.0,0,0.0,1,81.8088158571429,53.5714285714286,18.1323334285714,23.2857142857143,,,,,,26660
201218,2012-04-29,12.0,12,12,12,0.026075419,4.3324113,0,1,350570820121819589,2023-08-20,0,0.5151264,276982,12.5714285714286,100.0,0,0.0,1,88.4082557142857,66.2857142857143,16.20073,20.8571428571429,,,,,,26660
201217,2012-04-22,19.0,19,19,19,0.14175618,6.8596516,0,1,350570820121719589,2023-08-20,0,0.72735226,276982,16.1428571428571,100.0,0,0.0,1,88.56399,62.2857142857143,19.2442428571429,23.8571428571429,,,,,,26660
201216,2012-04-15,22.0,22,22,22,0.35414705,7.9427543,0,1,350570820121619589,2023-08-20,0,0.896909,276982,16.7142857142857,100.0,0,0.0,1,84.9344798571429,59.7142857142857,20.0736995714286,25.0,,,,,,26660
201215,2012-04-08,33.0,33,33,33,0.92288965,11.914131,0,1,350570820121519589,2023-08-20,0,1.4667863,276982,18.7142857142857,100.0,1,0.0,2,82.4593811428571,53.0,22.3366897142857,28.0,,,,,,26660
201214,2012-04-01,22.0,22,22,22,0.47560373,7.9427543,0,1,350570820121419589,2023-08-20,0,0.98197055,276982,17.7142857142857,100.0,0,0.0,1,81.5147221428571,50.0,21.5598135714286,28.1428571428571,,,,,,26660
201213,2012-03-25,22.0,22,22,22,0.50164014,7.9427543,0,1,350570820121319589,2023-08-20,0,1.0012289,276982,17.2857142857143,100.0,0,0.0,1,84.6042972857143,56.7142857142857,20.7405295714286,26.5714285714286,,,,,,26660
201212,2012-03-18,21.0,21,21,21,0.64859074,7.58172,0,1,350570820121219589,2023-08-20,0,1.127556,276982,16.8571428571429,100.0,0,0.0,1,78.4772185714286,47.1428571428571,21.2774941428571,27.2857142857143,,,,,,26660
201211,2012-03-11,27.0,27,27,27,0.9708129,9.747926,0,1,350570820121119589,2023-08-20,0,1.8059306,276982,17.8571428571429,97.5714285714286,0,1.0,1,82.255228,52.7142857142857,21.3684658571429,27.2857142857143,,,,,,26660
201210,2012-03-04,17.0,17,17,17,0.82848,6.137583,0,1,350570820121019589,2023-08-20,0,1.4187828,276982,17.7142857142857,97.5714285714286,0,0.0,1,76.5510077142857,41.7142857142857,21.9062714285714,29.0,,,,,,26660
201209,2012-02-26,14.0,14,14,14,0.83749515,5.05448,0,2,350570820120919589,2023-08-20,0,1.4979843,276982,19.7142857142857,98.2857142857143,1,0.0,1,75.2438817142857,42.8571428571429,24.4360455714286,31.1428571428571,,,,,,26660
201208,2012-02-19,14.0,14,14,14,0.8048585,5.05448,0,2,350570820120819589,2023-08-20,0,1.4162393,276982,19.4285714285714,100.0,1,0.0,1,83.0334891428571,55.5714285714286,22.8850482857143,28.1428571428571,,,,,,26660
201207,2012-02-12,7.0,7,7,7,0.06295002,2.52724,0,1,350570820120719589,2023-08-20,0,0.50845784,276982,18.5714285714286,100.0,1,0.0,1,84.3896191428571,48.8571428571429,22.0534661428571,28.1428571428571,,,,,,26660
201206,2012-02-05,6.0,6,6,6,0.020412633,2.1662056,0,1,350570820120619589,2023-08-20,0,0.39916217,276982,19.1428571428571,98.2857142857143,1,0.0,1,72.7202454285714,36.7142857142857,24.1441341428571,31.2857142857143,,,,,,26660
201205,2012-01-29,16.0,16,16,16,0.7921533,5.776549,0,1,350570820120519589,2023-08-20,0,1.3579216,276982,16.1428571428571,100.0,0,0.0,1,77.8154167142857,42.4285714285714,21.497298,28.1428571428571,,,,,,26660
201204,2012-01-22,21.0,21,21,21,0.98752624,7.58172,0,1,350570820120419589,2023-08-20,0,2.3190536,276982,17.1428571428571,100.0,0,1.0,1,86.9065468571429,65.2857142857143,20.3718112857143,25.0,,,,,,26660
201203,2012-01-15,8.0,8,8,8,0.4901103,2.8882744,0,1,350570820120319589,2023-08-20,0,0.98803085,276982,18.1428571428571,100.0,1,0.0,1,87.2337057142857,61.1428571428571,20.9987065714286,25.7142857142857,,,,,,26660
201202,2012-01-08,9.0,9,9,9,0.6461513,3.2493086,0,1,350570820120219589,2023-08-20,0,1.1975231,276982,18.1428571428571,96.8571428571429,1,0.0,1,82.1617297142857,60.5714285714286,21.049774,25.1428571428571,,,,,,26660
201201,2012-01-01,8.0,8,8,8,0.6110594,2.8882744,0,1,350570820120119589,2023-08-20,0,1.152681,276982,15.4285714285714,100.0,0,0.0,1,81.1000092857143,48.1428571428571,20.4603808571429,27.4285714285714,,,,,,26660
201152,2011-12-25,8.0,8,8,8,0.66915256,2.8882744,0,1,350570820115219589,2023-08-20,0,1.2520175,276982,18.125,99.25,1,0.0,1,85.714539,66.375,20.1460045,24.5,,,,,,26660
201151,2011-12-18,6.0,6,6,6,0.5495419,2.1662056,0,1,350570820115119589,2023-08-20,0,1.0731082,276982,17.5714285714286,97.5714285714286,0,0.0,1,64.5542951428571,33.7142857142857,23.6853502857143,31.0,,,,,,26660
201150,2011-12-11,8.0,8,8,8,0.7889424,2.8882744,0,1,350570820115019589,2023-08-20,0,1.5419042,276982,16.2857142857143,97.4285714285714,0,0.0,1,72.0054954285714,40.2857142857143,22.0083648571429,28.8571428571429,,,,,,26660
201149,2011-12-04,4.0,4,4,4,0.40295482,1.4441372,0,1,350570820114919589,2023-08-20,0,0.8529397,276982,18.2857142857143,99.1428571428571,1,0.0,0,87.5664395714286,60.2857142857143,20.522076,25.5714285714286,,,,,,26660
201148,2011-11-27,6.0,6,6,6,0.70655227,2.1662056,0,1,350570820114819589,2023-08-20,0,1.3863802,276982,16.5714285714286,98.2857142857143,0,0.0,1,81.1742875714286,56.8571428571429,20.0067662857143,25.1428571428571,,,,,,26660
201147,2011-11-20,5.0,5,5,5,0.52521294,1.8051715,0,1,350570820114719589,2023-08-20,0,1.039452,276982,15.5714285714286,100.0,0,0.0,1,76.2509507142857,46.8571428571429,20.4636755714286,26.8571428571429,,,,,,26660
201146,2011-11-13,3.0,3,3,3,0.2396934,1.0831028,0,1,350570820114619589,2023-08-20,0,0.61605406,276982,15.2857142857143,97.4285714285714,0,0.0,0,85.5513531428571,67.1428571428571,17.5901891428571,21.0,,,,,,26660
201145,2011-11-06,5.0,5,5,5,0.6625214,1.8051715,0,1,350570820114519589,2023-08-20,0,1.3105896,276982,15.5714285714286,100.0,0,0.0,1,75.0911757142857,41.4285714285714,20.5645418571429,27.8571428571429,,,,,,26660
201144,2011-10-30,7.0,7,7,7,0.9033856,2.52724,0,1,350570820114419589,2023-08-20,0,2.2608154,276982,12.1428571428571,94.8571428571429,0,0.0,1,76.0306128571429,47.7142857142857,16.3172422857143,22.2857142857143,,,,,,26660
201143,2011-10-23,2.0,2,2,2,0.25365338,0.7220686,0,1,350570820114319589,2023-08-20,0,0.5854106,276982,16.7142857142857,96.0,0,0.0,0,70.215816,38.1428571428571,21.9370702857143,28.8571428571429,,,,,,26660
201142,2011-10-16,4.0,4,4,4,0.41166353,1.4441372,0,1,350570820114219589,2023-08-20,0,0.8650235,276982,13.5714285714286,95.7142857142857,0,0.0,0,79.9949265714286,61.4285714285714,16.4940175714286,20.4285714285714,,,,,,26660
201141,2011-10-09,1.0,1,1,1,0.02365469,0.3610343,0,1,350570820114119589,2023-08-20,0,0.18512587,276982,17.8571428571429,100.0,0,0.0,0,87.7640672857143,66.4285714285714,20.3187645714286,24.4285714285714,,,,,,26660
201140,2011-10-02,7.0,7,7,7,0.60193425,2.52724,0,1,350570820114019589,2023-08-20,0,1.1484889,276982,15.5714285714286,99.1428571428571,0,0.0,1,76.677235,41.5714285714286,19.9943045714286,27.2857142857143,,,,,,26660
201139,2011-09-25,4.0,4,4,4,0.19125506,1.4441372,0,1,350570820113919589,2023-08-20,0,0.5940554,276982,13.2857142857143,92.4285714285714,0,0.0,0,67.7545127142857,38.1428571428571,18.7431495714286,26.8571428571429,,,,,,26660
201138,2011-09-18,7.0,7,7,7,0.516866,2.52724,0,1,350570820113819589,2023-08-20,0,1.0222967,276982,14.2857142857143,95.2857142857143,0,0.0,1,76.8491792857143,41.7142857142857,18.34574,26.2857142857143,,,,,,26660
201137,2011-09-11,6.0,6,6,6,0.45544073,2.1662056,0,1,350570820113719589,2023-08-20,0,0.94033974,276982,14.5714285714286,100.0,0,0.0,1,81.9501457142857,56.0,16.9878037142857,22.1428571428571,,,,,,26660
201136,2011-09-04,9.0,9,9,9,0.7514494,3.2493086,0,1,350570820113619589,2023-08-20,0,1.403505,276982,13.0,97.4285714285714,0,0.0,1,71.308456,37.5714285714286,18.7949225714286,27.4285714285714,,,,,,26660
201135,2011-08-28,4.0,4,4,4,0.22383353,1.4441372,0,1,350570820113519589,2023-08-20,0,0.6317699,276982,11.1428571428571,97.2857142857143,0,0.0,0,71.4402234285714,40.5714285714286,17.0364377142857,24.5714285714286,,,,,,26660
201134,2011-08-21,8.0,8,8,8,0.6303678,2.8882744,0,1,350570820113419589,2023-08-20,0,1.183776,276982,13.7142857142857,100.0,0,0.0,1,89.7932022857143,66.7142857142857,16.1781747142857,20.1428571428571,,,,,,26660
201133,2011-08-14,6.0,6,6,6,0.3058871,2.1662056,0,1,350570820113319589,2023-08-20,0,0.7664865,276982,13.7142857142857,96.7142857142857,0,0.0,1,76.8947908571429,37.4285714285714,18.4140352857143,26.5714285714286,,,,,,26660
201132,2011-08-07,5.0,5,5,5,0.20127454,1.8051715,0,1,350570820113219589,2023-08-20,0,0.63327134,276982,13.8571428571429,100.0,0,0.0,1,79.5099471428571,45.4285714285714,18.7088774285714,26.0,,,,,,26660
201131,2011-07-31,10.0,10,10,10,0.7236793,3.610343,0,1,350570820113119589,2023-08-20,0,1.3203698,276982,10.5714285714286,97.1428571428571,0,0.0,1,79.4620968571429,50.1428571428571,14.8734142857143,21.2857142857143,,,,,,26660
201130,2011-07-24,8.0,8,8,8,0.57400626,2.8882744,0,1,350570820113019589,2023-08-20,0,1.0973521,276982,12.1428571428571,99.1428571428571,0,0.0,1,75.7516297142857,43.7142857142857,17.1957328571429,24.1428571428571,,,,,,26660
201129,2011-07-17,6.0,6,6,6,0.49559626,2.1662056,0,1,350570820112919589,2023-08-20,0,0.99387336,276982,13.5714285714286,100.0,0,0.0,1,84.1622257142857,53.0,17.4198058571429,24.1428571428571,,,,,,26660
201128,2011-07-10,10.0,10,10,10,0.8623235,3.610343,0,1,350570820112819589,2023-08-20,0,1.7225851,276982,10.5714285714286,100.0,0,0.0,1,77.6444565714286,37.2857142857143,17.0939117142857,26.0,,,,,,26660
201127,2011-07-03,5.0,5,5,5,0.231855,1.8051715,0,1,350570820112719589,2023-08-20,0,0.6671196,276982,9.42857142857143,100.0,0,0.0,1,88.7037657142857,62.1428571428571,12.8954058571429,18.1428571428571,,,,,,26660
201126,2011-06-26,3.0,3,3,3,0.019519823,1.0831028,0,1,350570820112619589,2023-08-20,0,0.30067432,276982,9.57142857142857,100.0,0,0.0,0,87.8876828571429,56.8571428571429,14.4427276428571,20.7142857142857,,,,,,26660
201125,2011-06-19,10.0,10,10,10,0.15754162,3.610343,0,1,350570820112519589,2023-08-20,0,0.6705339,276982,12.8571428571429,100.0,0,0.0,1,85.5420907142857,56.1428571428571,17.1599408571429,23.8571428571429,,,,,,26660
201124,2011-06-12,7.0,7,7,7,0.002148324,2.52724,0,1,350570820112419589,2023-08-20,0,0.3227005,276982,10.1428571428571,100.0,0,0.0,1,83.8564177142857,50.8571428571429,14.4331665714286,21.5714285714286,,,,,,26660
201123,2011-06-05,13.0,13,13,13,0.0041332347,4.6934457,0,1,350570820112319589,2023-08-20,0,0.43499663,276982,8.28571428571429,100.0,0,0.0,1,84.702758,56.4285714285714,12.9080337142857,18.5714285714286,,,,,,26660
201122,2011-05-29,25.0,25,25,25,0.017051246,9.025857,0,1,350570820112219589,2023-08-20,0,0.5930047,276982,9.71428571428571,99.1428571428571,0,0.0,1,85.3847091428571,53.7142857142857,14.0197877142857,20.4285714285714,,,,,,26660
201121,2011-05-22,23.0,23,23,23,6.929149e-05,8.303789,0,4,350570820112119589,2023-08-20,0,0.40923733,276982,12.1428571428571,100.0,0,0.0,1,82.7793317142857,51.5714285714286,16.3472124285714,22.0,,,,,,26660
201120,2011-05-15,44.0,44,44,44,0.01429249,15.885509,0,4,350570820112019589,2023-08-20,0,0.6578796,276982,11.5714285714286,100.0,0,0.0,2,87.06698,56.2857142857143,15.1262448571429,20.7142857142857,,,,,,26660
201119,2011-05-08,55.0,55,55,55,0.10860981,19.856886,0,4,350570820111919589,2023-08-20,0,0.80102974,276982,15.1428571428571,100.0,0,0.0,2,85.4950608571429,61.0,18.4799345714286,23.1428571428571,,,,,,26660
201118,2011-05-01,75.0,75,75,75,0.8214174,27.077572,0,4,350570820111819589,2023-08-20,0,1.1686729,276982,13.4285714285714,98.2857142857143,0,0.0,2,82.0897495714286,55.1428571428571,18.0154967142857,24.0,,,,,,26660
201117,2011-04-24,73.0,73,73,73,0.8496164,26.355503,0,4,350570820111719589,2023-08-20,0,1.1954706,276982,15.5714285714286,99.1428571428571,0,0.0,2,85.6940497142857,64.0,18.4863351428571,22.4285714285714,,,,,,26660
201116,2011-04-17,62.0,62,62,62,0.51463246,22.384127,0,4,350570820111619589,2023-08-20,0,1.0065993,276982,18.2857142857143,99.1428571428571,1,0.0,2,79.5378382857143,47.5714285714286,22.404165,28.1428571428571,,,,,,26660
201115,2011-04-10,58.0,58,58,58,0.35663506,20.93999,0,4,350570820111519589,2023-08-20,0,0.9353141,276982,16.8571428571429,100.0,0,0.0,2,82.6116478571429,46.2857142857143,21.2922947142857,27.8571428571429,,,,,,26660
201114,2011-04-03,63.0,63,63,63,0.64070046,22.745161,0,4,350570820111419589,2023-08-20,0,1.0671926,276982,16.7142857142857,100.0,0,0.0,2,87.771625,60.0,19.6652842857143,24.7142857142857,,,,,,26660
201113,2011-03-27,64.0,64,64,64,0.87702847,23.106195,0,4,350570820111319589,2023-08-20,0,1.240714,276982,19.0,98.2857142857143,1,0.0,2,84.5913942857143,58.7142857142857,21.994909,27.5714285714286,,,,,,26660
