Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2016-01-11,00:00,",2",23,"22,7",91,89,90
2016-01-11,01:00,",2","22,8","21,2",92,89,91
2016-01-11,02:00,",2","21,4","21,3",91,90,90
2016-01-11,03:00,",2","21,3","20,7",92,90,91
2016-01-11,04:00,0,"20,9","20,6",91,88,91
2016-01-11,05:00,",2","20,7","20,5",93,91,92
2016-01-11,06:00,",2","20,7","20,2",93,92,93
2016-01-11,07:00,",2","20,2","20,1",93,93,93
2016-01-11,08:00,0,"20,7","20,1",94,92,92
2016-01-11,09:00,",2","20,7","20,4",92,89,91
2016-01-11,10:00,",2",21,"20,5",91,89,90
2016-01-11,11:00,",2","20,9","20,4",92,90,92
2016-01-11,12:00,0,"20,7","20,5",92,89,90
2016-01-11,13:00,",2",22,"20,7",90,88,88
2016-01-11,14:00,",2","22,4","21,9",88,80,82
2016-01-11,15:00,",4","22,3","21,9",87,81,86
2016-01-11,16:00,",2","22,3",22,89,86,89
2016-01-11,17:00,",2","22,5","22,2",90,89,90
2016-01-11,18:00,",4","22,8","22,3",90,88,89
2016-01-11,19:00,",2","22,6","22,1",90,87,90
2016-01-11,20:00,",2","23,2","22,4",90,79,80
2016-01-11,21:00,",2","23,2","22,8",83,79,81
2016-01-11,22:00,",2","22,9","22,6",81,79,81
2016-01-11,23:00,",2","22,6","22,3",84,81,84
2016-01-12,00:00,",2","22,4","21,8",91,84,91
2016-01-12,01:00,",2","21,8","21,5",92,91,92
2016-01-12,02:00,",4","21,9","21,8",92,92,92
2016-01-12,03:00,",4","21,9","21,8",93,92,93
2016-01-12,04:00,",8","21,8","21,4",93,93,93
2016-01-12,05:00,",8","21,5","21,2",94,93,94
2016-01-12,06:00,1,"21,4","21,2",95,94,95
2016-01-12,07:00,1,"21,4","21,2",95,95,95
2016-01-12,08:00,"1,2","21,4","21,3",95,95,95
2016-01-12,09:00,"1,2","21,3","21,2",95,95,95
2016-01-12,10:00,"1,2","21,4","21,3",95,95,95
2016-01-12,11:00,"1,2","21,5","21,3",95,95,95
2016-01-12,12:00,"1,6","22,1","21,5",95,93,93
2016-01-12,13:00,"1,4","22,6","21,9",94,93,93
2016-01-12,14:00,"1,6",23,"22,4",94,93,93
2016-01-12,15:00,"1,8","23,7","22,6",93,90,92
2016-01-12,16:00,"1,6","23,8",23,92,87,87
2016-01-12,17:00,"1,8","24,5","23,5",88,80,81
2016-01-12,18:00,"1,8","24,2","23,3",87,81,86
2016-01-12,19:00,"1,6","23,4","22,8",89,86,89
2016-01-12,20:00,"1,6","23,1","22,5",90,88,88
2016-01-12,21:00,"1,6","22,6","22,2",88,87,87
2016-01-12,22:00,"1,6","22,4","22,1",87,86,86
2016-01-12,23:00,"1,4","22,3","21,5",92,86,92
2016-01-13,00:00,"1,6","21,5","21,3",94,92,94
2016-01-13,01:00,"1,8","21,4","21,2",94,94,94
2016-01-13,02:00,"1,8","21,5","21,3",94,94,94
2016-01-13,03:00,"1,6","21,4","21,3",94,94,94
2016-01-13,04:00,"1,4","21,4","21,3",94,94,94
2016-01-13,05:00,"1,4","21,4","21,2",94,94,94
2016-01-13,06:00,"1,4","21,6","21,3",94,94,94
2016-01-13,07:00,"1,2","21,6","21,5",94,94,94
2016-01-13,08:00,"1,4","21,5","21,4",94,94,94
2016-01-13,09:00,"1,4","21,7","21,5",94,94,94
2016-01-13,10:00,"1,2","22,1","21,6",94,94,94
2016-01-13,11:00,1,"22,7","21,8",94,91,91
2016-01-13,12:00,1,"24,6","22,6",91,80,80
2016-01-13,13:00,",8",26,"24,6",81,73,76
2016-01-13,14:00,",2","25,9","24,8",77,71,74
2016-01-13,15:00,",4","26,8","25,2",76,67,69
2016-01-13,16:00,",2","29,2","26,2",73,59,59
2016-01-13,17:00,",2","29,8","27,8",63,53,57
2016-01-13,18:00,",2","30,4",28,66,52,65
2016-01-13,19:00,0,"28,8","27,5",67,60,64
2016-01-13,20:00,0,"27,8","24,4",80,64,80
2016-01-13,21:00,0,"24,4","23,5",82,80,82
2016-01-13,22:00,0,"23,6","23,1",85,82,85
2016-01-13,23:00,0,"23,1","22,6",88,84,87
2016-01-14,00:00,0,"22,8","22,5",87,86,87
2016-01-14,01:00,0,"22,7","22,4",88,85,85
2016-01-14,02:00,0,"22,7","22,5",86,85,86
2016-01-14,03:00,0,"22,7","22,4",87,86,86
2016-01-14,04:00,0,"22,5","22,3",87,84,84
2016-01-14,05:00,0,"22,5",22,87,84,87
2016-01-14,06:00,",2",22,"21,6",92,87,92
2016-01-14,07:00,0,"21,8","21,7",92,91,91
2016-01-14,08:00,0,"21,7","21,6",92,91,92
2016-01-14,09:00,0,"21,8","21,6",93,92,93
2016-01-14,10:00,",2","22,2","21,6",93,93,93
2016-01-14,11:00,0,"22,9","22,2",93,88,88
2016-01-14,12:00,0,"23,4","22,7",88,85,85
2016-01-14,13:00,0,"24,6","23,2",85,79,80
2016-01-14,14:00,0,"24,5","23,9",83,80,81
2016-01-14,15:00,",2","25,3","23,8",82,75,75
2016-01-14,16:00,0,"25,3","23,1",83,75,82
2016-01-14,17:00,0,"23,9","23,1",84,78,78
2016-01-14,18:00,0,"24,3","23,3",80,76,78
2016-01-14,19:00,0,"23,7","22,4",83,78,83
2016-01-14,20:00,0,"22,4","21,2",89,82,89
2016-01-14,21:00,0,"21,3","20,9",93,89,93
2016-01-14,22:00,0,"20,9","20,6",94,93,94
2016-01-14,23:00,",2","20,6","20,4",95,94,95
2016-01-15,00:00,"1,8","20,9","20,6",95,95,95
2016-01-15,01:00,"1,4",21,"20,7",95,95,95
2016-01-15,02:00,"1,2","20,9","20,7",95,95,95
2016-01-15,03:00,",6","20,8","20,6",95,95,95
2016-01-15,04:00,1,"20,6","20,4",95,95,95
2016-01-15,05:00,"1,2","20,5","20,4",96,95,96
2016-01-15,06:00,",6","20,4","19,7",96,96,96
2016-01-15,07:00,",4","19,7","19,4",96,96,96
2016-01-15,08:00,",6","19,5","19,4",96,96,96
2016-01-15,09:00,"1,4","19,6","19,4",96,96,96
2016-01-15,10:00,"1,6","19,5","19,3",97,96,97
2016-01-15,11:00,",8","19,5","19,2",97,96,96
2016-01-15,12:00,",6","19,8","19,1",96,96,96
2016-01-15,13:00,",4","20,4","19,5",96,95,95
2016-01-15,14:00,",6","20,6",20,95,95,95
2016-01-15,15:00,",6","21,4","20,4",96,94,94
2016-01-15,16:00,",6","22,6","21,1",95,87,87
2016-01-15,17:00,",6",23,"21,7",90,82,90
2016-01-15,18:00,",4","21,9","21,3",91,88,89
2016-01-15,19:00,",2","21,6","21,1",89,87,89
2016-01-15,20:00,",4","21,6",21,89,87,88
2016-01-15,21:00,",2","21,2","20,8",89,87,88
2016-01-15,22:00,0,"20,8","20,3",89,88,89
2016-01-15,23:00,0,"20,3","19,9",90,88,90
2016-01-16,00:00,0,"19,9","19,1",91,90,91
2016-01-16,01:00,0,"19,2","18,7",92,91,91
2016-01-16,02:00,",2","18,8","18,5",93,91,92
2016-01-16,03:00,0,"18,8","18,5",92,89,89
2016-01-16,04:00,0,"18,8","18,3",89,86,86
2016-01-16,05:00,0,"18,3","17,5",89,86,89
2016-01-16,06:00,0,"17,6","17,4",91,89,91
2016-01-16,07:00,0,"17,5","17,1",92,91,92
2016-01-16,08:00,0,"17,2",17,93,92,93
2016-01-16,09:00,0,"17,4",17,93,91,91
2016-01-16,10:00,0,"18,6","17,4",91,83,85
2016-01-16,11:00,0,"21,4","18,3",85,74,75
2016-01-16,12:00,0,"22,1","20,3",77,71,77
2016-01-16,13:00,0,"22,6","20,6",77,68,71
2016-01-16,14:00,0,"24,2","21,5",75,60,63
2016-01-16,15:00,0,"24,2","22,2",69,59,62
2016-01-16,16:00,0,"25,7","23,9",62,52,56
2016-01-16,17:00,0,"25,2","23,6",61,54,57
2016-01-16,18:00,0,"25,4","23,3",64,55,61
2016-01-16,19:00,0,"24,4","22,7",62,56,62
2016-01-16,20:00,0,"23,5",22,66,59,64
2016-01-16,21:00,0,"22,4","21,6",65,60,65
2016-01-16,22:00,0,"21,7",20,69,64,69
2016-01-16,23:00,0,20,"18,9",76,69,75
2016-01-17,00:00,0,19,"18,5",80,75,80
2016-01-17,01:00,0,"18,7","18,4",81,74,75
2016-01-17,02:00,0,"18,6",18,78,75,78
2016-01-17,03:00,0,18,"17,2",82,78,82
2016-01-17,04:00,0,"17,3","16,8",83,81,82
2016-01-17,05:00,0,"17,2","16,7",82,80,81
2016-01-17,06:00,0,"16,9","16,2",81,79,81
2016-01-17,07:00,0,"16,3","15,7",86,81,86
2016-01-17,08:00,0,"15,9","15,7",86,84,84
2016-01-17,09:00,0,"16,1","15,7",85,83,83
2016-01-17,10:00,0,"18,3","15,9",84,73,74
2016-01-17,11:00,0,"20,3","18,2",74,65,65
2016-01-17,12:00,0,"21,7","19,9",68,54,56
2016-01-17,13:00,0,"23,3","21,6",57,47,47
2016-01-17,14:00,0,25,"22,8",50,42,48
2016-01-17,15:00,0,"25,5","24,1",54,41,50
2016-01-17,16:00,0,26,"24,1",52,43,46
2016-01-17,17:00,0,"25,6","24,4",53,46,52
2016-01-17,18:00,0,"25,7","24,1",55,50,53
2016-01-17,19:00,0,"24,8","23,6",56,52,55
2016-01-17,20:00,0,"24,3","22,2",61,53,60
2016-01-17,21:00,0,"22,4","21,6",64,59,61
2016-01-17,22:00,0,"21,8","20,7",65,59,65
2016-01-17,23:00,0,"20,7",20,71,65,70
2016-01-18,00:00,0,"20,1","19,6",74,70,72
2016-01-18,01:00,0,"19,8","19,4",74,72,73
2016-01-18,02:00,0,"19,5","19,3",74,73,74
2016-01-18,03:00,0,"19,7","19,4",74,72,73
2016-01-18,04:00,0,"19,7","19,4",76,73,76
2016-01-18,05:00,0,"19,4","19,1",77,76,77
2016-01-18,06:00,0,"19,3","19,1",77,74,74
2016-01-18,07:00,0,"19,4",19,78,74,78
2016-01-18,08:00,0,"19,1","18,5",79,77,79
2016-01-18,09:00,0,"18,8","18,5",79,76,78
2016-01-18,10:00,0,"20,6","18,4",80,70,70
2016-01-18,11:00,0,"21,6","20,4",71,64,66
2016-01-18,12:00,0,"21,9","20,9",69,64,66
2016-01-18,13:00,0,"22,8","21,6",66,61,65
2016-01-18,14:00,0,"22,6","21,5",68,62,66
2016-01-18,15:00,0,"23,3","21,7",67,60,65
2016-01-18,16:00,0,"23,5",21,74,61,74
2016-01-18,17:00,0,"21,6","20,7",75,71,72
2016-01-18,18:00,0,"21,7","20,8",73,69,71
2016-01-18,19:00,0,"21,4","20,2",76,69,74
2016-01-18,20:00,0,"20,5","19,8",78,74,77
2016-01-18,21:00,0,"19,9","19,1",83,77,83
2016-01-18,22:00,0,"19,1","18,9",85,83,85
2016-01-18,23:00,0,"19,2","18,5",85,82,82
2016-01-19,00:00,0,"18,5","18,2",83,81,83
2016-01-19,01:00,0,"18,7","18,3",83,77,77
2016-01-19,02:00,0,19,"18,6",78,71,72
2016-01-19,03:00,0,"19,3",19,72,67,67
2016-01-19,04:00,0,"19,3","18,9",69,67,68
2016-01-19,05:00,0,19,"18,7",69,66,67
2016-01-19,06:00,0,"18,9",18,72,67,72
2016-01-19,07:00,0,18,"17,5",77,72,77
2016-01-19,08:00,0,"17,9","17,6",77,76,77
2016-01-19,09:00,0,"17,9","17,3",80,77,80
2016-01-19,10:00,0,"18,4","17,3",80,77,77
2016-01-19,11:00,0,"19,7","18,4",77,66,66
2016-01-19,12:00,0,"21,5","19,7",67,61,63
2016-01-19,13:00,0,"22,3","21,3",67,61,66
2016-01-19,14:00,0,"22,2","21,3",70,65,68
2016-01-19,15:00,0,"21,6",20,80,67,80
2016-01-19,16:00,0,"21,8","19,9",81,68,69
2016-01-19,17:00,0,"21,7","20,7",75,67,75
2016-01-19,18:00,0,"21,7","20,2",78,70,71
2016-01-19,19:00,0,"21,5",20,76,67,69
2016-01-19,20:00,0,"21,8","20,8",70,62,66
2016-01-19,21:00,0,"21,1","20,6",68,65,66
2016-01-19,22:00,0,"20,8","19,2",70,64,70
2016-01-19,23:00,0,"19,6","19,2",70,65,65
2016-01-20,00:00,0,"19,7","19,3",65,63,64
2016-01-20,01:00,0,"19,4",19,68,63,68
2016-01-20,02:00,0,19,"18,7",74,68,74
2016-01-20,03:00,0,"18,8","18,7",75,74,75
2016-01-20,04:00,0,"18,8","18,4",79,75,78
2016-01-20,05:00,0,"18,4","17,3",88,78,86
2016-01-20,06:00,0,"18,1","17,5",86,79,79
2016-01-20,07:00,0,"18,1","17,7",79,76,78
2016-01-20,08:00,0,"17,7","17,3",81,78,80
2016-01-20,09:00,0,"17,6","17,3",81,78,81
2016-01-20,10:00,0,"18,3","17,6",82,80,81
2016-01-20,11:00,0,"19,2","18,3",82,78,79
2016-01-20,12:00,0,"19,8","19,1",80,76,79
2016-01-20,13:00,0,"20,1","19,4",80,78,79
2016-01-20,14:00,0,"21,1","19,9",80,74,78
2016-01-20,15:00,0,"22,4","20,6",78,69,71
2016-01-20,16:00,0,"22,9","21,9",72,69,70
2016-01-20,17:00,0,23,"21,7",74,68,73
2016-01-20,18:00,0,"22,8","21,6",74,68,72
2016-01-20,19:00,0,"22,5","20,7",77,68,77
2016-01-20,20:00,0,"21,4","19,8",81,74,80
2016-01-20,21:00,0,20,"18,7",86,80,84
2016-01-20,22:00,0,"19,1","18,8",84,80,82
2016-01-20,23:00,0,"18,9","18,6",85,82,84
2016-01-21,00:00,0,"18,8","18,2",88,82,88
2016-01-21,01:00,0,"18,3","17,9",92,88,92
2016-01-21,02:00,",2","17,9","17,7",94,92,93
2016-01-21,03:00,",2",18,"17,7",94,93,93
2016-01-21,04:00,0,"17,7","17,6",93,90,90
2016-01-21,05:00,0,"17,6","17,1",90,88,90
2016-01-21,06:00,0,"17,1","16,8",94,90,94
2016-01-21,07:00,0,17,"16,6",94,93,93
