Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2018-01-05,02:00,0,"18,8","18,5",84,82,82
2018-01-05,03:00,0,"18,8","18,5",83,77,77
2018-01-05,04:00,0,"19,1","18,7",77,72,72
2018-01-05,05:00,0,"19,1","18,7",75,72,75
2018-01-05,06:00,0,"18,8","18,4",78,74,78
2018-01-05,07:00,0,"18,4",18,80,78,78
2018-01-05,08:00,0,18,"17,3",82,78,82
2018-01-05,09:00,0,"17,3","16,8",87,82,85
2018-01-05,10:00,0,"19,4","17,3",85,74,74
2018-01-05,11:00,0,"21,4","19,4",74,66,66
2018-01-05,12:00,0,"23,6","21,3",67,59,62
2018-01-05,13:00,0,"24,9","23,4",62,53,55
2018-01-05,14:00,0,27,"24,8",58,50,50
2018-01-05,15:00,0,"28,1","26,9",56,46,48
2018-01-05,16:00,0,"28,4","27,4",53,43,45
2018-01-05,17:00,0,"29,1","28,2",52,41,50
2018-01-05,18:00,0,29,"26,2",66,42,62
2018-01-05,19:00,0,"27,5","25,9",65,59,65
2018-01-05,20:00,0,"26,1","24,6",69,64,69
2018-01-05,21:00,0,"24,6","23,6",72,68,72
2018-01-05,22:00,0,"23,7","22,1",77,70,77
2018-01-05,23:00,0,"22,3","21,3",79,76,79
2018-01-06,00:00,0,"21,3","20,5",81,78,78
2018-01-06,01:00,0,"20,6","19,7",84,78,84
2018-01-06,02:00,0,"19,7","19,2",88,84,87
2018-01-06,03:00,0,"19,9","19,2",88,84,84
2018-01-06,04:00,0,"20,3","19,5",87,82,87
2018-01-06,05:00,0,"19,7","19,4",89,87,88
2018-01-06,06:00,0,"19,8",19,90,87,90
2018-01-06,07:00,0,"19,1","18,7",91,90,91
2018-01-06,08:00,0,"19,4","18,7",91,89,91
2018-01-06,09:00,0,"19,8","18,9",91,90,90
2018-01-06,10:00,0,"20,5","19,8",90,86,87
2018-01-06,11:00,0,"21,9","20,5",87,83,83
2018-01-06,12:00,0,23,"21,9",83,72,72
2018-01-06,13:00,0,"23,8","22,9",74,68,68
2018-01-06,14:00,0,"24,9","23,8",69,64,66
2018-01-06,15:00,0,"25,6","24,6",68,61,63
2018-01-06,16:00,0,"26,3","25,1",65,58,59
2018-01-06,17:00,0,"26,7",26,60,55,57
2018-01-06,18:00,0,"27,7","26,5",60,53,57
2018-01-06,19:00,0,"28,5","23,3",66,48,66
2018-01-06,20:00,0,"23,3","21,7",76,66,73
2018-01-06,21:00,0,"22,5","21,8",73,58,58
2018-01-06,22:00,",2","22,5","21,3",75,58,75
2018-01-06,23:00,0,"22,4","21,5",76,68,68
2018-01-07,00:00,",4","22,4","20,3",73,58,73
2018-01-07,01:00,0,"20,3","18,9",81,71,80
2018-01-07,02:00,",2","19,2","18,7",85,79,81
2018-01-07,03:00,0,"19,5","18,9",86,80,81
2018-01-07,04:00,0,"19,8","19,4",84,78,81
2018-01-07,05:00,0,"19,8","19,4",84,80,83
2018-01-07,06:00,0,"19,4","18,7",85,81,82
2018-01-07,07:00,0,"18,9","18,7",82,75,77
2018-01-07,08:00,0,19,"18,8",79,77,78
2018-01-07,09:00,0,"19,1","18,7",81,78,80
2018-01-07,10:00,0,"19,2",19,80,76,77
2018-01-07,11:00,0,"19,3","19,1",77,72,72
2018-01-07,12:00,",2","19,2","17,8",89,71,89
2018-01-07,13:00,",2","19,1",18,91,88,88
2018-01-07,14:00,0,"19,8","18,9",89,84,86
2018-01-07,15:00,"2,8","19,9",18,89,84,89
2018-01-07,16:00,5,18,"17,3",89,88,89
2018-01-07,17:00,"1,2","18,6","17,9",90,88,88
2018-01-07,18:00,0,"19,3","18,2",90,84,85
2018-01-07,19:00,0,"19,6","18,9",86,80,80
2018-01-07,20:00,0,"19,6","19,4",81,79,81
2018-01-07,21:00,0,20,"19,4",82,80,81
2018-01-07,22:00,",2","19,8","19,3",84,81,83
2018-01-07,23:00,0,"19,3","19,2",86,83,85
2018-01-08,00:00,0,"19,5","19,2",85,83,83
2018-01-08,01:00,0,"19,5","19,4",84,83,83
2018-01-08,02:00,0,"19,5","19,2",87,83,87
2018-01-08,03:00,0,"19,2","19,1",87,85,85
2018-01-08,04:00,0,"19,2",19,85,84,84
2018-01-08,05:00,0,19,"18,8",86,84,86
2018-01-08,06:00,0,"18,9","18,8",87,86,87
2018-01-08,07:00,0,"18,9","18,7",88,86,88
2018-01-08,08:00,0,"18,9","18,8",89,88,89
2018-01-08,09:00,",4","18,8","18,6",90,89,90
2018-01-08,10:00,"2,2","18,9","18,7",91,90,91
2018-01-08,11:00,",4","19,2","18,7",92,91,91
2018-01-08,12:00,"1,2","19,4",19,92,91,92
2018-01-08,13:00,"1,4","19,8","19,2",92,91,92
2018-01-08,14:00,",4","20,7","19,8",92,88,88
2018-01-08,15:00,"5,6","20,6","19,6",91,87,91
2018-01-08,16:00,"9,6","20,4","19,6",92,91,92
2018-01-08,17:00,1,21,"20,3",92,88,89
2018-01-08,18:00,",4","21,1","20,4",89,86,86
2018-01-08,19:00,0,"21,9","19,5",89,84,89
2018-01-08,20:00,",2","20,1","19,5",91,89,91
2018-01-08,21:00,",6","20,1","19,4",92,90,92
2018-01-08,22:00,",2","19,5","18,4",92,91,92
2018-01-08,23:00,",6","18,4","18,2",92,92,92
2018-01-09,00:00,1,"18,3","18,2",93,92,93
2018-01-09,01:00,",2","18,2",18,93,93,93
2018-01-09,02:00,",2","18,3","18,2",93,93,93
2018-01-09,03:00,",4","18,3","18,2",94,93,94
2018-01-09,04:00,",6","18,3","18,2",94,94,94
2018-01-09,05:00,0,"18,3","18,2",94,94,94
2018-01-09,06:00,0,"18,4","18,3",94,94,94
2018-01-09,07:00,0,"18,4","18,3",94,94,94
2018-01-09,08:00,",2","18,4","18,3",94,94,94
2018-01-09,09:00,0,"18,5","18,4",94,94,94
2018-01-09,10:00,",2","18,9","18,5",94,94,94
2018-01-09,11:00,0,"19,4","18,9",94,92,92
2018-01-09,12:00,0,"19,9","19,2",92,85,86
2018-01-09,13:00,0,"20,8","19,8",86,81,82
2018-01-09,14:00,0,"21,9","20,7",82,74,76
2018-01-09,15:00,0,"23,4","21,9",77,65,68
2018-01-09,16:00,0,"24,1","23,2",70,64,64
2018-01-09,17:00,0,"25,5","24,1",65,57,57
2018-01-09,18:00,0,"25,5","24,5",71,55,71
2018-01-09,19:00,0,"24,5","23,4",75,71,73
2018-01-09,20:00,0,"23,7","21,8",78,72,78
2018-01-09,21:00,",2","21,8","20,8",89,78,89
2018-01-09,22:00,0,"20,8","20,3",90,89,89
2018-01-09,23:00,0,"20,3","20,2",89,83,83
2018-01-10,00:00,0,"20,4","20,2",85,83,85
2018-01-10,01:00,0,"20,3","20,1",85,85,85
2018-01-10,02:00,0,"20,1","19,8",85,82,84
2018-01-10,03:00,0,"19,8",19,88,84,88
2018-01-10,04:00,0,"19,1","18,8",90,88,90
2018-01-10,05:00,0,"18,9","18,8",91,90,91
2018-01-10,06:00,0,"18,9","18,8",91,91,91
2018-01-10,07:00,0,19,"18,8",91,91,91
2018-01-10,08:00,0,"18,9","18,9",91,91,91
2018-01-10,09:00,0,"19,1","18,9",91,90,90
2018-01-10,10:00,0,"20,6","19,1",90,79,80
2018-01-10,11:00,0,"21,7","20,6",81,75,75
2018-01-10,12:00,0,"22,8","21,4",77,69,71
2018-01-10,13:00,0,"24,4","22,7",71,64,65
2018-01-10,14:00,0,26,"24,2",68,58,61
2018-01-10,15:00,0,"27,1","25,6",64,54,59
2018-01-10,16:00,0,"28,4","27,1",60,48,50
2018-01-10,17:00,0,"28,8","27,9",54,39,47
2018-01-10,18:00,0,"31,2","28,6",50,33,38
2018-01-10,19:00,3,"30,4","24,2",82,34,82
2018-01-10,20:00,",2","24,2","21,5",84,71,83
2018-01-10,21:00,0,"21,9","21,5",86,82,85
2018-01-10,22:00,0,"22,5","21,7",88,84,87
2018-01-10,23:00,0,"22,5",22,89,86,89
2018-01-11,00:00,0,22,"21,7",89,85,85
2018-01-11,01:00,0,"21,7","21,2",88,84,88
2018-01-11,02:00,0,"21,3",21,89,88,89
2018-01-11,03:00,0,21,"20,6",90,89,89
2018-01-11,04:00,0,"20,6",20,91,89,91
2018-01-11,05:00,0,"20,1","19,7",92,91,92
2018-01-11,06:00,0,"19,7","19,5",93,92,93
2018-01-11,07:00,0,"19,6","19,3",94,93,94
2018-01-11,08:00,0,"19,5","19,4",94,94,94
2018-01-11,09:00,0,"19,6","19,4",94,94,94
2018-01-11,10:00,0,"20,5","19,6",94,94,94
2018-01-11,11:00,",2","22,7","20,5",94,74,74
2018-01-11,12:00,0,"24,9","22,4",76,63,64
2018-01-11,13:00,0,"25,6","24,9",64,58,60
2018-01-11,14:00,0,27,"25,4",61,54,55
2018-01-11,15:00,0,"28,6","26,6",60,49,53
2018-01-11,16:00,0,"29,9","28,4",59,43,46
2018-01-11,17:00,0,"30,9","28,7",50,38,41
2018-01-11,18:00,0,"31,5","28,1",52,39,50
2018-01-11,19:00,0,"28,1","22,9",67,50,65
2018-01-11,20:00,0,"23,3","22,6",74,64,74
2018-01-11,21:00,0,"22,8","22,1",78,74,75
2018-01-11,22:00,0,"22,2","21,8",79,75,75
2018-01-11,23:00,0,"22,2","21,9",77,73,74
2018-01-12,00:00,0,"22,1","21,8",79,74,79
2018-01-12,01:00,0,"21,8","20,9",80,75,79
2018-01-12,02:00,0,"20,9","20,6",83,79,82
2018-01-12,03:00,0,"20,6","20,2",84,82,84
2018-01-12,04:00,0,"20,2","19,6",85,81,82
2018-01-12,05:00,0,"19,6","19,3",84,81,82
2018-01-12,06:00,0,"19,3","18,6",88,82,88
2018-01-12,07:00,0,19,"18,8",88,86,86
2018-01-12,08:00,0,19,"18,8",87,85,85
2018-01-12,09:00,0,19,"18,9",85,85,85
2018-01-12,10:00,0,"19,3","18,8",85,82,85
2018-01-12,11:00,0,"19,8","19,1",85,75,75
2018-01-12,12:00,0,"21,5","19,8",75,66,72
2018-01-12,13:00,0,"21,9",21,74,69,72
2018-01-12,14:00,0,"22,5","21,9",72,67,70
2018-01-12,15:00,0,"23,2","22,5",70,65,69
2018-01-12,16:00,0,"23,2","22,7",72,67,71
2018-01-12,17:00,0,"23,9","22,8",72,64,65
2018-01-12,18:00,0,"24,9",24,66,60,62
2018-01-12,19:00,0,"25,2","24,3",64,59,62
2018-01-12,20:00,0,"24,8","24,3",66,61,65
2018-01-12,21:00,0,"24,4","23,5",68,64,67
2018-01-12,22:00,0,"23,5","22,6",73,67,73
2018-01-12,23:00,",2","22,6","21,3",85,73,85
2018-01-13,00:00,",4","21,3","20,8",89,85,89
2018-01-13,01:00,",4",21,"19,9",90,89,89
2018-01-13,02:00,0,"19,9",19,89,87,88
2018-01-13,03:00,0,"19,1","18,5",88,86,86
2018-01-13,04:00,0,"18,6",18,88,84,86
2018-01-13,05:00,0,"18,4","17,8",88,86,86
2018-01-13,06:00,0,"18,4","17,7",90,85,89
2018-01-13,07:00,0,"18,3","17,6",90,87,90
2018-01-13,08:00,0,"18,2","17,8",90,88,88
2018-01-13,09:00,0,"18,5",18,89,86,86
2018-01-13,10:00,0,19,"18,5",88,84,85
2018-01-13,11:00,",2","19,8",19,85,82,85
2018-01-13,12:00,",4","20,4","19,5",87,85,86
2018-01-13,13:00,",4","20,7","20,2",87,83,84
2018-01-13,14:00,",2","21,2","20,6",85,80,85
2018-01-13,15:00,",2","21,8",21,86,82,82
2018-01-13,16:00,0,23,"21,7",82,71,72
2018-01-13,17:00,0,"25,1","22,7",74,63,63
2018-01-13,18:00,",2","25,2","23,7",69,58,68
2018-01-13,19:00,0,"24,7","23,3",69,62,63
2018-01-13,20:00,0,"25,5","24,5",65,52,53
2018-01-13,21:00,0,"25,1","23,9",63,54,60
2018-01-13,22:00,0,24,"22,5",67,60,67
2018-01-13,23:00,0,"22,5","21,3",75,67,73
2018-01-14,00:00,0,"22,3","21,5",73,70,71
2018-01-14,01:00,0,"22,3",22,74,69,74
2018-01-14,02:00,0,22,"21,1",76,74,76
2018-01-14,03:00,0,"21,1","20,5",81,76,81
2018-01-14,04:00,0,"20,6","19,8",87,81,87
2018-01-14,05:00,0,20,"19,7",88,86,87
2018-01-14,06:00,0,"19,7","19,3",87,85,86
2018-01-14,07:00,0,"19,5","19,3",87,86,86
2018-01-14,08:00,0,"19,5","19,3",87,85,87
2018-01-14,09:00,0,"19,5","19,3",87,86,86
2018-01-14,10:00,0,20,"19,5",86,82,82
2018-01-14,11:00,0,21,20,82,78,78
2018-01-14,12:00,0,"22,7","20,9",78,70,70
2018-01-14,13:00,0,"24,9","22,7",71,60,64
2018-01-14,14:00,0,"27,1","24,6",65,49,50
2018-01-14,15:00,0,"28,6","27,1",53,46,49
2018-01-14,16:00,0,"29,9","28,4",52,43,49
2018-01-14,17:00,0,"30,3",29,51,44,44
2018-01-14,18:00,0,"30,3","28,8",51,42,47
2018-01-14,19:00,0,29,"19,1",93,47,93
2018-01-14,20:00,",2","20,6","19,3",94,91,92
2018-01-14,21:00,"1,4","21,4","20,6",92,91,91
2018-01-14,22:00,"4,4","21,5","20,6",91,86,87
2018-01-14,23:00,"4,2","20,8","20,2",91,87,89
2018-01-15,00:00,"3,6","20,5",20,91,87,87
2018-01-15,01:00,"3,2","20,5","20,3",87,84,87
2018-01-15,02:00,"2,2","20,4","19,9",90,84,89
2018-01-15,03:00,"1,4","20,4",20,89,80,82
2018-01-15,04:00,"1,4","20,5","20,4",83,81,82
2018-01-15,05:00,",8","20,6","20,5",82,81,82
2018-01-15,06:00,",2","20,5","20,3",82,78,79
2018-01-15,07:00,0,"20,6","20,3",80,77,80
2018-01-15,08:00,0,"20,4","19,8",85,80,80
2018-01-15,09:00,0,"20,5","20,4",84,80,84
2018-01-15,10:00,0,"20,6","20,4",87,83,86
2018-01-15,11:00,0,"21,5","20,6",86,80,81
2018-01-15,12:00,0,"22,7","21,5",81,73,76
2018-01-15,13:00,0,"22,4","21,8",79,76,76
2018-01-15,14:00,0,"23,3","22,2",76,69,70
2018-01-15,15:00,0,"24,5","23,2",71,65,69
2018-01-15,16:00,0,"26,3","24,5",70,58,59
2018-01-15,17:00,0,"27,6","26,1",64,48,49
2018-01-15,18:00,0,28,"26,7",55,49,52
2018-01-15,19:00,0,29,"27,6",56,49,53
2018-01-15,20:00,0,"29,1","27,9",55,48,53
2018-01-15,21:00,0,"27,9","26,1",61,53,60
2018-01-15,22:00,0,"26,1","24,7",64,59,64
2018-01-15,23:00,0,"24,7","23,9",70,64,68
2018-01-16,00:00,0,"24,7",24,68,59,62
2018-01-16,01:00,0,"24,9",24,71,61,70
2018-01-16,02:00,0,24,"22,7",71,69,71
2018-01-16,03:00,0,"22,7","21,4",80,71,79
2018-01-16,04:00,0,"21,4",21,80,77,77
2018-01-16,05:00,0,21,"20,7",80,77,80
2018-01-16,06:00,0,"20,7","20,3",83,80,83
2018-01-16,07:00,0,"20,4","20,2",84,82,84
2018-01-16,08:00,0,"20,2","19,9",87,83,84
2018-01-16,09:00,0,"20,3","20,1",84,81,83
2018-01-16,10:00,0,"21,1","20,1",84,80,80
2018-01-16,11:00,0,"22,1","21,1",80,76,78
2018-01-16,12:00,0,"22,8",22,79,73,73
2018-01-16,13:00,0,24,"22,7",75,68,68
2018-01-16,14:00,0,"25,1","23,9",70,64,64
2018-01-16,15:00,0,"26,8","25,1",67,54,57
2018-01-16,16:00,0,28,"26,6",59,51,53
2018-01-16,17:00,0,29,27,58,47,53
2018-01-16,18:00,0,"29,1","27,7",59,47,59
2018-01-16,19:00,0,"30,1","27,9",59,47,48
2018-01-16,20:00,0,30,"27,4",54,45,53
2018-01-16,21:00,0,"27,4","26,2",60,53,59
2018-01-16,22:00,0,"26,2","24,2",72,59,72
2018-01-16,23:00,0,"24,2","23,1",79,72,79
2018-01-17,00:00,0,"23,1","22,5",79,76,78
2018-01-17,01:00,",2","22,8","21,8",88,78,88
2018-01-17,02:00,",6","21,8","21,6",90,88,90
2018-01-17,03:00,0,"21,6","21,3",91,90,91
2018-01-17,04:00,0,"21,3","20,9",91,91,91
2018-01-17,05:00,0,21,"20,4",92,91,92
2018-01-17,06:00,0,"20,6","20,3",93,92,93
2018-01-17,07:00,0,"20,4","20,2",93,93,93
2018-01-17,08:00,0,"20,3","20,1",93,93,93
2018-01-17,09:00,0,"20,5",20,94,93,94
2018-01-17,10:00,0,"21,8",20,94,93,93
2018-01-17,11:00,0,"23,9","21,7",93,74,74
2018-01-17,12:00,0,"25,2","23,8",75,67,67
2018-01-17,13:00,0,"26,5",25,69,62,66
2018-01-17,14:00,0,"28,7","26,5",66,48,49
2018-01-17,15:00,0,"29,2","28,4",59,45,53
2018-01-17,16:00,0,"30,2","28,5",59,46,52
2018-01-17,17:00,0,"30,9","29,6",55,43,48
2018-01-17,18:00,0,"30,2","29,2",54,46,46
2018-01-17,19:00,0,"30,4","28,8",61,43,61
2018-01-17,20:00,0,29,"26,7",66,61,64
2018-01-17,21:00,0,"26,7","25,5",70,63,70
2018-01-17,22:00,0,"25,5","25,3",71,65,65
2018-01-17,23:00,0,"25,4","24,3",74,64,74
2018-01-18,00:00,",2","24,3","23,1",86,74,86
2018-01-18,01:00,0,"23,1","22,6",87,84,87
2018-01-18,02:00,0,"22,6","22,4",88,87,87
2018-01-18,03:00,0,"22,6","22,2",89,86,89
2018-01-18,04:00,0,"22,2",22,90,89,90
2018-01-18,05:00,0,"22,1","21,7",90,90,90
2018-01-18,06:00,0,"21,7","21,3",91,90,91
2018-01-18,07:00,0,"21,5","21,1",92,91,92
2018-01-18,08:00,0,"21,7","21,1",92,90,90
2018-01-18,09:00,0,"21,7","21,1",91,86,87
2018-01-18,10:00,0,22,"21,3",90,87,90
2018-01-18,11:00,0,"23,1",22,90,82,82
2018-01-18,12:00,",2","25,9","23,1",82,67,69
2018-01-18,13:00,0,"28,2","25,9",69,58,62
2018-01-18,14:00,0,"28,8","26,8",66,56,56
2018-01-18,15:00,0,"29,9","28,5",58,48,52
2018-01-18,16:00,0,30,"28,7",56,49,54
2018-01-18,17:00,0,"30,5","28,6",59,49,50
2018-01-18,18:00,0,"31,1","29,5",54,48,53
2018-01-18,19:00,0,"29,7","28,7",56,50,54
2018-01-18,20:00,0,"28,7","27,9",61,54,58
2018-01-18,21:00,0,"27,9","27,4",60,56,57
2018-01-18,22:00,0,"27,4","25,8",68,57,68
2018-01-18,23:00,0,"25,8","25,1",74,68,74
2018-01-19,00:00,0,"25,1",23,78,65,76
2018-01-19,01:00,0,23,"22,5",78,76,77
2018-01-19,02:00,0,"22,8","21,3",86,76,85
2018-01-19,03:00,0,22,"21,5",85,79,85
2018-01-19,04:00,",4","21,6","21,1",88,85,85
2018-01-19,05:00,0,"21,4","20,5",89,83,89
2018-01-19,06:00,0,"21,1","20,5",90,83,83
2018-01-19,07:00,0,"21,1","20,8",83,78,78
2018-01-19,08:00,0,21,"20,7",82,78,81
2018-01-19,09:00,0,"20,9","20,2",86,81,86
2018-01-19,10:00,0,"20,8","20,1",86,78,79
2018-01-19,11:00,0,"22,1","20,8",81,72,72
2018-01-19,12:00,0,"24,6","22,1",74,63,63
2018-01-19,13:00,0,26,"24,4",64,56,59
2018-01-19,14:00,0,"26,6","25,9",63,55,61
2018-01-19,15:00,0,"26,5","25,8",69,57,69
2018-01-19,16:00,0,"26,6","25,7",70,62,64
2018-01-19,17:00,0,"27,3","26,4",65,58,60
2018-01-19,18:00,0,"28,7","26,5",65,52,55
2018-01-19,19:00,0,"28,7","27,3",59,52,57
2018-01-19,20:00,0,"28,2","26,1",70,48,69
2018-01-19,21:00,0,"26,1","24,7",74,69,74
2018-01-19,22:00,0,"24,7","23,2",81,74,81
2018-01-19,23:00,",6","23,2",21,91,81,91
2018-01-20,00:00,",6","21,2","20,7",92,91,91
2018-01-20,01:00,"1,2","20,8","20,7",92,91,92
2018-01-20,02:00,"1,8",21,"20,4",92,91,91
2018-01-20,03:00,"1,6","20,4","19,8",91,90,90
2018-01-20,04:00,"1,4","20,2","19,7",92,90,92
2018-01-20,05:00,"1,6","20,2","19,9",93,92,93
2018-01-20,06:00,",4","19,9","19,7",93,93,93
2018-01-20,07:00,0,"19,9","19,7",93,93,93
2018-01-20,08:00,0,20,"19,7",93,92,92
2018-01-20,09:00,0,20,"19,8",92,92,92
2018-01-20,10:00,0,"20,7","19,9",93,91,91
2018-01-20,11:00,0,"21,5","20,7",91,81,81
2018-01-20,12:00,0,"22,7","21,5",81,73,73
2018-01-20,13:00,0,"24,8","22,7",75,60,61
2018-01-20,14:00,0,"26,9","24,6",64,50,51
2018-01-20,15:00,0,"27,6","26,2",58,47,47
2018-01-20,16:00,0,"29,5","27,3",55,42,52
2018-01-20,17:00,0,"29,9",29,55,42,47
2018-01-20,18:00,0,"29,5","25,8",73,42,73
2018-01-20,19:00,0,"25,8",23,86,73,81
2018-01-20,20:00,0,"23,5","22,9",86,79,85
2018-01-20,21:00,",6","22,9","22,3",87,85,86
2018-01-20,22:00,",8","22,9","22,3",86,85,85
2018-01-20,23:00,",8","22,6","22,3",87,84,87
2018-01-21,00:00,",6","22,5","21,5",87,86,87
2018-01-21,01:00,",4","21,8","20,9",88,80,80
2018-01-21,02:00,",4","20,9","20,3",87,80,87
2018-01-21,03:00,0,"20,5","20,3",87,85,85
2018-01-21,04:00,0,"20,6","20,1",88,84,87
2018-01-21,05:00,0,"20,2","20,1",88,87,88
2018-01-21,06:00,0,"20,1","19,7",91,88,91
2018-01-21,07:00,0,"19,8","19,6",92,91,92
2018-01-21,08:00,0,"19,8","19,6",92,91,92
2018-01-21,09:00,0,"20,2","19,6",92,91,91
2018-01-21,10:00,0,"20,4","19,9",91,87,87
2018-01-21,11:00,0,22,"20,3",88,78,80
